Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations
1942,2,23306,-179.7,-45.2,15.6,15.6,15.6,15.6,1.0,0.0,24.0,0.0,15.6,15.6,15.6,15.6,1.0,0.0,24.0,0.0,11.0,11.0,11.0,11.0,1.0,0.0,24.0,0.0,100.0,100.0,100.0,100.0,1.0,0.0,24.0,0.0,4.6,4.6,4.6,4.6,1.0,0.0,24.0,0.0,-3.52,-3.52,-3.52,-3.52,1.0,0.0,24.0,0.0,-2.96,-2.96,-2.96,-2.96,1.0,0.0,24.0,0.0,1013.2,1013.2,1013.2,1013.2,1.0,0.0,24.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,24.0,0.0,100.0,100.0,100.0,100.0,1.0,0.0,24.0,0.0,-16.2,-16.2,-16.2,-16.2,1.0,0.0,24.0,0.0,-13.6,-13.6,-13.6,-13.6,1.0,0.0,24.0,0.0,-55.0,-55.0,-55.0,-55.0,1.0,0.0,24.0,0.0,-46.1,-46.1,-46.1,-46.1,1.0,0.0,24.0,0.0,-38.7,-38.7,-38.7,-38.7,1.0,0.0,24.0,0.0,-32.5,-32.5,-32.5,-32.5,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,97.5,97.5,97.5,97.5,1.0,0.0,24.0,0.0,95.0,95.0,95.0,95.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0
1942,2,23306,-179.7,-29.2,24.4,24.4,24.4,24.4,2.0,0.0,20.0,1.0,22.8,22.8,22.8,22.8,1.0,0.0,20.0,1.0,15.66,15.66,15.66,15.66,1.0,0.0,20.0,1.0,90.7,90.7,90.7,90.7,1.0,0.0,20.0,1.0,5.01,5.9,6.79,5.9,2.0,1.84,20.0,1.0,-6.7,-5.85,-5.0,-5.85,2.0,1.76,20.0,1.0,0.2,0.63,1.05,0.63,2.0,0.88,20.0,1.0,1013.56,1013.7,1013.84,1013.7,2.0,0.28,20.0,1.0,7.0,7.0,7.0,7.0,2.0,0.0,20.0,1.0,90.7,90.7,90.7,90.7,1.0,0.0,20.0,1.0,-46.3,-36.1,-25.9,-36.1,2.0,21.1,20.0,1.0,1.4,4.5,7.6,4.5,2.0,6.4,20.0,1.0,-161.7,-161.7,-161.7,-161.7,1.0,0.0,20.0,1.0,28.5,28.5,28.5,28.5,1.0,0.0,20.0,1.0,-111.0,-111.0,-111.0,-111.0,1.0,0.0,20.0,1.0,19.6,19.6,19.6,19.6,1.0,0.0,20.0,1.0,-24.1,-24.1,-24.1,-24.1,1.0,0.0,20.0,1.0,4.2,4.2,4.2,4.2,1.0,0.0,20.0,1.0,141.0,235.5,329.5,235.5,2.0,195.0,20.0,1.0,140.0,235.0,330.0,235.0,2.0,195.0,20.0,1.0,1.6,1.6,1.6,1.6,1.0,0.0,20.0,1.0,11.5,11.5,11.5,11.5,1.0,0.0,20.0,1.0,3.4,3.4,3.4,3.4,1.0,0.0,20.0,1.0,24.4,24.4,24.4,24.4,1.0,0.0,20.0,1.0
1942,2,23306,-179.7,-21.2,26.7,26.7,26.7,26.7,1.0,0.0,16.0,0.0,26.7,26.7,26.7,26.7,1.0,0.0,16.0,0.0,20.93,20.93,20.93,20.93,1.0,0.0,16.0,0.0,94.8,94.8,94.8,94.8,1.0,0.0,16.0,0.0,2.6,2.6,2.6,2.6,1.0,0.0,16.0,0.0,-2.44,-2.44,-2.44,-2.44,1.0,0.0,16.0,0.0,0.89,0.89,0.89,0.89,1.0,0.0,16.0,0.0,1004.7,1004.7,1004.7,1004.7,1.0,0.0,16.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,16.0,0.0,94.8,94.8,94.8,94.8,1.0,0.0,16.0,0.0,-6.4,-6.4,-6.4,-6.4,1.0,0.0,16.0,0.0,2.3,2.3,2.3,2.3,1.0,0.0,16.0,0.0,-65.2,-65.2,-65.2,-65.2,1.0,0.0,16.0,0.0,23.7,23.7,23.7,23.7,1.0,0.0,16.0,0.0,-51.1,-51.1,-51.1,-51.1,1.0,0.0,16.0,0.0,18.6,18.6,18.6,18.6,1.0,0.0,16.0,0.0,-2.8,-2.8,-2.8,-2.8,1.0,0.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,17.5,17.5,17.5,17.5,1.0,0.0,16.0,0.0,20.0,20.0,20.0,20.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.16,1.16,1.16,1.16,1.0,0.0,16.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,16.0,0.0
1942,2,23306,-179.7,-17.5,29.5,29.7,29.9,29.7,2.0,0.42,18.0,0.5,28.98,29.15,29.32,29.15,2.0,0.35,18.0,0.5,24.18,24.18,24.18,24.18,1.0,0.0,24.0,1.0,96.0,96.0,96.0,96.0,1.0,0.0,24.0,1.0,5.01,5.9,6.79,5.9,2.0,1.84,18.0,0.5,1.14,3.6,6.06,3.6,2.0,5.09,18.0,0.5,0.73,2.3,3.87,2.3,2.0,3.25,18.0,0.5,1003.83,1004.75,1005.67,1004.75,2.0,1.91,18.0,0.5,2.6,4.0,5.4,4.0,2.0,2.8,18.0,0.5,96.0,96.0,96.0,96.0,1.0,0.0,24.0,1.0,8.2,25.9,43.6,25.9,2.0,36.7,18.0,0.5,3.4,10.6,17.8,10.6,2.0,15.0,18.0,0.5,33.6,105.8,178.1,105.8,2.0,149.7,18.0,0.5,21.1,66.5,111.8,66.5,2.0,94.0,18.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,111.2,111.2,111.2,111.2,1.0,0.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.55,0.93,0.55,2.0,0.78,18.0,0.5,0.8,2.5,4.3,2.5,2.0,3.6,18.0,0.5,2.7,2.7,2.7,2.7,1.0,0.0,24.0,1.0,12.4,12.4,12.4,12.4,1.0,0.0,24.0,1.0
1942,2,23306,-179.7,-17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,12.4,12.4,12.4,12.4,1.0,0.0,24.0,1.0,141.0,235.5,329.5,235.5,2.0,195.0,18.0,0.5,140.0,235.0,330.0,235.0,2.0,195.0,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,2,23306,-179.7,-13.2,30.0,30.0,30.0,30.0,1.0,0.0,12.0,1.0,28.3,28.3,28.3,28.3,1.0,0.0,12.0,1.0,19.67,19.67,19.67,19.67,1.0,0.0,12.0,1.0,81.3,81.3,81.3,81.3,1.0,0.0,12.0,1.0,5.7,5.7,5.7,5.7,1.0,0.0,12.0,1.0,5.28,5.28,5.28,5.28,1.0,0.0,12.0,1.0,2.14,2.14,2.14,2.14,1.0,0.0,12.0,1.0,1006.1,1006.1,1006.1,1006.1,1.0,0.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.6,149.6,149.6,149.6,1.0,0.0,12.0,1.0,60.4,60.4,60.4,60.4,1.0,0.0,12.0,1.0,104.0,104.0,104.0,104.0,1.0,0.0,12.0,1.0,42.0,42.0,42.0,42.0,1.0,0.0,12.0,1.0,37.7,37.7,37.7,37.7,1.0,0.0,12.0,1.0,15.2,15.2,15.2,15.2,1.0,0.0,12.0,1.0,185.0,185.0,185.0,185.0,1.0,0.0,12.0,1.0,185.0,185.0,185.0,185.0,1.0,0.0,12.0,1.0,1.7,1.7,1.7,1.7,1.0,0.0,12.0,1.0,9.7,9.7,9.7,9.7,1.0,0.0,12.0,1.0,7.13,7.13,7.13,7.13,1.0,0.0,12.0,1.0,40.6,40.6,40.6,40.6,1.0,0.0,12.0,1.0
1942,2,23306,-179.6,-33.7,20.6,20.6,20.6,20.6,1.0,0.0,16.0,1.0,22.8,22.8,22.8,22.8,1.0,0.0,16.0,1.0,15.75,15.75,15.75,15.75,1.0,0.0,16.0,1.0,90.7,90.7,90.7,90.7,1.0,0.0,16.0,1.0,4.6,4.6,4.6,4.6,1.0,0.0,16.0,1.0,-1.72,-1.72,-1.72,-1.72,1.0,0.0,16.0,1.0,4.27,4.27,4.27,4.27,1.0,0.0,16.0,1.0,1008.0,1008.0,1008.0,1008.0,1.0,0.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.3,-39.3,-39.3,-39.3,1.0,0.0,16.0,1.0,97.2,97.2,97.2,97.2,1.0,0.0,16.0,1.0,-27.1,-27.1,-27.1,-27.1,1.0,0.0,16.0,1.0,67.2,67.2,67.2,67.2,1.0,0.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,-2.5,-2.5,-2.5,-2.5,1.0,0.0,16.0,1.0,97.5,97.5,97.5,97.5,1.0,0.0,16.0,1.0,95.0,95.0,95.0,95.0,1.0,0.0,16.0,1.0,-2.2,-2.2,-2.2,-2.2,1.0,0.0,16.0,1.0,-10.1,-10.1,-10.1,-10.1,1.0,0.0,16.0,1.0,-0.58,-0.58,-0.58,-0.58,1.0,0.0,16.0,1.0,-2.7,-2.7,-2.7,-2.7,1.0,0.0,16.0,1.0
1942,2,23306,-179.6,-11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,4.1,5.87,4.3,3.0,2.31,10.0,1.0,2.71,4.1,5.54,4.13,3.0,2.07,10.0,1.0,-0.25,0.0,1.71,0.72,3.0,1.56,10.0,1.0,1005.07,1006.45,1007.62,1006.35,4.0,1.61,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1,114.0,158.7,117.3,3.0,60.6,10.0,1.0,-7.0,0.0,49.5,20.7,3.0,45.2,10.0,1.0,54.5,81.0,115.5,84.9,3.0,44.9,10.0,1.0,-5.1,0.0,36.3,15.2,3.0,33.1,10.0,1.0,18.1,28.7,33.1,25.7,3.0,11.3,10.0,1.0,-1.6,0.0,9.7,4.0,3.0,9.0,10.0,1.0,28.0,69.0,227.0,126.5,3.0,154.0,10.0,1.0,30.0,70.0,225.0,125.0,3.0,155.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,2,23306,-179.6,24.4,22.2,22.8,23.27,22.74,14.0,0.61,20.0,0.7,21.7,22.8,23.67,22.62,16.0,1.24,20.0,0.7,13.97,14.5,15.14,14.47,14.0,0.68,20.0,0.7,78.5,85.8,91.1,84.7,14.0,7.1,20.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.8,-9.3,0.0,-10.0,14.0,9.1,20.0,0.7,-12.4,0.0,10.6,-0.5,14.0,11.4,20.0,0.7,111.0,212.0,672.0,324.0,16.0,286.0,20.0,0.7,110.0,210.0,670.0,325.0,16.0,285.0,20.0,0.7,-0.6,0.0,0.6,-0.01,14.0,0.9,20.0,0.7,-3.8,0.0,4.6,0.6,14.0,5.8,20.0,0.7,1.96,2.64,3.28,2.68,14.0,0.73,20.0,0.7,10.1,16.7,24.1,16.2,14.0,6.0,20.0,0.7
1942,2,23306,-179.6,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,5.95,8.69,6.36,16.0,1.87,20.0,0.7,-6.96,-5.1,0.0,-4.23,16.0,3.24,20.0,0.7,-4.96,0.0,4.24,-0.35,16.0,4.12,20.0,0.7,1016.62,1018.1,1019.28,1017.99,14.0,1.15,20.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-151.1,-113.5,0.0,-94.1,16.0,72.5,20.0,0.7,-104.7,0.0,98.3,-4.4,16.0,91.6,20.0,0.7,-88.5,-66.2,0.0,-51.3,14.0,41.8,20.0,0.7,-90.9,0.0,63.7,-4.6,14.0,64.4,20.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
