Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1940,5,23285,-179.9,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.9,-15.9,-15.9,-15.9,1.0,0.0,18.0,0.0,-6.4,-6.4,-6.4,-6.4,1.0,0.0,18.0,0.0,97.5,97.5,204.0,148.0,4.0,101.5,10.0,0.5,95.0,95.0,205.0,150.0,4.0,100.0,10.0,0.5
1940,5,23285,-179.9,20.6,25.6,25.6,25.6,25.6,1.0,0.0,14.0,0.0,24.4,24.4,24.4,24.4,1.0,0.0,14.0,0.0,16.53,16.53,16.53,16.53,1.0,0.0,14.0,0.0,87.0,87.0,87.0,87.0,1.0,0.0,14.0,0.0,4.6,4.6,4.6,4.6,1.0,0.0,14.0,0.0,-4.6,-4.6,-4.6,-4.6,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1016.07,1017.3,1018.53,1017.3,2.0,2.55,8.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2,1.2,1.2,1.0,0.0,14.0,0.0,5.5,5.5,5.5,5.5,1.0,0.0,14.0,0.0,3.93,3.93,3.93,3.93,1.0,0.0,14.0,0.0,18.1,18.1,18.1,18.1,1.0,0.0,14.0,0.0,-112.2,-112.2,-112.2,-112.2,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,-76.0,-76.0,-76.0,-76.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,-18.1,-18.1,-18.1,-18.1,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,97.5,97.5,97.5,97.5,1.0,0.0,14.0,0.0,95.0,95.0,95.0,95.0,1.0,0.0,14.0,0.0
1940,5,23285,-179.8,6.7,28.14,28.85,29.4,28.78,4.0,0.73,10.0,0.5,26.57,27.5,28.38,27.48,4.0,1.21,10.0,0.5,20.46,20.46,20.46,20.46,1.0,0.0,18.0,0.0,87.3,87.3,87.3,87.3,1.0,0.0,18.0,0.0,4.6,4.6,5.7,5.13,4.0,1.05,10.0,0.5,-4.51,-2.13,0.0,-2.25,4.0,2.61,10.0,0.5,-4.67,-4.6,-3.09,-3.92,4.0,1.46,10.0,0.5,1008.9,1009.35,1010.53,1009.7,4.0,1.09,10.0,0.5,3.6,7.0,7.7,5.7,3.0,3.2,12.0,0.7,87.3,87.3,87.3,87.3,1.0,0.0,18.0,0.0,-26.0,-9.8,0.0,-12.8,4.0,15.6,10.0,0.5,-26.7,-21.2,-14.2,-20.5,4.0,9.8,10.0,0.5,0.5,1.25,2.1,1.3,4.0,0.93,10.0,0.5,2.3,6.2,11.8,7.0,4.0,5.6,10.0,0.5,3.72,3.72,3.72,3.72,1.0,0.0,18.0,0.0,17.1,17.1,17.1,17.1,1.0,0.0,18.0,0.0,-121.0,-59.3,0.0,-60.4,4.0,69.8,10.0,0.5,-129.2,-124.1,-83.7,-107.3,4.0,39.8,10.0,0.5,-87.3,-87.3,-87.3,-87.3,1.0,0.0,18.0,0.0,-35.3,-35.3,-35.3,-35.3,1.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,5,23285,-179.7,18.6,26.78,26.95,27.12,26.95,2.0,0.35,20.0,1.0,24.17,24.75,25.33,24.75,2.0,1.2,20.0,1.0,17.04,17.62,18.2,17.62,2.0,1.2,20.0,1.0,90.4,90.6,90.7,90.6,2.0,0.3,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,2.0,0.0,20.0,1.0,90.4,90.6,90.7,90.6,2.0,0.3,20.0,1.0,-31.7,-31.7,-31.7,-31.7,1.0,0.0,20.0,1.0,-31.7,-31.7,-31.7,-31.7,1.0,0.0,20.0,1.0,1.79,2.2,2.61,2.2,2.0,0.85,20.0,1.0,18.8,18.8,18.8,18.8,1.0,0.0,20.0,1.0,4.23,4.59,4.96,4.59,2.0,0.76,20.0,1.0,34.4,34.4,34.4,34.4,1.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,5,23285,-179.7,26.8,25.0,25.0,25.0,25.0,1.0,0.0,30.0,1.0,26.7,26.7,26.7,26.7,1.0,0.0,30.0,1.0,18.07,18.07,18.07,18.07,1.0,0.0,30.0,1.0,83.1,83.1,83.1,83.1,1.0,0.0,30.0,1.0,3.6,3.6,3.6,3.6,1.0,0.0,30.0,1.0,1.41,1.41,1.41,1.41,1.0,0.0,30.0,1.0,3.31,3.31,3.31,3.31,1.0,0.0,30.0,1.0,1018.1,1018.1,1018.1,1018.1,1.0,0.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,-1.7,-1.7,-1.7,1.0,0.0,30.0,1.0,-6.1,-6.1,-6.1,-6.1,1.0,0.0,30.0,1.0,1.6,1.6,1.6,1.6,1.0,0.0,30.0,1.0,5.8,5.8,5.8,5.8,1.0,0.0,30.0,1.0,37.6,37.6,37.6,37.6,1.0,0.0,30.0,1.0,88.5,88.5,88.5,88.5,1.0,0.0,30.0,1.0,25.4,25.4,25.4,25.4,1.0,0.0,30.0,1.0,59.9,59.9,59.9,59.9,1.0,0.0,30.0,1.0,2.3,2.3,2.3,2.3,1.0,0.0,30.0,1.0,5.3,5.3,5.3,5.3,1.0,0.0,30.0,1.0,46.5,46.5,46.5,46.5,1.0,0.0,30.0,1.0,45.0,45.0,45.0,45.0,1.0,0.0,30.0,1.0
1940,5,23285,-179.6,-33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,1.0,0.0,26.0,0.0,4.27,4.27,4.27,4.27,1.0,0.0,26.0,0.0,1.72,1.72,1.72,1.72,1.0,0.0,26.0,0.0,1005.8,1005.8,1005.8,1005.8,1.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,5,23285,-179.6,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,5.95,8.24,5.95,2.0,4.74,22.0,0.5,-7.63,-5.51,-3.38,-5.51,2.0,4.4,22.0,0.5,-2.77,-1.23,0.3,-1.23,2.0,3.18,22.0,0.5,1013.79,1015.05,1016.31,1015.05,2.0,2.62,22.0,0.5,5.2,5.5,5.8,5.5,2.0,0.7,22.0,0.5,78.6,78.6,78.6,78.6,1.0,0.0,12.0,1.0,-68.5,-43.2,-18.0,-43.2,2.0,52.3,22.0,0.5,-26.8,-14.9,-2.9,-14.9,2.0,24.8,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-195.9,-142.3,-88.8,-142.3,2.0,110.9,22.0,0.5,-70.7,-31.0,8.7,-31.0,2.0,82.2,22.0,0.5,-138.0,-138.0,-138.0,-138.0,1.0,0.0,12.0,1.0,-55.8,-55.8,-55.8,-55.8,1.0,0.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,5,23285,-179.6,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.6,6.7,4.29,11.0,2.52,12.0,0.6,-6.41,-4.52,-0.22,-3.41,11.0,3.35,12.0,0.6,-1.55,0.0,0.38,-0.36,11.0,1.57,12.0,0.6,1019.33,1021.9,1024.33,1021.59,11.0,2.68,12.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,5,23285,-179.6,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35,6.95,8.55,6.95,2.0,3.32,18.0,1.0,-2.52,1.17,4.86,1.17,2.0,7.64,18.0,1.0,2.56,4.19,5.82,4.19,2.0,3.38,18.0,1.0,1018.44,1020.25,1022.06,1020.25,2.0,3.75,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,5,23285,-179.6,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.8,2.35,1.8,2.0,1.13,20.0,0.5,0.89,1.27,1.66,1.27,2.0,0.8,20.0,0.5,-1.66,-1.27,-0.89,-1.27,2.0,0.8,20.0,0.5,1027.7,1027.7,1027.7,1027.7,2.0,0.0,20.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
