Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1885,6,22626,-179.8,-31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,7.0,7.7,7.0,2.0,1.4,26.0,0.0,72.9,74.3,75.8,74.3,2.0,3.0,26.0,0.0,-16.5,-16.5,-16.5,-16.5,1.0,0.0,26.0,0.0,-84.9,-84.9,-84.9,-84.9,1.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,6,22626,-179.8,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.0,5.4,4.0,2.0,2.8,2.0,0.0,69.6,71.1,72.6,71.1,2.0,3.1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,-21.2,-21.2,-21.2,-21.2,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,6,22626,-179.7,-31.1,9.3,9.3,9.3,9.3,1.0,0.0,26.0,0.0,-1.77,-1.77,-1.77,-1.77,1.0,0.0,26.0,0.0,-9.13,-9.13,-9.13,-9.13,1.0,0.0,26.0,0.0,1018.07,1018.45,1018.83,1018.45,2.0,0.78,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.4,-37.4,-37.4,-37.4,1.0,0.0,26.0,0.0,-192.6,-192.6,-192.6,-192.6,1.0,0.0,26.0,0.0,-21.0,-21.0,-21.0,-21.0,1.0,0.0,26.0,0.0,-107.8,-107.8,-107.8,-107.8,1.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,6,22626,-179.5,40.6,6.7,6.7,6.7,6.7,4.0,0.0,22.0,0.5,1.28,1.95,3.21,2.23,4.0,1.19,22.0,0.5,5.85,6.37,6.58,6.22,4.0,0.48,22.0,0.5,1018.6,1018.95,1019.67,1019.13,4.0,0.67,22.0,0.5,13.3,13.6,13.9,13.6,4.0,0.35,22.0,0.5,14.4,14.7,15.0,14.7,4.0,0.35,22.0,0.5,9.47,9.59,9.73,9.6,4.0,0.21,22.0,0.5,91.2,94.3,94.9,93.2,4.0,2.8,22.0,0.5,7.5,8.0,8.0,7.8,4.0,0.5,22.0,0.5,91.2,94.3,94.9,93.2,4.0,2.8,22.0,0.5,8.6,13.1,21.5,14.9,4.0,8.0,22.0,0.5,39.2,42.7,44.1,41.7,4.0,3.2,22.0,0.5,-1.41,-1.1,-0.79,-1.1,4.0,0.49,22.0,0.5,-9.5,-7.4,-5.3,-7.4,4.0,3.3,22.0,0.5,-0.13,0.0,0.13,0.0,4.0,0.16,22.0,0.5,-0.9,0.0,0.9,0.0,4.0,1.1,22.0,0.5,18.4,28.8,48.1,33.1,4.0,18.3,22.0,0.5,87.7,93.6,94.7,91.3,4.0,5.4,22.0,0.5,12.3,18.4,31.0,21.5,4.0,11.8,22.0,0.5,56.2,60.4,63.1,59.7,4.0,4.1,22.0,0.5,-0.2,0.0,0.2,0.0,4.0,0.3,22.0,0.5,-0.8,0.0,0.8,0.0,4.0,1.1,22.0,0.5,301.0,301.0,301.0,301.0,4.0,0.0,22.0,0.5,300.0,300.0,300.0,300.0,4.0,0.0,22.0,0.5
1885,6,22626,-179.5,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.86,7.2,7.2,7.03,3.0,0.29,28.0,1.0,7.39,7.8,7.8,7.6,3.0,0.35,28.0,1.0,5.67,5.67,5.67,5.67,1.0,0.0,28.0,1.0,86.0,86.0,86.0,86.0,1.0,0.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,-0.6,-0.53,-0.57,3.0,0.06,28.0,1.0,-5.8,-5.6,-5.1,-5.5,3.0,0.5,28.0,1.0,0.66,0.66,0.66,0.66,1.0,0.0,28.0,1.0,6.2,6.2,6.2,6.2,1.0,0.0,28.0,1.0,41.3,70.9,71.9,57.0,3.0,25.5,28.0,1.0,11.7,28.6,53.4,32.5,3.0,30.8,28.0,1.0,52.7,52.7,52.7,52.7,1.0,0.0,28.0,1.0,2.8,2.8,2.8,2.8,1.0,0.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,6,22626,-179.5,46.9,9.3,9.3,9.8,9.5,5.0,0.27,28.0,1.0,6.98,9.09,9.29,8.06,5.0,2.37,28.0,1.0,-0.8,0.49,5.62,2.13,5.0,4.52,28.0,1.0,1004.6,1004.6,1004.6,1004.6,1.0,0.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,5.0,0.0,28.0,1.0,86.0,86.0,86.0,86.0,1.0,0.0,28.0,1.0,65.6,86.4,87.3,76.2,5.0,21.8,28.0,1.0,-7.4,4.5,55.1,21.1,5.0,44.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.2,6.2,6.2,1.0,0.0,28.0,1.0,0.3,0.3,0.3,0.3,1.0,0.0,28.0,1.0,804.5,804.5,941.0,859.0,5.0,75.0,28.0,1.0,805.0,805.0,940.0,860.0,5.0,75.0,28.0,1.0
1885,6,22626,-179.3,-29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.2,3.2,5.0,2.7,26.0,0.6,77.2,80.2,86.0,81.2,5.0,6.2,26.0,0.6,-17.5,-17.5,-17.5,-17.5,1.0,0.0,26.0,1.0,-41.3,-41.3,-41.3,-41.3,1.0,0.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,6,22626,-179.2,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.0,5.4,4.0,3.0,2.0,4.0,0.3,68.9,68.9,68.9,68.9,3.0,0.0,4.0,0.3,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.3,-21.2,-21.2,-21.2,-21.2,3.0,0.0,4.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,6,22626,-179.0,-29.2,6.7,6.7,6.7,6.7,1.0,0.0,26.0,1.0,-2.62,-2.62,-2.62,-2.62,1.0,0.0,26.0,1.0,-6.17,-6.17,-6.17,-6.17,1.0,0.0,26.0,1.0,1018.79,1019.0,1019.89,1019.33,4.0,0.94,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,6,22626,-177.7,-25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.92,22.95,22.98,22.95,2.0,0.07,20.0,1.0,21.24,23.9,24.04,22.67,3.0,2.31,22.0,0.7,10.29,10.29,10.29,10.29,1.0,0.0,26.0,0.0,71.5,71.5,71.5,71.5,1.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
