Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Ds1,Ds3,Ds5,Dm,Dn,Ds,Dd,Dht,Es1,Es3,Es5,Em,En,Es,Ed,Eht,Fs1,Fs3,Fs5,Fm,Fn,Fs,Fd,Fht,Gs1,Gs3,Gs5,Gm,Gn,Gs,Gd,Ght,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
1887,11,-179.7,-23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.6,6.7,4.64,5.0,2.05,14.0,1.0,-4.71,-1.84,-1.3,-2.87,5.0,2.16,14.0,1.0,-3.6,1.84,3.0,0.09,5.0,4.02,14.0,1.0,1011.35,1012.1,1015.32,1013.04,5.0,2.26,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,11,-179.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,16.14,11.93,6.0,4.24,4.0,0.8,-1.77,-1.77,14.97,4.13,6.0,9.21,4.0,0.8,6.84,9.13,9.13,8.23,6.0,1.45,4.0,0.8,1024.03,1024.75,1025.41,1024.73,4.0,0.87,4.0,1.0,6.6,8.0,8.0,7.3,6.0,1.2,4.0,0.8,-16.5,-16.5,243.6,81.4,6.0,156.0,4.0,0.8,84.9,84.9,98.4,93.9,6.0,20.3,4.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,11,-179.5,40.6,13.04,13.3,13.3,13.18,4.0,0.25,4.0,1.0,14.4,14.4,15.4,14.86,5.0,0.74,4.0,0.8,7.95,8.26,8.63,8.29,4.0,0.46,4.0,1.0,77.7,80.6,85.9,81.8,4.0,5.1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.68,-1.1,-1.1,-1.37,4.0,0.55,4.0,1.0,-15.6,-10.2,-10.2,-12.8,4.0,5.1,4.0,1.0,0.69,0.95,1.3,0.99,4.0,0.46,4.0,1.0,6.4,8.9,12.1,9.2,4.0,4.2,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3,-1.7,-1.2,-1.8,4.0,0.8,4.0,1.0,6.3,8.7,11.9,9.1,4.0,4.2,4.0,1.0,804.5,804.5,4314.5,2288.0,6.0,2512.5,4.0,0.8,805.0,805.0,4315.0,2290.0,6.0,2510.0,4.0,0.8
1887,11,-179.4,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.9,-25.6,87.4,36.1,5.0,138.4,4.0,0.8,125.3,131.5,133.5,129.2,5.0,8.5,4.0,0.8,-15.3,-14.7,-14.1,-14.7,4.0,0.8,4.0,1.0,72.6,75.4,78.8,75.7,4.0,4.2,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,11,-179.2,-21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93,5.65,6.37,5.65,2.0,1.48,10.0,0.5,-6.14,-5.2,-4.25,-5.2,2.0,1.95,10.0,0.5,-2.37,-1.93,-1.48,-1.93,2.0,0.91,10.0,0.5,1013.44,1013.75,1014.06,1013.75,2.0,0.64,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,11,-177.7,-23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,3.6,4.28,3.6,2.0,1.41,18.0,0.0,-2.46,-2.06,-1.67,-2.06,2.0,0.81,18.0,0.0,2.39,2.95,3.51,2.95,2.0,1.16,18.0,0.0,1009.83,1009.9,1009.97,1009.9,2.0,0.14,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,11,-177.6,30.3,22.2,23.3,23.3,23.08,12.0,0.55,10.0,0.4,20.6,21.95,22.35,21.82,12.0,0.87,10.0,0.4,13.91,14.19,14.47,14.15,12.0,0.36,10.0,0.4,82.0,88.4,94.6,88.0,12.0,5.3,10.0,0.4,4.6,5.65,6.7,5.65,12.0,1.1,10.0,0.4,-6.27,-5.34,-4.23,-5.32,12.0,1.05,10.0,0.4,1.18,1.8,2.62,1.83,12.0,0.67,10.0,0.4,1021.22,1021.75,1024.5,1022.5,12.0,1.59,10.0,0.4,1.0,2.0,2.0,1.8,12.0,0.6,10.0,0.4,-42.0,-31.0,-19.5,-31.1,12.0,11.7,10.0,0.4,7.2,8.4,17.5,10.7,12.0,5.3,10.0,0.4,0.97,1.35,1.6,1.26,12.0,0.41,10.0,0.4,6.2,7.4,8.2,7.1,12.0,2.5,10.0,0.4,2.38,3.3,3.93,3.28,12.0,0.66,10.0,0.4,10.9,19.4,24.4,18.9,12.0,6.3,10.0,0.4,-138.4,-121.1,-87.2,-116.2,12.0,24.4,10.0,0.4,25.9,37.0,58.1,39.9,12.0,14.8,10.0,0.4,-89.7,-74.3,-59.9,-75.2,12.0,14.7,10.0,0.4,17.0,25.4,35.8,25.8,12.0,9.0,10.0,0.4,-22.5,-19.1,-10.1,-17.8,12.0,5.9,10.0,0.4,3.9,4.3,9.5,6.1,12.0,3.0,10.0,0.4,97.5,199.0,301.0,199.0,12.0,106.0,10.0,0.4,95.0,200.0,300.0,200.0,12.0,105.0,10.0,0.4
1887,11,-177.6,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,8.0,7.3,7.0,1.3,4.0,0.0,-16.5,-16.5,110.9,70.7,6.0,197.8,4.0,0.0,84.9,84.9,106.9,102.6,6.0,43.5,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,11,-177.6,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,12.05,11.52,6.0,5.43,4.0,0.0,-1.77,-1.77,5.74,2.61,6.0,9.1,4.0,0.0,8.99,9.13,9.13,9.02,6.0,0.27,4.0,0.0,1021.63,1023.4,1023.7,1022.76,5.0,1.21,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.6,-23.2,86.2,42.8,6.0,140.4,4.0,0.0,120.5,121.4,123.6,122.4,6.0,5.1,4.0,0.0,-15.7,-15.1,-4.0,-9.3,5.0,13.4,4.0,0.0,75.6,77.5,80.6,78.0,5.0,2.5,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,11,-177.6,40.8,12.2,12.2,12.6,12.42,5.0,0.49,4.0,0.0,12.77,13.3,13.41,13.4,7.0,1.06,4.0,0.0,8.28,8.49,8.83,8.54,5.0,0.28,4.0,0.0,88.3,93.6,94.3,91.7,5.0,3.2,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-1.1,-0.38,-0.78,5.0,0.49,4.0,0.0,-10.2,-10.2,-3.5,-7.3,5.0,4.5,4.0,0.0,0.1,0.45,0.48,0.31,5.0,0.26,4.0,0.0,1.0,4.2,4.5,2.9,5.0,2.5,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,-0.4,0.4,-0.2,5.0,0.7,4.0,0.0,0.9,4.1,4.4,2.8,5.0,2.4,4.0,0.0,804.5,804.5,3022.0,2594.0,6.0,4384.0,4.0,0.0,805.0,805.0,3020.0,2595.0,6.0,4385.0,4.0,0.0
1887,11,-177.5,-35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,5.65,9.74,6.5,8.0,2.82,14.0,0.6,-3.81,-2.57,-0.2,-1.51,8.0,3.37,14.0,0.6,-8.97,-4.21,-2.06,-4.77,8.0,4.03,14.0,0.6,1016.8,1016.8,1016.8,1016.8,1.0,0.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,11,-177.5,-21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,4.6,6.03,4.63,3.0,2.05,12.0,0.0,-5.92,-4.52,0.02,-2.99,3.0,4.55,12.0,0.0,-0.59,0.88,1.3,0.36,3.0,1.45,12.0,0.0,1010.83,1013.7,1014.31,1012.6,3.0,2.72,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,11,-177.2,-19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,8.47,7.57,3.0,1.5,10.0,1.0,-8.36,-6.7,-6.62,-7.47,3.0,1.44,10.0,1.0,0.41,1.28,1.62,1.02,3.0,0.92,10.0,1.0,1012.86,1013.0,1013.68,1013.27,3.0,0.64,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
