Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Ds1,Ds3,Ds5,Dm,Dn,Ds,Dd,Dht,Es1,Es3,Es5,Em,En,Es,Ed,Eht,Fs1,Fs3,Fs5,Fm,Fn,Fs,Fd,Fht,Gs1,Gs3,Gs5,Gm,Gn,Gs,Gd,Ght,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
1885,4,-179.9,-31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1.0,0.0,2.0,1.0,0.16,0.16,0.16,0.16,1.0,0.0,2.0,1.0,9.3,9.3,9.3,9.3,1.0,0.0,2.0,1.0,1016.1,1016.1,1016.1,1016.1,1.0,0.0,2.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,2.0,1.0,1.5,1.5,1.5,1.5,1.0,0.0,2.0,1.0,86.5,86.5,86.5,86.5,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,3.8,3.8,3.8,1.0,0.0,2.0,1.0,216.7,216.7,216.7,216.7,1.0,0.0,2.0,1.0,2.5,2.5,2.5,2.5,1.0,0.0,2.0,1.0,143.5,143.5,143.5,143.5,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,4,-179.7,-29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.1,-14.4,-9.2,-15.7,5.0,9.3,2.0,1.0,3.2,5.5,9.0,5.9,5.0,3.2,2.0,1.0,301.0,301.0,1576.0,759.5,9.0,660.0,2.0,0.7,300.0,300.0,1575.0,760.0,9.0,660.0,2.0,0.7
1885,4,-179.7,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,3.0,0.0,26.0,0.0,1.28,1.28,1.28,1.28,3.0,0.0,26.0,0.0,-6.58,-6.58,-6.58,-6.58,3.0,0.0,26.0,0.0,1031.94,1032.2,1032.42,1032.18,5.0,0.46,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.4,10.2,3.0,0.4,26.0,0.0,-53.5,-51.3,-51.3,-52.4,3.0,1.9,26.0,0.0,5.3,5.3,5.5,5.4,3.0,0.2,26.0,0.0,-28.4,-27.2,-27.2,-27.8,3.0,1.1,26.0,0.0,4.0,4.3,4.3,4.1,3.0,0.2,26.0,0.0,-21.9,-21.9,-20.7,-21.3,3.0,1.0,26.0,0.0,301.0,301.0,301.0,301.0,3.0,0.0,26.0,0.0,300.0,300.0,300.0,300.0,3.0,0.0,26.0,0.0
1885,4,-179.6,-49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48,12.3,12.3,10.43,3.0,3.23,10.0,1.0,7.07,12.07,12.23,9.7,3.0,4.3,10.0,1.0,-3.98,-2.35,-0.74,-2.36,3.0,2.37,10.0,1.0,1027.3,1027.3,1027.3,1027.3,1.0,0.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,4,-179.6,-29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,11.49,8.52,9.0,2.41,2.0,0.7,-10.9,-5.55,-4.65,-6.79,9.0,3.56,2.0,0.7,2.72,4.82,5.2,4.32,9.0,1.4,2.0,0.7,1014.9,1015.1,1015.83,1015.37,10.0,0.58,2.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-255.2,-132.8,-111.9,-160.3,9.0,82.3,2.0,0.7,64.1,115.2,123.5,102.5,9.0,33.0,2.0,0.7,-175.8,-92.9,-74.2,-110.0,9.0,57.3,2.0,0.7,44.6,75.4,83.5,69.7,9.0,21.4,2.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,4,-179.6,-29.5,23.2,23.3,23.9,23.42,6.0,0.42,2.0,0.8,23.3,23.9,23.9,23.71,10.0,0.38,2.0,0.6,15.76,16.13,16.74,16.23,10.0,0.49,2.0,0.6,86.6,90.7,90.8,89.1,10.0,2.9,2.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.5,6.6,4.8,10.0,1.9,2.0,0.6,-127.8,-37.2,-31.2,-65.0,9.0,51.4,2.0,0.7,26.6,32.3,47.2,34.9,9.0,9.5,2.0,0.7,-0.7,0.0,0.12,-0.18,6.0,0.59,2.0,0.8,-6.2,0.0,2.7,-1.1,5.0,5.8,2.0,1.0,1.43,1.69,1.96,1.63,6.0,0.6,2.0,0.8,11.1,17.3,23.5,17.1,5.0,9.1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,4,-179.5,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,2.0,2.0,1.8,4.0,0.5,2.0,1.0,-44.1,-40.6,-37.2,-40.6,4.0,4.0,2.0,1.0,-25.1,-16.8,-8.6,-16.8,4.0,9.5,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,4,-179.5,38.6,10.0,10.0,10.0,10.0,5.0,0.0,26.0,0.0,7.8,7.8,8.3,8.0,5.0,0.27,26.0,0.0,4.13,4.13,4.41,4.24,5.0,0.15,26.0,0.0,64.4,64.4,66.4,65.2,5.0,1.1,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,6.0,6.0,5.4,5.0,0.9,26.0,0.0,8.6,8.6,8.6,8.6,3.0,0.0,26.0,0.0,-44.1,-44.1,-44.1,-44.1,3.0,0.0,26.0,0.0,1.7,2.2,2.2,2.0,5.0,0.27,26.0,0.0,12.5,14.7,14.7,13.6,3.0,1.9,26.0,0.0,3.06,3.33,3.33,3.22,5.0,0.15,26.0,0.0,21.1,22.3,22.3,21.7,3.0,1.1,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,4,-179.5,46.9,2.49,2.8,2.8,2.65,4.0,0.3,10.0,0.8,1.94,2.5,3.06,2.5,4.0,0.7,10.0,0.8,2.99,3.15,3.31,3.15,4.0,0.21,10.0,0.8,65.8,69.4,72.7,69.3,4.0,4.0,10.0,0.8,12.3,13.85,17.29,14.75,4.0,3.19,10.0,0.8,2.63,3.28,5.24,3.9,4.0,1.94,10.0,0.8,11.15,13.6,16.97,14.04,4.0,3.66,10.0,0.8,1005.59,1006.65,1007.5,1006.55,4.0,1.11,10.0,0.8,8.0,8.0,8.0,8.0,4.0,0.0,10.0,0.8,36.7,57.1,76.0,56.4,4.0,23.9,10.0,0.8,137.2,190.7,296.5,215.6,4.0,103.2,10.0,0.8,-0.26,0.25,0.55,0.15,4.0,0.51,10.0,0.8,-4.0,3.1,6.8,1.5,4.0,6.9,10.0,0.8,1.3,1.4,1.61,1.45,4.0,0.22,10.0,0.8,19.1,21.9,22.9,21.0,4.0,3.0,10.0,0.8,7.3,9.9,10.8,9.1,4.0,2.7,10.0,0.8,21.8,38.2,51.1,36.6,4.0,17.2,10.0,0.8,8.1,10.9,16.7,12.3,4.0,6.0,10.0,0.8,33.4,41.8,56.4,44.7,4.0,14.5,10.0,0.8,4.2,4.4,6.9,5.5,4.0,2.4,10.0,0.8,17.5,21.5,22.5,20.1,4.0,4.1,10.0,0.8,1861.0,2756.5,5332.5,3558.0,4.0,2357.0,10.0,0.8,1860.0,2755.0,5330.0,3560.0,4.0,2355.0,10.0,0.8
1885,4,-179.2,-47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1.0,0.0,20.0,1.0,6.21,6.21,6.21,6.21,1.0,0.0,20.0,1.0,2.51,2.51,2.51,2.51,1.0,0.0,20.0,1.0,1013.1,1013.1,1013.1,1013.1,1.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
