Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2021,5,24257,-179.9,15.4,26.9,26.9,26.9,26.9,1.0,0.0,24.0,0.0,26.5,26.5,26.5,26.5,1.0,0.0,24.0,0.0,17.37,17.37,17.37,17.37,1.0,0.0,24.0,0.0,80.6,80.6,80.6,80.6,1.0,0.0,24.0,0.0,9.3,9.3,9.3,9.3,1.0,0.0,24.0,0.0,-9.16,-9.16,-9.16,-9.16,1.0,0.0,24.0,0.0,-1.61,-1.61,-1.61,-1.61,1.0,0.0,24.0,0.0,1015.1,1015.1,1015.1,1015.1,1.0,0.0,24.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,24.0,0.0,-85.2,-85.2,-85.2,-85.2,1.0,0.0,24.0,0.0,-15.0,-15.0,-15.0,-15.0,1.0,0.0,24.0,0.0,0.4,0.4,0.4,0.4,1.0,0.0,24.0,0.0,3.7,3.7,3.7,3.7,1.0,0.0,24.0,0.0,4.75,4.75,4.75,4.75,1.0,0.0,24.0,0.0,44.2,44.2,44.2,44.2,1.0,0.0,24.0,0.0,-242.7,-242.7,-242.7,-242.7,1.0,0.0,24.0,0.0,-42.8,-42.8,-42.8,-42.8,1.0,0.0,24.0,0.0,-159.1,-159.1,-159.1,-159.1,1.0,0.0,24.0,0.0,-28.0,-28.0,-28.0,-28.0,1.0,0.0,24.0,0.0,-43.5,-43.5,-43.5,-43.5,1.0,0.0,24.0,0.0,-7.7,-7.7,-7.7,-7.7,1.0,0.0,24.0,0.0,804.5,804.5,804.5,804.5,1.0,0.0,24.0,0.0,805.0,805.0,805.0,805.0,1.0,0.0,24.0,0.0
2021,5,24257,-179.9,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5.1,5.1,5.1,1.0,0.0,14.0,1.0,-3.28,-3.28,-3.28,-3.28,1.0,0.0,14.0,1.0,3.91,3.91,3.91,3.91,1.0,0.0,14.0,1.0,1022.0,1022.0,1022.0,1022.0,1.0,0.0,14.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,14.0,1.0,-16.7,-16.7,-16.7,-16.7,1.0,0.0,14.0,1.0,19.9,19.9,19.9,19.9,1.0,0.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.7,-78.7,-78.7,-78.7,1.0,0.0,14.0,1.0,93.8,93.8,93.8,93.8,1.0,0.0,14.0,1.0,-55.5,-55.5,-55.5,-55.5,1.0,0.0,14.0,1.0,66.2,66.2,66.2,66.2,1.0,0.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,24257,-179.9,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,-1.2,-1.2,-1.2,1.0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,536.0,1092.5,2272.0,1362.5,5.0,1111.5,14.0,1.0,535.0,1095.0,2270.0,1365.0,5.0,1110.0,14.0,1.0
2021,5,24257,-179.8,43.7,11.0,11.0,11.0,11.0,1.0,0.0,22.0,0.0,10.0,10.0,10.0,10.0,1.0,0.0,22.0,0.0,6.66,6.66,6.66,6.66,1.0,0.0,22.0,0.0,88.0,88.0,88.0,88.0,1.0,0.0,22.0,0.0,12.9,12.9,12.9,12.9,1.0,0.0,22.0,0.0,-9.88,-9.88,-9.88,-9.88,1.0,0.0,22.0,0.0,8.29,8.29,8.29,8.29,1.0,0.0,22.0,0.0,1017.0,1017.0,1017.0,1017.0,1.0,0.0,22.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,22.0,0.0,-127.5,-127.5,-127.5,-127.5,1.0,0.0,22.0,0.0,107.0,107.0,107.0,107.0,1.0,0.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,22.0,0.0,12.9,12.9,12.9,12.9,1.0,0.0,22.0,0.0,1.44,1.44,1.44,1.44,1.0,0.0,22.0,0.0,18.6,18.6,18.6,18.6,1.0,0.0,22.0,0.0,-98.8,-98.8,-98.8,-98.8,1.0,0.0,22.0,0.0,82.9,82.9,82.9,82.9,1.0,0.0,22.0,0.0,-65.8,-65.8,-65.8,-65.8,1.0,0.0,22.0,0.0,55.2,55.2,55.2,55.2,1.0,0.0,22.0,0.0,-14.2,-14.2,-14.2,-14.2,1.0,0.0,22.0,0.0,11.9,11.9,11.9,11.9,1.0,0.0,22.0,0.0,2146.5,2146.5,2146.5,2146.5,1.0,0.0,22.0,0.0,2145.0,2145.0,2145.0,2145.0,1.0,0.0,22.0,0.0
2021,5,24257,-179.7,37.2,18.6,18.6,18.6,18.6,2.0,0.0,30.0,1.0,15.0,15.0,15.0,15.0,2.0,0.0,30.0,1.0,6.16,6.16,6.16,6.16,2.0,0.0,30.0,1.0,58.4,58.4,58.4,58.4,2.0,0.0,30.0,1.0,15.4,15.4,15.4,15.4,2.0,0.0,30.0,1.0,9.9,9.9,9.9,9.9,2.0,0.0,30.0,1.0,-11.8,-11.8,-11.8,-11.8,2.0,0.0,30.0,1.0,1012.4,1012.4,1012.4,1012.4,2.0,0.0,30.0,1.0,8.0,8.0,8.0,8.0,2.0,0.0,30.0,1.0,152.4,152.4,152.4,152.4,2.0,0.0,30.0,1.0,-181.7,-181.7,-181.7,-181.7,2.0,0.0,30.0,1.0,3.6,3.6,3.6,3.6,2.0,0.0,30.0,1.0,55.4,55.4,55.4,55.4,2.0,0.0,30.0,1.0,7.17,7.17,7.17,7.17,2.0,0.0,30.0,1.0,110.3,110.3,110.3,110.3,2.0,0.0,30.0,1.0,148.5,148.5,148.5,148.5,2.0,0.0,30.0,1.0,-177.0,-177.0,-177.0,-177.0,2.0,0.0,30.0,1.0,61.0,61.0,61.0,61.0,2.0,0.0,30.0,1.0,-72.7,-72.7,-72.7,-72.7,2.0,0.0,30.0,1.0,70.9,70.9,70.9,70.9,2.0,0.0,30.0,1.0,-84.5,-84.5,-84.5,-84.5,2.0,0.0,30.0,1.0,3652.5,3652.5,3652.5,3652.5,2.0,0.0,30.0,1.0,3650.0,3650.0,3650.0,3650.0,2.0,0.0,30.0,1.0
2021,5,24257,-179.7,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,7.45,8.3,7.45,2.0,1.77,14.0,1.0,5.96,6.25,6.53,6.25,2.0,0.59,14.0,1.0,-0.9,1.74,4.37,1.74,2.0,5.45,14.0,1.0,1012.61,1015.2,1017.79,1015.2,2.0,5.37,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3,96.6,98.9,96.6,2.0,4.8,14.0,1.0,-15.2,25.0,65.2,25.0,2.0,83.3,14.0,1.0,59.0,59.0,59.0,59.0,1.0,0.0,24.0,1.0,-21.5,-21.5,-21.5,-21.5,1.0,0.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,24257,-179.7,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97,7.95,10.31,7.83,12.0,2.52,20.0,0.6,-5.9,-3.45,-1.13,-3.53,12.0,2.32,20.0,0.6,1.53,7.45,8.99,5.91,12.0,4.01,20.0,0.6,993.13,995.9,1010.66,1000.71,11.0,9.36,20.0,0.5,6.0,8.0,8.0,7.2,12.0,1.0,20.0,0.6,-69.6,-22.5,-9.8,-29.4,12.0,26.4,20.0,0.6,6.3,60.5,86.2,54.1,12.0,41.8,20.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.7,-20.2,-5.6,-19.3,12.0,13.2,20.0,0.6,12.2,38.5,45.7,31.9,12.0,22.1,20.0,0.6,-25.4,-22.7,-15.4,-21.9,9.0,9.3,20.0,0.4,8.6,42.3,43.9,30.3,9.0,21.7,20.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,24257,-179.7,54.5,3.43,4.0,5.17,4.43,10.0,1.19,20.0,0.6,4.75,5.0,8.25,5.98,12.0,1.81,20.0,0.6,4.52,5.49,5.49,5.18,9.0,0.51,20.0,0.4,85.0,100.0,100.0,92.7,9.0,9.2,20.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.57,-1.0,-1.0,-1.34,10.0,1.01,20.0,0.6,-13.9,-8.4,-5.2,-10.6,10.0,7.5,20.0,0.6,-0.37,-0.37,0.42,-0.02,7.0,0.44,20.0,0.4,-3.1,-2.5,4.9,0.1,7.0,3.9,20.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,24257,-179.7,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,0.6,1.1,-0.5,7.0,1.8,20.0,0.4,-2.9,-2.2,4.3,-0.5,7.0,3.3,20.0,0.4,123.5,504.0,1119.5,618.0,12.0,540.5,20.0,0.6,125.0,505.0,1120.0,620.0,12.0,540.0,20.0,0.6
2021,5,24257,-179.6,-40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.07,16.45,16.83,16.45,2.0,0.78,30.0,0.0,-12.89,-12.6,-12.31,-12.6,2.0,0.6,30.0,0.0,-10.82,-10.57,-10.33,-10.57,2.0,0.5,30.0,0.0,990.63,995.6,1001.48,996.33,15.0,5.22,28.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-204.7,-199.8,-194.8,-199.8,2.0,10.3,30.0,0.0,-171.8,-167.6,-163.4,-167.6,2.0,8.7,30.0,0.0,-132.0,-129.8,-127.6,-129.8,2.0,4.6,30.0,0.0,-110.8,-108.9,-107.1,-108.9,2.0,3.9,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
