Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Ds1,Ds3,Ds5,Dm,Dn,Ds,Dd,Dht,Es1,Es3,Es5,Em,En,Es,Ed,Eht,Fs1,Fs3,Fs5,Fm,Fn,Fs,Fd,Fht,Gs1,Gs3,Gs5,Gm,Gn,Gs,Gd,Ght,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
2004,11,-179.9,-39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,20.0,1.0,-10.1,11.7,33.5,11.7,2.0,45.2,20.0,0.5,-109.8,-87.9,-65.9,-87.9,2.0,45.4,20.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,11,-179.9,-34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,1.0,0.0,20.0,1.0,-61.1,-49.9,-38.8,-49.9,2.0,23.1,20.0,1.0,56.0,56.9,57.8,56.9,2.0,1.9,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,11,-179.9,-17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,5.4,5.6,5.4,2.0,0.42,2.0,1.0,-5.6,-5.4,-5.2,-5.4,2.0,0.42,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1009.0,1009.2,1009.4,1009.2,2.0,0.42,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,11,-179.9,8.0,29.5,29.5,29.5,29.5,1.0,0.0,18.0,0.0,27.0,27.0,27.0,27.0,1.0,0.0,18.0,0.0,19.87,19.87,19.87,19.87,1.0,0.0,18.0,0.0,88.8,88.8,88.8,88.8,1.0,0.0,18.0,0.0,5.1,5.1,5.1,5.1,1.0,0.0,18.0,0.0,-5.02,-5.02,-5.02,-5.02,1.0,0.0,18.0,0.0,-0.89,-0.89,-0.89,-0.89,1.0,0.0,18.0,0.0,1008.1,1008.1,1008.1,1008.1,1.0,0.0,18.0,0.0,7.0,7.0,7.0,7.0,1.0,0.0,18.0,0.0,-25.6,-25.6,-25.6,-25.6,1.0,0.0,18.0,0.0,-4.5,-4.5,-4.5,-4.5,1.0,0.0,18.0,0.0,2.5,2.5,2.5,2.5,1.0,0.0,18.0,0.0,12.8,12.8,12.8,12.8,1.0,0.0,18.0,0.0,6.11,6.11,6.11,6.11,1.0,0.0,18.0,0.0,31.1,31.1,31.1,31.1,1.0,0.0,18.0,0.0,-135.6,-135.6,-135.6,-135.6,1.0,0.0,18.0,0.0,-23.9,-23.9,-23.9,-23.9,1.0,0.0,18.0,0.0,-99.8,-99.8,-99.8,-99.8,1.0,0.0,18.0,0.0,-17.6,-17.6,-17.6,-17.6,1.0,0.0,18.0,0.0,-30.7,-30.7,-30.7,-30.7,1.0,0.0,18.0,0.0,-5.4,-5.4,-5.4,-5.4,1.0,0.0,18.0,0.0,132.5,132.5,132.5,132.5,1.0,0.0,18.0,0.0,135.0,135.0,135.0,135.0,1.0,0.0,18.0,0.0
2004,11,-179.9,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.6,-83.6,-83.6,-83.6,1.0,0.0,10.0,0.0,-14.7,-14.7,-14.7,-14.7,1.0,0.0,10.0,0.0,218.5,551.5,724.0,473.0,3.0,376.5,14.0,0.0,220.0,550.0,725.0,475.0,3.0,375.0,14.0,0.0
2004,11,-179.9,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5.1,5.1,5.1,1.0,0.0,26.0,1.0,13.9,13.9,13.9,13.9,1.0,0.0,26.0,1.0,281.0,373.0,7998.0,4051.5,3.0,6488.5,20.0,0.7,280.0,375.0,8000.0,4050.0,3.0,6490.0,20.0,0.7
2004,11,-179.9,47.6,5.23,7.0,7.0,6.13,3.0,1.5,20.0,0.3,5.53,5.6,6.56,6.03,3.0,0.84,20.0,0.3,4.69,4.75,5.45,5.06,3.0,0.63,20.0,0.3,83.5,83.9,90.3,86.8,3.0,5.6,20.0,0.3,9.16,12.3,12.71,10.97,3.0,2.84,20.0,0.3,4.05,9.88,11.4,7.78,3.0,5.69,20.0,0.3,-4.5,2.14,6.34,0.95,3.0,8.0,20.0,0.3,1004.28,1013.5,1017.94,1011.17,3.0,10.2,20.0,0.3,4.3,5.0,7.0,5.7,3.0,2.1,20.0,0.3,47.5,127.5,142.2,95.6,3.0,74.6,20.0,0.3,-31.5,26.3,81.4,24.9,3.0,82.7,20.0,0.3,-0.82,0.0,1.02,0.1,3.0,1.35,20.0,0.3,-10.6,0.0,7.9,-1.3,3.0,13.6,20.0,0.3,0.44,0.49,1.18,0.8,3.0,0.61,20.0,0.3,5.5,6.4,9.9,7.7,3.0,3.4,20.0,0.3,22.6,55.3,75.4,49.2,3.0,39.1,20.0,0.3,-23.7,15.0,36.4,6.6,3.0,44.7,20.0,0.3,19.1,46.9,62.7,41.1,3.0,32.3,20.0,0.3,-20.2,12.4,30.8,5.5,3.0,37.8,20.0,0.3,2.9,4.9,5.0,4.0,3.0,1.7,20.0,0.3,-7.5,0.9,3.1,-2.1,3.0,8.2,20.0,0.3,902.5,1861.0,2056.0,1488.0,3.0,904.5,20.0,0.3,900.0,1860.0,2055.0,1490.0,3.0,905.0,20.0,0.3
2004,11,-179.8,-33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.75,12.05,12.67,11.73,4.0,1.37,12.0,1.0,-12.06,-5.9,6.4,-2.97,4.0,11.61,12.0,1.0,-7.25,-2.22,0.0,-3.56,4.0,4.66,12.0,1.0,1007.21,1017.0,1027.05,1017.13,4.0,11.45,12.0,1.0,4.5,6.0,7.5,6.0,4.0,1.8,12.0,1.0,-145.6,-69.6,83.2,-32.9,4.0,145.1,12.0,1.0,-77.8,-28.9,0.0,-38.5,4.0,47.1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-207.9,-103.2,115.2,-48.9,4.0,204.2,12.0,1.0,-132.1,-40.0,0.0,-64.8,4.0,85.1,12.0,1.0,-114.7,-52.8,68.6,-24.4,4.0,116.9,12.0,1.0,-80.9,-23.8,0.0,-39.7,4.0,52.7,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,11,-179.8,-28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22,10.0,11.37,8.33,3.0,4.73,14.0,1.0,-8.17,-1.5,-0.48,-4.26,3.0,6.12,14.0,1.0,-0.47,4.1,8.13,3.84,3.0,6.3,14.0,1.0,1015.92,1018.1,1020.69,1018.3,3.0,3.5,14.0,1.0,4.3,7.0,7.0,5.7,3.0,2.3,14.0,1.0,-93.8,-4.5,-1.4,-46.6,3.0,76.9,14.0,1.0,10.3,49.3,83.9,47.2,3.0,53.9,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-189.7,-112.8,-35.8,-112.8,2.0,159.5,14.0,1.0,100.8,141.0,181.3,141.0,2.0,83.4,14.0,1.0,-95.7,-56.9,-18.0,-56.9,2.0,80.4,14.0,1.0,55.8,86.7,117.7,86.7,2.0,64.1,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,11,-179.7,-33.8,17.63,19.0,20.37,19.0,3.0,2.0,16.0,1.0,17.24,17.75,18.16,17.7,4.0,0.57,12.0,1.0,9.46,10.57,11.04,10.27,4.0,1.19,12.0,1.0,77.5,84.2,85.9,81.8,4.0,6.4,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,2.0,2.48,1.23,3.0,1.97,16.0,1.0,-1.1,24.6,25.9,12.7,3.0,22.3,16.0,1.0,2.29,4.22,4.69,3.5,3.0,1.86,16.0,1.0,25.5,41.3,54.3,39.9,3.0,21.1,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.2,0.0,11.6,-14.4,3.0,40.6,16.0,1.0,-30.2,-6.2,-2.0,-15.8,3.0,22.3,16.0,1.0,1275.5,1752.0,2037.0,1660.5,4.0,531.0,12.0,1.0,1275.0,1750.0,2035.0,1660.0,4.0,530.0,12.0,1.0
