Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2000,2,24002,-179.9,-46.6,13.8,13.8,13.8,13.8,1.0,0.0,4.0,1.0,10.0,10.0,10.0,10.0,1.0,0.0,4.0,1.0,5.13,5.13,5.13,5.13,1.0,0.0,4.0,1.0,67.7,67.7,67.7,67.7,1.0,0.0,4.0,1.0,10.3,10.3,10.3,10.3,1.0,0.0,4.0,1.0,3.52,3.52,3.52,3.52,1.0,0.0,4.0,1.0,9.68,9.68,9.68,9.68,1.0,0.0,4.0,1.0,1015.3,1015.3,1015.3,1015.3,1.0,0.0,4.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,4.0,1.0,36.3,36.3,36.3,36.3,1.0,0.0,4.0,1.0,99.7,99.7,99.7,99.7,1.0,0.0,4.0,1.0,3.8,3.8,3.8,3.8,1.0,0.0,4.0,1.0,39.1,39.1,39.1,39.1,1.0,0.0,4.0,1.0,4.63,4.63,4.63,4.63,1.0,0.0,4.0,1.0,47.7,47.7,47.7,47.7,1.0,0.0,4.0,1.0,35.2,35.2,35.2,35.2,1.0,0.0,4.0,1.0,96.8,96.8,96.8,96.8,1.0,0.0,4.0,1.0,18.1,18.1,18.1,18.1,1.0,0.0,4.0,1.0,49.6,49.6,49.6,49.6,1.0,0.0,4.0,1.0,16.3,16.3,16.3,16.3,1.0,0.0,4.0,1.0,44.9,44.9,44.9,44.9,1.0,0.0,4.0,1.0,1092.5,1092.5,1092.5,1092.5,1.0,0.0,4.0,1.0,1095.0,1095.0,1095.0,1095.0,1.0,0.0,4.0,1.0
2000,2,24002,-179.9,-32.4,22.91,23.35,23.79,23.35,2.0,0.92,14.0,0.5,21.82,22.3,22.78,22.3,2.0,0.99,14.0,0.5,11.48,12.12,12.76,12.12,2.0,1.33,14.0,0.5,71.1,72.4,73.8,72.4,2.0,2.8,14.0,0.5,5.58,7.7,9.82,7.7,2.0,4.38,14.0,0.5,-7.24,-2.68,1.87,-2.68,2.0,9.43,14.0,0.5,2.79,3.85,4.91,3.85,2.0,2.19,14.0,0.5,1009.75,1014.8,1019.85,1014.8,2.0,10.47,14.0,0.5,6.2,6.5,6.8,6.5,2.0,0.7,14.0,0.5,-82.1,-41.3,-0.6,-41.3,2.0,84.4,14.0,0.5,18.2,34.5,50.7,34.5,2.0,33.8,14.0,0.5,1.02,1.05,1.08,1.05,2.0,0.07,14.0,0.5,5.8,8.2,10.7,8.2,2.0,5.1,14.0,0.5,5.69,5.76,5.82,5.76,2.0,0.14,14.0,0.5,31.9,44.6,57.3,44.6,2.0,26.3,14.0,0.5,-155.4,-55.2,45.0,-55.2,2.0,207.6,14.0,0.5,63.0,84.8,106.5,84.8,2.0,45.1,14.0,0.5,-79.7,-26.3,27.2,-26.3,2.0,110.7,14.0,0.5,34.9,45.2,55.6,45.2,2.0,21.5,14.0,0.5,-42.5,-16.1,10.3,-16.1,2.0,54.6,14.0,0.5,16.0,22.3,28.7,22.3,2.0,13.1,14.0,0.5,282.0,678.5,1075.0,678.5,2.0,822.0,14.0,0.5,280.0,680.0,1075.0,680.0,2.0,820.0,14.0,0.5
2000,2,24002,-179.9,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,1.0,0.0,8.0,1.0,-68.2,-68.2,-68.2,-68.2,1.0,0.0,8.0,1.0,-81.3,-81.3,-81.3,-81.3,1.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,2,24002,-179.8,-41.8,18.0,18.0,18.34,18.17,3.0,0.29,12.0,1.0,18.66,19.0,19.34,19.0,3.0,0.5,12.0,1.0,7.61,8.29,10.0,8.79,3.0,1.81,12.0,1.0,57.2,63.3,72.4,64.8,3.0,11.2,12.0,1.0,5.27,6.7,8.82,7.03,3.0,2.62,12.0,1.0,-3.44,-1.57,1.79,-0.84,3.0,3.88,12.0,1.0,-2.13,4.32,7.66,2.8,3.0,7.29,12.0,1.0,1014.54,1020.0,1026.14,1020.33,3.0,8.5,12.0,1.0,3.3,4.0,6.7,5.0,3.0,2.6,12.0,1.0,-22.0,-7.2,20.1,-1.1,3.0,31.3,12.0,1.0,-17.2,19.9,67.9,25.2,3.0,62.5,12.0,1.0,-1.18,-0.5,-0.5,-0.83,3.0,0.58,12.0,1.0,-8.4,-4.9,-3.1,-5.7,3.0,3.9,12.0,1.0,2.8,4.44,5.33,4.07,3.0,1.88,12.0,1.0,17.7,26.4,38.1,27.9,3.0,15.0,12.0,1.0,-66.8,-29.9,32.8,-17.3,3.0,73.8,12.0,1.0,-42.2,82.1,142.4,50.8,3.0,137.9,12.0,1.0,-35.4,-11.5,15.3,-10.1,3.0,37.2,12.0,1.0,-27.8,31.5,62.1,17.5,3.0,67.0,12.0,1.0,-9.0,-8.8,7.4,-1.0,3.0,13.7,12.0,1.0,0.7,24.8,35.8,18.4,3.0,26.3,12.0,1.0,162.0,301.0,738.0,446.5,3.0,440.5,12.0,1.0,160.0,300.0,740.0,445.0,3.0,440.0,12.0,1.0
2000,2,24002,-179.8,-31.1,23.66,23.8,23.94,23.8,2.0,0.28,16.0,1.0,23.06,23.2,23.34,23.2,2.0,0.28,16.0,1.0,13.19,13.52,13.86,13.52,2.0,0.69,16.0,1.0,75.0,76.3,77.6,76.3,2.0,2.7,16.0,1.0,5.66,7.95,10.24,7.95,2.0,4.74,16.0,1.0,-7.76,-3.41,0.93,-3.41,2.0,9.01,16.0,1.0,3.86,4.59,5.31,4.59,2.0,1.5,16.0,1.0,1009.84,1011.0,1012.16,1011.0,2.0,2.4,16.0,1.0,2.6,4.0,5.4,4.0,2.0,2.8,16.0,1.0,-90.9,-48.5,-6.1,-48.5,2.0,87.8,16.0,1.0,23.8,40.0,56.3,40.0,2.0,33.7,16.0,1.0,0.33,0.6,0.87,0.6,2.0,0.57,16.0,1.0,2.6,3.4,4.2,3.4,2.0,1.7,16.0,1.0,4.4,4.9,5.41,4.9,2.0,1.05,16.0,1.0,29.3,36.5,43.7,36.5,2.0,14.9,16.0,1.0,-181.9,-80.5,20.9,-80.5,2.0,210.0,16.0,1.0,89.2,106.6,124.1,106.6,2.0,36.2,16.0,1.0,-109.2,-49.3,10.7,-49.3,2.0,124.2,16.0,1.0,51.2,62.5,73.9,62.5,2.0,23.5,16.0,1.0,-31.6,-12.0,7.6,-12.0,2.0,40.6,16.0,1.0,20.5,21.7,22.9,21.7,2.0,2.5,16.0,1.0,311.0,770.0,1229.5,770.0,2.0,951.5,16.0,1.0,310.0,770.0,1230.0,770.0,2.0,950.0,16.0,1.0
2000,2,24002,-179.8,-0.8,28.7,28.7,28.7,28.7,1.0,0.0,24.0,1.0,27.5,27.5,27.5,27.5,1.0,0.0,24.0,1.0,18.62,18.62,18.62,18.62,1.0,0.0,24.0,1.0,81.2,81.2,81.2,81.2,1.0,0.0,24.0,1.0,10.8,10.8,10.8,10.8,1.0,0.0,24.0,1.0,-9.35,-9.35,-9.35,-9.35,1.0,0.0,24.0,1.0,-5.4,-5.4,-5.4,-5.4,1.0,0.0,24.0,1.0,1012.5,1012.5,1012.5,1012.5,1.0,0.0,24.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,24.0,1.0,-101.0,-101.0,-101.0,-101.0,1.0,0.0,24.0,1.0,-58.3,-58.3,-58.3,-58.3,1.0,0.0,24.0,1.0,1.2,1.2,1.2,1.2,1.0,0.0,24.0,1.0,13.0,13.0,13.0,13.0,1.0,0.0,24.0,1.0,6.05,6.05,6.05,6.05,1.0,0.0,24.0,1.0,65.4,65.4,65.4,65.4,1.0,0.0,24.0,1.0,-257.2,-257.2,-257.2,-257.2,1.0,0.0,24.0,1.0,-148.5,-148.5,-148.5,-148.5,1.0,0.0,24.0,1.0,-174.2,-174.2,-174.2,-174.2,1.0,0.0,24.0,1.0,-100.6,-100.6,-100.6,-100.6,1.0,0.0,24.0,1.0,-56.6,-56.6,-56.6,-56.6,1.0,0.0,24.0,1.0,-32.7,-32.7,-32.7,-32.7,1.0,0.0,24.0,1.0,1259.5,1259.5,1259.5,1259.5,1.0,0.0,24.0,1.0,1260.0,1260.0,1260.0,1260.0,1.0,0.0,24.0,1.0
2000,2,24002,-179.8,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94,7.45,7.96,7.45,2.0,1.06,22.0,0.0,-4.17,0.4,4.98,0.4,2.0,9.47,22.0,0.0,-3.09,-0.9,1.28,-0.9,2.0,4.52,22.0,0.0,1017.1,1017.3,1017.5,1017.3,2.0,0.42,22.0,0.0,4.5,5.5,6.5,5.5,2.0,2.1,22.0,0.0,-26.2,8.0,42.3,8.0,2.0,71.0,22.0,0.0,-25.8,-9.1,7.6,-9.1,2.0,34.6,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98.9,13.2,125.4,13.2,2.0,232.4,22.0,0.0,-77.5,-23.8,30.0,-23.8,2.0,111.4,22.0,0.0,-58.3,12.6,83.5,12.6,2.0,146.8,22.0,0.0,-51.3,-17.0,17.3,-17.0,2.0,71.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,2,24002,-179.8,22.3,27.0,27.0,27.0,27.0,1.0,0.0,28.0,0.0,24.16,24.5,24.84,24.5,2.0,0.71,22.0,0.0,14.79,15.44,16.09,15.44,2.0,1.35,22.0,0.0,79.1,80.9,82.6,80.9,2.0,3.6,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,28.0,0.0,20.1,20.1,20.1,20.1,1.0,0.0,28.0,0.0,7.72,7.72,7.72,7.72,1.0,0.0,28.0,0.0,51.7,51.7,51.7,51.7,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.6,-48.6,-48.6,-48.6,1.0,0.0,28.0,0.0,17.7,17.7,17.7,17.7,1.0,0.0,28.0,0.0,340.5,426.0,511.5,426.0,2.0,177.0,22.0,0.0,340.0,425.0,510.0,425.0,2.0,175.0,22.0,0.0
2000,2,24002,-179.8,32.3,16.32,17.0,17.68,17.0,2.0,1.41,18.0,0.0,18.15,18.9,19.65,18.9,2.0,1.56,18.0,0.0,14.56,14.56,14.56,14.56,1.0,0.0,22.0,0.0,100.0,100.0,100.0,100.0,1.0,0.0,22.0,0.0,7.91,11.6,15.29,11.6,2.0,7.64,18.0,0.0,5.87,6.93,8.0,6.93,2.0,2.21,18.0,0.0,4.94,8.91,12.88,8.91,2.0,8.22,18.0,0.0,1002.24,1006.2,1010.16,1006.2,2.0,8.2,18.0,0.0,8.0,8.0,8.0,8.0,2.0,0.0,18.0,0.0,50.9,88.9,126.9,88.9,2.0,78.6,18.0,0.0,55.9,134.8,213.6,134.8,2.0,163.4,18.0,0.0,-3.33,-1.9,-0.47,-1.9,2.0,2.97,18.0,0.0,-57.0,-33.4,-9.7,-33.4,2.0,49.0,18.0,0.0,-3.26,-3.26,-3.26,-3.26,1.0,0.0,22.0,0.0,-55.5,-55.5,-55.5,-55.5,1.0,0.0,22.0,0.0,107.4,132.8,158.2,132.8,2.0,52.6,18.0,0.0,93.2,174.8,256.5,174.8,2.0,169.2,18.0,0.0,123.7,123.7,123.7,123.7,1.0,0.0,22.0,0.0,214.3,214.3,214.3,214.3,1.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,2,24002,-179.8,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,16.5,16.5,16.5,1.0,0.0,8.0,1.0,16.25,16.25,16.25,16.25,1.0,0.0,8.0,1.0,2.87,2.87,2.87,2.87,1.0,0.0,8.0,1.0,989.0,989.0,989.0,989.0,1.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
