Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
1824,9,-19.80000000000001,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,3.6,4.28,3.6,2,1.41,22,1.0,2.27,2.8,3.33,2.8,2,1.1,22,1.0,1.84,2.27,2.7,2.27,2,0.89,22,1.0,1009.85,1011.25,1012.65,1011.25,2,2.9,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,9,-19.69999999999999,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.8,2.35,1.8,2,1.13,20,1.0,0.39,0.56,0.72,0.56,2,0.35,20,1.0,-2.23,-1.71,-1.19,-1.71,2,1.08,20,1.0,1010.36,1010.7,1011.04,1010.7,2,0.71,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,9,-19.69999999999999,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35,6.95,8.55,6.95,2,3.32,20,1.0,-3.88,-3.16,-2.43,-3.16,2,1.51,20,1.0,-7.62,-6.19,-4.76,-6.19,2,2.96,20,1.0,1011.2,1011.2,1011.2,1011.2,1,0.0,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,9,-19.600000000000023,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,1.0,1.0,0.83,6,0.41,24,1.0,-0.27,-0.05,0.81,0.11,6,0.67,24,1.0,-0.99,0.15,0.5,-0.1,6,0.72,24,1.0,1008.79,1012.95,1014.27,1011.93,6,3.09,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,9,-19.399999999999977,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3,0.0,26,1.0,0.28,0.29,0.51,0.39,3,0.19,26,1.0,-0.96,-0.96,-0.84,-0.9,3,0.1,26,1.0,1009.2,1011.9,1014.6,1011.9,4,3.12,26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,9,-19.30000000000001,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.71,7,0.49,28,1.0,-0.48,0.0,0.46,-0.02,7,0.39,28,1.0,-0.9,-0.87,0.04,-0.39,7,0.71,28,1.0,1007.5,1012.6,1013.3,1010.96,7,2.77,28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,9,-19.30000000000001,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2,0.0,18,1.0,-0.01,0.13,0.26,0.13,2,0.28,18,1.0,-0.99,-0.97,-0.95,-0.97,2,0.04,18,1.0,1014.3,1015.8,1017.3,1015.8,2,3.11,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,9,-17.899999999999977,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,3.3,4.19,3.3,2,1.84,18,1.0,-1.84,-1.45,-1.06,-1.45,2,0.81,18,1.0,-3.76,-2.97,-2.17,-2.97,2,1.65,18,1.0,1016.21,1016.65,1017.09,1016.65,2,0.92,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,9,-17.19999999999999,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,4.75,4.85,4.75,2,0.21,16,1.0,-2.05,-2.01,-1.96,-2.01,2,0.09,16,1.0,-4.4,-4.3,-4.21,-4.3,2,0.19,16,1.0,1016.43,1017.35,1018.27,1017.35,2,1.91,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,9,-15.800000000000011,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,2.8,4.03,2.8,2,2.55,10,1.0,-0.21,-0.15,-0.08,-0.15,2,0.13,10,1.0,-4.02,-2.8,-1.57,-2.8,2,2.54,10,1.0,1019.72,1020.4,1021.08,1020.4,2,1.41,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
