Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1934,1,23209,-179.9,-41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4,-10.7,-10.0,-10.7,2.0,1.4,28.0,0.5,-5.5,-5.2,-4.9,-5.2,2.0,0.6,28.0,0.5,97.5,97.5,122.0,93.0,8.0,40.0,28.0,0.6,95.0,95.0,120.0,95.0,8.0,40.0,28.0,0.6
1934,1,23209,-179.9,-9.7,2.6,2.6,2.6,2.6,1.0,0.0,16.0,0.0,-1.45,-1.45,-1.45,-1.45,1.0,0.0,16.0,0.0,-2.16,-2.16,-2.16,-2.16,1.0,0.0,16.0,0.0,1007.4,1007.4,1007.4,1007.4,1.0,0.0,16.0,0.0,28.3,28.3,28.3,28.3,1.0,0.0,16.0,0.0,27.8,27.8,27.8,27.8,1.0,0.0,16.0,0.0,18.72,18.72,18.72,18.72,1.0,0.0,16.0,0.0,79.8,79.8,79.8,79.8,1.0,0.0,16.0,0.0,5.0,5.0,5.0,5.0,1.0,0.0,16.0,0.0,79.8,79.8,79.8,79.8,1.0,0.0,16.0,0.0,-3.8,-3.8,-3.8,-3.8,1.0,0.0,16.0,0.0,-5.6,-5.6,-5.6,-5.6,1.0,0.0,16.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,16.0,0.0,1.3,1.3,1.3,1.3,1.0,0.0,16.0,0.0,5.51,5.51,5.51,5.51,1.0,0.0,16.0,0.0,14.3,14.3,14.3,14.3,1.0,0.0,16.0,0.0,-40.4,-40.4,-40.4,-40.4,1.0,0.0,16.0,0.0,-59.9,-59.9,-59.9,-59.9,1.0,0.0,16.0,0.0,-27.2,-27.2,-27.2,-27.2,1.0,0.0,16.0,0.0,-40.3,-40.3,-40.3,-40.3,1.0,0.0,16.0,0.0,-8.0,-8.0,-8.0,-8.0,1.0,0.0,16.0,0.0,-11.9,-11.9,-11.9,-11.9,1.0,0.0,16.0,0.0,17.5,17.5,17.5,17.5,1.0,0.0,16.0,0.0,20.0,20.0,20.0,20.0,1.0,0.0,16.0,0.0
1934,1,23209,-179.8,-41.5,4.6,4.6,4.96,4.26,8.0,1.33,28.0,0.6,-4.57,-4.27,-4.27,-3.96,8.0,1.22,28.0,0.6,-1.89,-1.72,-0.36,-1.44,8.0,0.87,28.0,0.6,1014.3,1019.9,1020.6,1018.46,9.0,3.71,26.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.7,-64.0,-64.0,-59.7,8.0,17.7,28.0,0.6,-28.1,-25.8,-5.7,-21.6,8.0,12.9,28.0,0.6,-39.9,-39.0,-38.2,-39.0,2.0,1.7,28.0,0.5,-21.0,-19.1,-17.1,-19.1,2.0,4.0,28.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,1,23209,-179.8,22.6,6.7,6.7,6.7,6.7,1.0,0.0,24.0,0.0,4.74,4.74,4.74,4.74,1.0,0.0,24.0,0.0,4.74,4.74,4.74,4.74,1.0,0.0,24.0,0.0,1011.2,1011.2,1011.2,1011.2,1.0,0.0,24.0,0.0,25.6,25.6,25.6,25.6,1.0,0.0,24.0,0.0,24.4,24.4,24.4,24.4,1.0,0.0,24.0,0.0,15.03,15.03,15.03,15.03,1.0,0.0,24.0,0.0,78.9,78.9,78.9,78.9,1.0,0.0,24.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,24.0,0.0,78.9,78.9,78.9,78.9,1.0,0.0,24.0,0.0,31.7,31.7,31.7,31.7,1.0,0.0,24.0,0.0,31.7,31.7,31.7,31.7,1.0,0.0,24.0,0.0,1.2,1.2,1.2,1.2,1.0,0.0,24.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,24.0,0.0,5.51,5.51,5.51,5.51,1.0,0.0,24.0,0.0,36.9,36.9,36.9,36.9,1.0,0.0,24.0,0.0,115.6,115.6,115.6,115.6,1.0,0.0,24.0,0.0,115.6,115.6,115.6,115.6,1.0,0.0,24.0,0.0,71.2,71.2,71.2,71.2,1.0,0.0,24.0,0.0,71.2,71.2,71.2,71.2,1.0,0.0,24.0,0.0,26.1,26.1,26.1,26.1,1.0,0.0,24.0,0.0,26.1,26.1,26.1,26.1,1.0,0.0,24.0,0.0,301.0,301.0,301.0,301.0,1.0,0.0,24.0,0.0,300.0,300.0,300.0,300.0,1.0,0.0,24.0,0.0
1934,1,23209,-179.8,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,1.6,1.6,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,97.5,301.0,301.0,210.5,9.0,107.0,14.0,0.3,95.0,300.0,300.0,210.0,9.0,105.0,14.0,0.3
1934,1,23209,-179.8,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,40.0,40.0,40.0,1.0,0.0,28.0,0.0,-17.0,-17.0,-17.0,-17.0,1.0,0.0,28.0,0.0,301.0,1861.0,3652.5,1690.0,13.0,1327.0,16.0,0.5,300.0,1860.0,3650.0,1690.0,13.0,1325.0,16.0,0.5
1934,1,23209,-179.7,-41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.6,16.43,15.48,9.0,1.02,26.0,0.6,14.85,15.0,16.4,15.4,9.0,0.77,26.0,0.6,8.55,8.63,8.7,8.63,2.0,0.16,28.0,0.5,82.6,83.3,84.1,83.3,2.0,1.6,28.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44,0.0,0.82,0.08,9.0,0.83,26.0,0.6,-2.5,1.4,4.3,0.5,8.0,4.2,28.0,0.6,2.28,2.36,2.44,2.36,2.0,0.16,28.0,0.5,11.4,11.9,12.4,11.9,2.0,1.0,28.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,1,23209,-179.7,-35.6,4.6,5.65,6.7,5.65,4.0,1.21,20.0,1.0,1.72,2.12,2.51,2.12,4.0,0.45,20.0,1.0,-6.21,-5.24,-4.27,-5.24,4.0,1.12,20.0,1.0,1011.4,1013.4,1016.54,1014.32,5.0,4.41,22.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,1,23209,-179.7,-29.0,4.6,4.6,4.6,4.6,1.0,0.0,8.0,1.0,-3.25,-3.25,-3.25,-3.25,1.0,0.0,8.0,1.0,-3.25,-3.25,-3.25,-3.25,1.0,0.0,8.0,1.0,1013.91,1014.15,1014.39,1014.15,2.0,0.5,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,1,23209,-179.7,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,8.0,8.0,7.4,5.0,0.9,20.0,0.6,100.0,100.0,100.0,100.0,1.0,0.0,28.0,0.0,0.0,23.4,78.1,42.9,6.0,57.6,20.0,0.7,0.8,10.9,53.9,32.3,6.0,53.7,20.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
