Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations
1932,2,23186,-179.6,-25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,2.0,0.0,28.0,1.0,62.4,62.6,68.2,65.2,3.0,4.8,28.0,1.0,-19.2,-15.0,-15.0,-17.0,3.0,3.6,28.0,1.0,-15.0,-15.0,-4.7,-10.0,3.0,8.6,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,2,23186,-179.6,-17.4,26.1,27.75,29.0,27.67,6.0,1.42,22.0,0.5,27.0,28.3,28.92,28.0,5.0,1.58,20.0,0.4,18.98,19.43,19.87,19.42,4.0,0.67,22.0,0.5,76.7,82.1,87.2,81.9,4.0,7.1,22.0,0.5,1.0,2.6,3.01,2.4,6.0,1.33,22.0,0.5,-2.45,-1.42,-0.37,-1.17,6.0,1.58,22.0,0.5,-1.65,0.0,0.69,-0.5,6.0,2.06,22.0,0.5,1008.08,1009.2,1010.72,1009.33,6.0,1.46,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0,-52.0,-0.4,-35.8,5.0,48.7,20.0,0.4,-57.1,0.0,26.0,-14.6,5.0,60.0,20.0,0.4,-44.2,-27.5,8.3,-18.4,4.0,36.2,22.0,0.5,-41.6,3.8,23.1,-8.6,4.0,49.8,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.88,-0.6,0.54,-0.68,5.0,1.26,20.0,0.4,-4.9,-1.6,1.2,-1.8,5.0,3.3,20.0,0.4,1.78,3.66,5.2,3.5,4.0,2.09,22.0,0.5,4.1,8.9,12.2,8.2,4.0,4.8,22.0,0.5
1932,2,23186,-179.6,-17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,3.0,6.1,3.8,4.0,3.1,18.0,0.3,76.7,82.1,87.2,81.9,4.0,7.1,22.0,0.5,-6.4,-2.9,0.9,-2.0,6.0,5.5,22.0,0.5,-6.1,0.0,1.3,-2.8,6.0,8.6,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,2,23186,-179.6,24.3,21.1,21.95,22.54,22.0,10.0,0.88,12.0,0.2,17.93,21.7,21.7,20.57,9.0,2.34,10.0,0.1,9.31,9.98,14.98,11.92,5.0,3.96,12.0,0.2,73.4,79.5,86.1,80.2,5.0,9.8,12.0,0.2,2.6,6.7,11.23,6.84,10.0,4.11,12.0,0.2,-6.32,1.39,3.4,-0.08,10.0,5.57,12.0,0.2,-7.67,-3.67,1.1,-3.87,10.0,4.61,12.0,0.2,1009.14,1012.2,1017.49,1012.9,10.0,4.29,12.0,0.2,2.0,4.0,7.1,4.3,10.0,2.6,12.0,0.2,73.4,79.5,86.1,80.2,5.0,9.8,12.0,0.2,-58.4,2.9,17.7,-4.3,10.0,55.9,12.0,0.2,-79.2,-36.0,2.6,-41.3,10.0,51.1,12.0,0.2,-156.6,20.4,46.1,-17.3,9.0,121.9,10.0,0.1,-151.2,-89.6,28.5,-77.3,9.0,88.4,10.0,0.1,-77.3,0.0,46.4,-16.6,5.0,93.3,12.0,0.2,-92.0,-67.2,-30.3,-58.7,5.0,49.1,12.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,0.0,4.41,1.34,9.0,2.78,10.0,0.1,-1.6,0.0,39.1,13.7,9.0,26.3,10.0,0.1,1.07,5.71,8.25,4.65,5.0,4.21,12.0,0.2,-1.5,56.3,81.2,43.6,5.0,47.3,12.0,0.2
1932,2,23186,-179.6,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,11.8,16.1,11.8,2.0,9.0,14.0,0.5,-35.7,-16.0,3.6,-16.0,2.0,40.7,14.0,0.5,17.5,97.5,804.5,348.0,10.0,394.0,16.0,0.4,20.0,95.0,805.0,350.0,10.0,395.0,16.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,2,23186,-179.6,30.5,14.36,17.2,18.22,16.56,9.0,1.77,16.0,0.3,12.36,15.0,16.77,14.78,9.0,2.04,16.0,0.3,7.42,8.47,9.51,8.47,2.0,2.17,14.0,0.5,76.6,77.8,78.9,77.8,2.0,2.4,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,34.3,46.9,40.3,9.0,20.5,16.0,0.3,-109.4,-52.7,28.7,-38.5,9.0,78.8,16.0,0.3,19.0,21.1,23.2,21.1,2.0,4.4,14.0,0.5,-43.6,-8.7,26.1,-8.7,2.0,72.2,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.67,2.4,3.77,1.78,9.0,2.05,16.0,0.3,-6.9,6.2,30.7,10.0,9.0,18.1,16.0,0.3,3.36,4.11,4.85,4.11,2.0,1.55,14.0,0.5,19.3,31.1,42.9,31.1,2.0,24.4,14.0,0.5
1932,2,23186,-179.6,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.6,9.3,5.68,10.0,3.21,16.0,0.4,1.67,1.92,3.35,2.49,10.0,1.59,16.0,0.4,-8.69,-1.33,2.27,-2.54,10.0,5.44,16.0,0.4,1008.49,1017.3,1020.75,1015.77,9.0,6.22,16.0,0.3,1.4,3.5,7.6,4.0,10.0,2.7,16.0,0.4,76.6,77.8,78.9,77.8,2.0,2.4,14.0,0.5,4.8,7.8,31.2,17.7,10.0,18.1,16.0,0.4,-80.8,-7.8,5.9,-28.9,10.0,42.9,16.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,2,23186,-179.6,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,6.5,7.5,6.5,4.0,1.3,10.0,0.5,88.2,88.2,88.2,88.2,1.0,0.0,6.0,0.0,-30.1,-4.8,6.8,4.6,7.0,63.8,8.0,0.3,4.4,51.7,151.3,65.1,7.0,63.8,8.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,2,23186,-179.6,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,9.3,12.3,8.59,7.0,4.02,8.0,0.3,-4.59,-1.84,0.55,-0.73,7.0,5.89,8.0,0.3,1.71,5.13,12.3,6.0,7.0,4.99,8.0,0.3,1013.23,1014.4,1017.99,1016.17,6.0,5.15,8.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,2,23186,-179.6,38.8,11.7,11.95,12.32,12.05,6.0,0.44,6.0,0.2,11.97,12.8,12.8,12.42,6.0,0.69,6.0,0.2,8.08,8.08,8.08,8.08,1.0,0.0,6.0,0.0,88.2,88.2,88.2,88.2,1.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.8,-10.2,30.6,-0.1,6.0,78.3,6.0,0.2,46.9,76.3,157.4,90.3,6.0,56.3,6.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,99.4,99.4,99.4,99.4,1.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-0.55,0.23,-0.37,6.0,0.9,6.0,0.2,-13.5,-6.8,0.6,-6.3,6.0,8.0,6.0,0.2,0.44,0.44,0.44,0.44,1.0,0.0,6.0,0.0,5.4,5.4,5.4,5.4,1.0,0.0,6.0,0.0
