Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1937,11,23255,-179.9,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,1.0,0.0,28.0,0.0,-3.25,-3.25,-3.25,-3.25,1.0,0.0,28.0,0.0,-3.25,-3.25,-3.25,-3.25,1.0,0.0,28.0,0.0,1016.9,1016.9,1016.9,1016.9,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,11,23255,-179.6,-41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59,9.5,11.41,9.5,2.0,3.96,4.0,1.0,6.32,6.55,6.77,6.55,2.0,0.47,4.0,1.0,3.73,6.35,8.98,6.35,2.0,5.44,4.0,1.0,1005.51,1007.25,1008.99,1007.25,2.0,3.61,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,11,23255,-179.6,-31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,3.0,0.0,18.0,0.3,1.99,2.57,3.04,2.52,3.0,0.77,18.0,0.3,-3.94,-3.25,1.57,-1.23,3.0,4.4,18.0,0.3,1013.08,1013.8,1014.1,1013.6,4.0,0.71,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,11,23255,-179.6,-23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,1.0,0.0,24.0,0.0,82.2,82.2,82.2,82.2,1.0,0.0,24.0,0.0,-6.6,-6.6,-6.6,-6.6,1.0,0.0,24.0,0.0,-1.3,-1.3,-1.3,-1.3,1.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,11,23255,-179.6,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.9,-10.9,-10.9,-10.9,1.0,0.0,22.0,1.0,10.9,10.9,10.9,10.9,1.0,0.0,22.0,1.0,89.5,301.0,1861.0,916.0,13.0,1101.5,18.0,0.5,90.0,300.0,1860.0,915.0,13.0,1100.0,18.0,0.5
1937,11,23255,-179.5,-27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1.0,0.0,28.0,1.0,-2.51,-2.51,-2.51,-2.51,1.0,0.0,28.0,1.0,6.21,6.21,6.21,6.21,1.0,0.0,28.0,1.0,1013.9,1013.9,1013.9,1013.9,1.0,0.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,11,23255,-179.5,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,2.8,4.03,2.8,2.0,2.55,12.0,1.0,1.11,1.98,2.85,1.98,2.0,1.8,12.0,1.0,-2.85,-1.98,-1.11,-1.98,2.0,1.8,12.0,1.0,1015.96,1020.4,1020.81,1018.43,3.0,3.94,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,11,23255,-179.5,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,6.7,9.59,7.0,10.0,3.45,16.0,0.3,-1.34,4.19,7.71,3.14,10.0,4.66,16.0,0.3,-4.68,-1.5,4.89,-0.01,10.0,5.8,16.0,0.3,1012.36,1017.15,1022.24,1016.92,10.0,4.97,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,11,23255,-179.5,32.5,18.77,20.0,21.1,19.86,19.0,1.4,18.0,0.3,18.0,19.0,21.1,19.51,19.0,1.72,18.0,0.3,14.5,15.18,15.85,15.18,2.0,1.4,8.0,0.5,90.6,90.7,90.7,90.7,2.0,0.1,8.0,0.5,4.6,6.7,12.3,7.68,19.0,3.69,18.0,0.3,-4.61,0.0,6.17,1.01,19.0,4.85,18.0,0.3,-2.85,1.72,11.4,2.7,19.0,6.6,18.0,0.3,1009.79,1018.4,1022.4,1015.86,19.0,5.63,18.0,0.3,3.7,8.0,8.0,6.3,19.0,2.7,18.0,0.3,90.6,90.7,90.7,90.7,2.0,0.1,8.0,0.5,-37.8,0.0,41.4,5.5,19.0,39.9,18.0,0.3,-17.8,7.9,140.3,36.2,19.0,79.2,18.0,0.3,-1.14,0.2,1.23,0.36,19.0,1.45,18.0,0.3,-5.3,0.0,9.7,2.0,19.0,9.3,18.0,0.3,-0.26,0.45,1.16,0.45,2.0,1.47,8.0,0.5,-0.4,7.2,14.8,7.2,2.0,15.8,8.0,0.5,-96.8,0.0,118.2,20.4,19.0,99.7,18.0,0.3,-53.6,32.6,234.5,57.1,19.0,128.1,18.0,0.3,-94.3,-82.5,-70.8,-82.5,2.0,24.3,8.0,0.5,61.3,102.1,142.8,102.1,2.0,84.5,8.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,11,23255,-179.5,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2,-1.6,2.0,-1.6,2.0,7.4,8.0,0.5,1.4,7.7,14.0,7.7,2.0,13.1,8.0,0.5,97.5,301.0,1861.0,760.0,19.0,938.0,18.0,0.3,95.0,300.0,1860.0,760.0,19.0,940.0,18.0,0.3
