Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1939,9,23277,-179.6,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,35.5,301.0,1657.0,587.5,15.0,722.0,20.0,0.4,35.0,300.0,1655.0,585.0,15.0,720.0,20.0,0.4
1939,9,23277,-179.6,50.2,4.5,6.7,7.12,6.76,7.0,4.11,10.0,1.0,-2.75,0.0,0.16,-0.73,7.0,2.8,10.0,1.0,-0.16,6.7,7.06,5.1,7.0,5.6,10.0,1.0,1009.73,1023.4,1023.93,1017.16,7.0,13.03,10.0,1.0,9.95,11.0,11.0,10.44,7.0,0.8,10.0,1.0,10.0,11.0,12.06,11.2,7.0,1.16,10.0,1.0,7.08,7.08,7.08,7.08,1.0,0.0,4.0,1.0,87.5,87.5,87.5,87.5,1.0,0.0,4.0,1.0,7.9,8.0,8.0,7.6,7.0,1.1,10.0,1.0,87.5,87.5,87.5,87.5,1.0,0.0,4.0,1.0,-10.7,0.0,0.7,-11.5,7.0,34.7,10.0,1.0,-0.7,44.9,53.3,51.5,7.0,78.0,10.0,1.0,-2.01,-1.0,0.05,-0.76,7.0,1.16,10.0,1.0,-7.7,-5.7,0.7,-2.5,7.0,9.2,10.0,1.0,0.44,0.44,0.44,0.44,1.0,0.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,4.0,1.0,-35.7,0.0,1.6,-8.5,7.0,29.1,10.0,1.0,-1.6,73.7,83.4,55.6,7.0,57.4,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,47.5,47.5,47.5,47.5,1.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,23277,-179.5,-34.0,9.3,9.3,9.3,9.3,1.0,0.0,8.0,0.0,8.62,8.62,8.62,8.62,1.0,0.0,8.0,0.0,3.48,3.48,3.48,3.48,1.0,0.0,8.0,0.0,1015.2,1015.2,1015.2,1015.2,1.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,23277,-179.5,4.7,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1013.52,1013.55,1013.58,1013.55,2.0,0.07,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,23277,-179.5,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.11,27.5,28.3,27.44,8.0,1.1,6.0,0.6,27.0,27.4,28.0,27.61,8.0,0.89,6.0,0.6,16.61,16.91,18.78,17.67,3.0,1.72,12.0,0.7,73.4,75.4,76.3,74.9,3.0,2.2,12.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-0.5,0.98,-0.17,8.0,1.05,6.0,0.6,-6.7,-1.4,2.8,-1.6,6.0,4.7,8.0,0.7,5.44,7.62,7.95,6.71,3.0,2.0,12.0,0.7,11.5,11.5,26.3,18.7,3.0,12.5,12.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,23277,-179.5,28.7,2.02,4.6,4.6,3.48,5.0,1.63,14.0,1.0,-2.71,-0.71,0.0,-1.36,5.0,1.78,14.0,1.0,1.4,1.84,4.6,2.71,5.0,1.79,14.0,1.0,1014.27,1018.6,1020.08,1017.1,5.0,4.35,14.0,1.0,26.48,27.0,27.07,26.8,5.0,0.43,14.0,1.0,25.71,27.2,28.22,27.02,5.0,2.13,14.0,1.0,14.48,16.22,17.96,16.22,2.0,3.6,6.0,1.0,64.8,72.5,80.1,72.5,2.0,15.9,6.0,1.0,2.6,3.0,6.0,4.0,5.0,1.9,14.0,1.0,64.8,72.5,80.1,72.5,2.0,15.9,6.0,1.0,-10.1,-0.7,0.0,-5.0,5.0,8.3,14.0,1.0,3.3,8.3,21.2,11.2,5.0,9.5,14.0,1.0,-1.79,-0.5,1.41,-0.22,5.0,2.21,14.0,1.0,-8.3,-2.3,1.9,-3.4,5.0,6.6,14.0,1.0,3.21,5.2,7.19,5.2,2.0,4.12,6.0,1.0,14.7,23.9,33.1,23.9,2.0,19.0,6.0,1.0,-77.6,-17.0,0.0,-38.6,5.0,53.3,14.0,1.0,37.4,53.9,125.1,74.0,5.0,48.7,14.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,66.6,74.6,82.6,74.6,2.0,16.6,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,23277,-179.5,34.5,4.83,8.0,11.97,7.98,8.0,3.47,16.0,0.6,-4.72,-1.03,6.36,0.45,8.0,5.73,16.0,0.6,-3.23,2.62,10.67,2.82,8.0,6.52,16.0,0.6,1004.0,1008.2,1016.39,1009.77,10.0,6.22,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,23277,-179.5,36.4,2.6,2.6,2.6,2.6,1.0,0.0,26.0,1.0,2.41,2.41,2.41,2.41,1.0,0.0,26.0,1.0,0.97,0.97,0.97,0.97,1.0,0.0,26.0,1.0,1010.4,1010.4,1010.4,1010.4,1.0,0.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,23277,-179.5,38.8,7.94,9.3,9.3,8.65,4.0,1.3,28.0,0.5,4.38,5.38,7.16,5.75,4.0,2.09,28.0,0.5,-0.3,5.6,8.16,4.0,4.0,5.62,28.0,0.5,1013.86,1015.9,1018.41,1016.13,4.0,2.84,28.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,23277,-179.5,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.43,17.4,18.17,17.08,10.0,1.35,18.0,0.7,14.17,16.1,17.65,16.09,11.0,1.89,18.0,0.7,8.94,10.04,10.76,9.86,4.0,1.32,20.0,1.0,76.3,87.2,91.5,84.1,4.0,11.2,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.3,3.7,1.05,10.0,2.12,18.0,0.7,-14.1,0.0,32.7,6.9,10.0,21.6,18.0,0.7,0.98,2.34,4.43,2.69,4.0,2.23,20.0,1.0,12.8,28.2,38.1,25.6,4.0,15.2,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,23277,-179.5,42.6,6.7,9.3,13.58,9.91,11.0,4.44,18.0,0.7,2.35,4.74,8.65,5.66,11.0,3.91,18.0,0.7,-8.65,-6.02,4.99,-3.14,11.0,8.15,18.0,0.7,1001.88,1003.7,1009.37,1005.56,11.0,5.79,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,8.0,6.9,11.0,1.6,18.0,0.7,76.3,87.2,91.5,84.1,4.0,11.2,20.0,1.0,28.9,32.4,117.6,66.7,11.0,63.2,18.0,0.7,-98.6,-61.2,61.3,-33.2,11.0,103.2,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,79.1,133.5,89.6,11.0,62.4,18.0,0.7,-119.7,-96.9,91.3,-40.8,11.0,140.4,18.0,0.7,32.1,62.1,116.7,73.8,4.0,53.8,20.0,1.0,-74.2,-49.9,53.0,-12.4,4.0,100.8,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,23277,-179.5,44.9,12.3,12.3,12.3,12.3,1.0,0.0,28.0,0.0,8.7,8.7,8.7,8.7,1.0,0.0,28.0,0.0,-8.7,-8.7,-8.7,-8.7,1.0,0.0,28.0,0.0,1017.1,1017.1,1017.1,1017.1,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
