Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1894,1,22729,-173.2,-51.2,12.3,12.3,12.3,12.3,1.0,0.0,12.0,1.0,8.7,8.7,8.7,8.7,1.0,0.0,12.0,1.0,8.7,8.7,8.7,8.7,1.0,0.0,12.0,1.0,1011.71,1011.95,1012.19,1011.95,2.0,0.49,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,1,22729,-171.5,-51.2,12.79,13.85,14.91,13.85,2.0,2.19,12.0,1.0,9.58,11.49,13.39,11.49,2.0,3.95,12.0,1.0,6.23,7.23,8.23,7.23,2.0,2.07,12.0,1.0,1008.94,1009.45,1009.96,1009.45,2.0,1.06,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,1,22729,-169.7,-51.2,15.4,15.4,15.4,15.4,1.0,0.0,12.0,0.0,10.89,10.89,10.89,10.89,1.0,0.0,12.0,0.0,10.89,10.89,10.89,10.89,1.0,0.0,12.0,0.0,1007.4,1007.4,1007.4,1007.4,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,1,22729,-165.5,-51.2,12.79,13.85,14.91,13.85,2.0,2.19,12.0,1.0,10.97,11.15,11.32,11.15,2.0,0.36,12.0,1.0,5.6,7.75,9.89,7.75,2.0,4.44,12.0,1.0,1009.16,1009.3,1009.44,1009.3,2.0,0.28,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,1,22729,-163.4,-51.6,10.25,12.3,12.3,11.3,3.0,1.73,14.0,0.3,10.25,12.3,12.3,11.3,3.0,1.73,14.0,0.3,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.3,1003.43,1006.5,1008.27,1005.87,3.0,3.59,14.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,1,22729,-161.5,-51.7,19.0,19.0,19.0,19.0,2.0,0.0,14.0,1.0,17.73,18.24,18.76,18.24,2.0,1.07,14.0,1.0,-6.25,-3.71,-1.18,-3.71,2.0,5.25,14.0,1.0,991.77,993.0,994.23,993.0,2.0,2.55,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,1,22729,-159.5,-51.5,22.6,22.6,22.6,22.6,2.0,0.0,14.0,0.5,20.95,20.95,20.95,20.95,2.0,0.0,14.0,0.5,8.47,8.47,8.47,8.47,2.0,0.0,14.0,0.5,997.1,1005.7,1014.3,1005.7,2.0,17.82,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,1,22729,-157.6,-51.2,22.6,22.6,22.6,22.6,3.0,0.0,14.0,0.3,17.56,20.95,20.95,19.3,3.0,2.87,14.0,0.3,8.47,8.47,13.6,10.97,3.0,4.34,14.0,0.3,991.98,992.8,993.0,992.5,3.0,0.79,14.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,1,22729,-157.5,20.8,2.6,4.6,6.7,4.23,9.0,2.15,22.0,0.6,-3.8,-2.51,-2.16,-2.69,9.0,0.95,22.0,0.6,0.75,2.57,6.03,2.93,9.0,2.47,22.0,0.6,1016.38,1016.9,1017.6,1017.01,9.0,0.88,22.0,0.6,22.2,22.2,22.8,22.47,9.0,0.32,22.0,0.6,22.2,22.8,24.27,23.21,9.0,1.3,22.0,0.6,13.91,14.77,15.14,14.56,9.0,0.62,22.0,0.6,79.6,82.3,86.1,82.6,9.0,4.0,22.0,0.6,1.3,2.0,4.5,2.6,9.0,1.5,22.0,0.6,79.6,82.3,86.1,82.6,9.0,4.0,22.0,0.6,-17.5,-16.8,-5.6,-12.5,9.0,8.0,22.0,0.6,2.0,11.8,40.4,17.0,9.0,17.9,22.0,0.6,-1.67,0.0,0.0,-0.74,9.0,1.1,22.0,0.6,-10.3,0.0,0.0,-4.2,9.0,7.0,22.0,0.6,2.1,2.3,2.73,2.33,9.0,0.46,22.0,0.6,5.6,9.9,13.8,9.4,9.0,4.3,22.0,0.6,-90.3,-56.7,-48.8,-62.9,9.0,23.7,22.0,0.6,16.7,55.8,141.0,69.0,9.0,59.1,22.0,0.6,-55.6,-36.5,-30.1,-39.2,9.0,14.0,22.0,0.6,10.5,35.4,87.6,43.0,9.0,36.8,22.0,0.6,-8.5,-5.9,-3.9,-6.3,9.0,2.6,22.0,0.6,1.7,5.9,11.0,6.3,9.0,4.8,22.0,0.6,17.5,97.5,301.0,128.0,9.0,134.0,22.0,0.6,20.0,95.0,300.0,130.0,9.0,135.0,22.0,0.6
1894,1,22729,-157.1,22.1,4.93,5.65,6.37,5.65,2.0,1.48,22.0,0.0,-1.21,-1.08,-0.94,-1.08,2.0,0.28,22.0,0.0,4.84,5.55,6.25,5.55,2.0,1.46,22.0,0.0,1016.4,1016.6,1016.8,1016.6,2.0,0.42,22.0,0.0,21.78,21.95,22.12,21.95,2.0,0.35,22.0,0.0,21.1,21.1,21.1,21.1,2.0,0.0,22.0,0.0,14.04,14.04,14.05,14.04,2.0,0.01,22.0,0.0,90.6,90.6,90.6,90.6,2.0,0.0,22.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,22.0,0.0,90.6,90.6,90.6,90.6,2.0,0.0,22.0,0.0,-7.8,-6.3,-4.8,-6.3,2.0,3.2,22.0,0.0,24.5,32.4,40.4,32.4,2.0,16.5,22.0,0.0,0.68,0.85,1.02,0.85,2.0,0.35,22.0,0.0,3.5,5.1,6.6,5.1,2.0,3.3,22.0,0.0,2.14,2.31,2.49,2.31,2.0,0.36,22.0,0.0,10.7,13.3,16.0,13.3,2.0,5.4,22.0,0.0,-25.6,-22.7,-19.9,-22.7,2.0,6.0,22.0,0.0,102.2,117.0,131.9,117.0,2.0,30.8,22.0,0.0,-17.1,-15.1,-13.2,-15.1,2.0,4.0,22.0,0.0,68.0,77.9,87.8,77.9,2.0,20.4,22.0,0.0,-3.0,-2.5,-2.0,-2.5,2.0,1.0,22.0,0.0,10.5,13.1,15.7,13.1,2.0,5.3,22.0,0.0,129.5,199.0,268.5,199.0,2.0,144.0,22.0,0.0,130.0,200.0,270.0,200.0,2.0,145.0,22.0,0.0
