Year,Month,Running Month,Longitude,Latitude,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1899,3,22791,-155.7,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,3.6,4.6,3.6,4.0,1.15,22.0,0.8,-4.28,-3.34,-2.13,-3.21,4.0,1.26,22.0,0.8,1.21,1.69,1.82,1.52,4.0,0.44,22.0,0.8,1025.71,1025.95,1026.19,1025.95,2.0,0.49,28.0,1.0,2.5,3.5,4.0,3.3,4.0,1.0,22.0,0.8,71.0,75.0,79.0,75.0,2.0,8.3,28.0,1.0,-19.7,-12.9,-5.5,-12.6,4.0,8.2,22.0,0.8,3.5,6.0,7.8,5.6,4.0,2.7,22.0,0.8,-102.9,-76.1,-50.7,-76.7,4.0,31.7,22.0,0.8,30.1,40.0,41.5,36.0,4.0,9.4,22.0,0.8,-58.2,-49.9,-41.6,-49.9,2.0,17.2,28.0,1.0,15.2,18.2,21.2,18.2,2.0,6.3,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,3,22791,-155.6,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9,-2.8,-1.7,-2.8,2.0,2.3,28.0,1.0,0.6,1.0,1.4,1.0,2.0,0.8,28.0,1.0,17.5,57.5,97.5,57.5,4.0,46.0,22.0,0.8,20.0,55.0,95.0,55.0,4.0,45.0,22.0,0.8
1899,3,22791,-155.6,22.6,-4.37,-3.0,-0.61,-2.5,3.0,2.78,24.0,0.7,-18.2,-7.8,-0.9,-9.5,3.0,12.7,24.0,0.7,0.57,0.75,0.93,0.75,2.0,0.38,28.0,1.0,1.8,3.0,4.1,3.0,2.0,2.4,28.0,1.0,21.29,21.7,22.04,21.67,3.0,0.55,24.0,0.7,22.22,23.75,25.43,23.83,4.0,1.96,22.0,0.8,14.54,14.92,15.29,14.92,2.0,0.78,28.0,1.0,71.0,75.0,79.0,75.0,2.0,8.3,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,3,22791,-155.5,-51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,9.8,15.4,11.58,6.0,2.96,8.0,0.7,1.87,5.58,10.89,6.11,6.0,4.69,8.0,0.7,-10.89,-9.62,-7.63,-8.44,6.0,4.18,8.0,0.7,999.3,999.3,999.3,999.3,1.0,0.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,3,22791,-153.6,22.8,-0.2,-0.2,-0.2,-0.2,1.0,0.0,28.0,0.0,-0.5,-0.5,-0.5,-0.5,1.0,0.0,28.0,0.0,1.6,1.6,1.6,1.6,1.0,0.0,28.0,0.0,4.2,4.2,4.2,4.2,1.0,0.0,28.0,0.0,21.7,21.7,21.7,21.7,1.0,0.0,28.0,0.0,21.9,21.9,21.9,21.9,1.0,0.0,28.0,0.0,14.36,14.36,14.36,14.36,1.0,0.0,28.0,0.0,89.0,89.0,89.0,89.0,1.0,0.0,28.0,0.0,2.6,2.6,2.6,2.6,1.0,0.0,28.0,0.0,-2.44,-2.44,-2.44,-2.44,1.0,0.0,28.0,0.0,0.89,0.89,0.89,0.89,1.0,0.0,28.0,0.0,1025.9,1025.9,1025.9,1025.9,1.0,0.0,28.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,28.0,0.0,89.0,89.0,89.0,89.0,1.0,0.0,28.0,0.0,-6.4,-6.4,-6.4,-6.4,1.0,0.0,28.0,0.0,2.3,2.3,2.3,2.3,1.0,0.0,28.0,0.0,-53.5,-53.5,-53.5,-53.5,1.0,0.0,28.0,0.0,19.5,19.5,19.5,19.5,1.0,0.0,28.0,0.0,-35.1,-35.1,-35.1,-35.1,1.0,0.0,28.0,0.0,12.8,12.8,12.8,12.8,1.0,0.0,28.0,0.0,-3.9,-3.9,-3.9,-3.9,1.0,0.0,28.0,0.0,1.4,1.4,1.4,1.4,1.0,0.0,28.0,0.0,17.5,17.5,17.5,17.5,1.0,0.0,28.0,0.0,20.0,20.0,20.0,20.0,1.0,0.0,28.0,0.0
1899,3,22791,-153.6,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,4.6,6.03,4.63,3.0,2.05,20.0,0.3,-4.99,-2.44,0.45,-2.27,3.0,3.99,20.0,0.3,1.44,2.62,3.72,2.58,3.0,1.67,20.0,0.3,1026.3,1026.3,1026.3,1026.3,1.0,0.0,28.0,0.0,2.3,3.0,3.7,3.0,3.0,1.0,20.0,0.3,97.6,97.6,97.6,97.6,1.0,0.0,28.0,0.0,-30.2,-6.4,3.6,-13.1,3.0,25.5,20.0,0.3,7.1,17.5,18.9,13.1,3.0,9.4,20.0,0.3,-112.3,-51.6,8.2,-52.1,3.0,88.3,20.0,0.3,31.8,59.7,76.8,54.4,3.0,33.3,20.0,0.3,-36.6,-36.6,-36.6,-36.6,1.0,0.0,28.0,0.0,13.3,13.3,13.3,13.3,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,3,22791,-153.5,24.4,0.0,0.0,0.0,0.0,2.0,0.0,24.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,24.0,0.5,0.38,0.38,0.38,0.38,1.0,0.0,28.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,28.0,0.0,21.37,21.95,22.53,21.95,2.0,1.2,24.0,0.5,20.35,21.1,22.26,21.3,3.0,1.41,20.0,0.3,14.99,14.99,14.99,14.99,1.0,0.0,28.0,0.0,97.6,97.6,97.6,97.6,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,3,22791,-153.3,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,-0.9,-0.9,-0.9,1.0,0.0,28.0,0.0,0.3,0.3,0.3,0.3,1.0,0.0,28.0,0.0,43.0,97.5,236.0,138.5,3.0,146.0,20.0,0.3,45.0,95.0,235.0,140.0,3.0,145.0,20.0,0.3
1899,3,22791,-151.6,24.3,-1.85,-1.1,-1.1,-1.47,3.0,0.64,28.0,0.3,-8.5,-5.1,-3.6,-6.0,3.0,3.7,28.0,0.3,1.58,1.66,1.74,1.66,2.0,0.16,28.0,0.5,7.3,7.7,8.0,7.7,2.0,0.8,28.0,0.5,21.1,21.1,21.51,21.3,3.0,0.35,28.0,0.3,22.2,22.2,23.36,22.77,3.0,0.98,28.0,0.3,13.88,14.0,14.12,14.0,2.0,0.26,28.0,0.5,79.2,82.1,83.5,81.4,3.0,3.2,28.0,0.3,3.23,4.6,4.6,3.93,3.0,1.15,28.0,0.3,-3.52,-3.52,-2.79,-3.16,3.0,0.62,28.0,0.3,-2.96,-2.96,-0.33,-1.67,3.0,2.22,28.0,0.3,1026.01,1026.25,1026.49,1026.25,2.0,0.49,28.0,0.5,3.3,4.0,5.4,4.3,3.0,1.5,28.0,0.3,79.2,82.1,83.5,81.4,3.0,3.2,28.0,0.3,-16.2,-16.2,-9.5,-12.9,3.0,5.7,28.0,0.3,-13.6,-13.6,-2.7,-8.3,3.0,9.2,28.0,0.3,-82.3,-78.2,-61.9,-72.2,3.0,15.9,28.0,0.3,-69.1,-65.6,-7.4,-38.9,3.0,50.8,28.0,0.3,-49.8,-49.3,-48.9,-49.3,2.0,0.9,28.0,0.5,-41.8,-41.4,-41.0,-41.4,2.0,0.8,28.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,3,22791,-151.5,-47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.27,12.35,14.43,12.35,2.0,4.31,24.0,1.0,7.26,8.73,10.2,8.73,2.0,3.05,24.0,1.0,-3.8,2.16,8.12,2.16,2.0,12.35,24.0,1.0,1017.2,1017.2,1017.2,1017.2,1.0,0.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,3,22791,-151.4,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.1,-5.9,-5.6,-5.9,2.0,0.6,28.0,0.5,-5.2,-4.9,-4.7,-4.9,2.0,0.5,28.0,0.5,43.0,97.5,97.5,70.5,3.0,46.0,28.0,0.3,45.0,95.0,95.0,70.0,3.0,45.0,28.0,0.3
