Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1929,2,23150,-179.9,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.4,-61.4,-61.4,-61.4,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,17.5,17.5,554.5,280.0,3.0,454.0,18.0,0.3,20.0,20.0,555.0,280.0,3.0,455.0,18.0,0.3
1929,2,23150,-179.9,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,-17.6,-17.6,-17.6,-17.6,1.0,0.0,18.0,0.0,321.5,804.5,4937.5,2587.0,3.0,3716.5,14.0,0.0,320.0,805.0,4935.0,2585.0,3.0,3715.0,14.0,0.0
1929,2,23150,-179.8,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.8,2.5,1.8,2.0,1.3,10.0,0.0,2.3,2.5,2.7,2.5,2.0,0.4,10.0,0.0,259.0,804.5,2893.0,1788.0,6.0,2558.5,12.0,0.2,260.0,805.0,2895.0,1790.0,6.0,2560.0,12.0,0.2
1929,2,23150,-179.7,-9.0,28.9,28.9,28.9,28.9,1.0,0.0,22.0,0.0,28.9,28.9,28.9,28.9,1.0,0.0,22.0,0.0,19.21,19.21,19.21,19.21,1.0,0.0,22.0,0.0,76.7,76.7,76.7,76.7,1.0,0.0,22.0,0.0,2.6,2.6,2.6,2.6,1.0,0.0,22.0,0.0,-1.84,-1.84,-1.84,-1.84,1.0,0.0,22.0,0.0,-1.84,-1.84,-1.84,-1.84,1.0,0.0,22.0,0.0,1005.7,1005.7,1005.7,1005.7,1.0,0.0,22.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,22.0,0.0,76.7,76.7,76.7,76.7,1.0,0.0,22.0,0.0,-4.8,-4.8,-4.8,-4.8,1.0,0.0,22.0,0.0,-4.8,-4.8,-4.8,-4.8,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,5.93,5.93,5.93,5.93,1.0,0.0,22.0,0.0,15.4,15.4,15.4,15.4,1.0,0.0,22.0,0.0,-53.1,-53.1,-53.1,-53.1,1.0,0.0,22.0,0.0,-53.1,-53.1,-53.1,-53.1,1.0,0.0,22.0,0.0,-35.3,-35.3,-35.3,-35.3,1.0,0.0,22.0,0.0,-35.3,-35.3,-35.3,-35.3,1.0,0.0,22.0,0.0,-10.9,-10.9,-10.9,-10.9,1.0,0.0,22.0,0.0,-10.9,-10.9,-10.9,-10.9,1.0,0.0,22.0,0.0,17.5,17.5,17.5,17.5,1.0,0.0,22.0,0.0,20.0,20.0,20.0,20.0,1.0,0.0,22.0,0.0
1929,2,23150,-179.7,24.3,21.3,22.8,23.14,22.23,3.0,1.44,18.0,0.3,19.06,19.4,20.56,19.8,3.0,1.15,18.0,0.3,11.17,11.17,11.17,11.17,1.0,0.0,26.0,0.0,80.2,80.2,80.2,80.2,1.0,0.0,26.0,0.0,2.6,2.6,7.17,4.83,3.0,3.87,18.0,0.3,-5.63,2.25,2.36,-1.55,3.0,6.72,18.0,0.3,-0.89,0.0,0.66,-0.11,3.0,1.14,18.0,0.3,1016.49,1016.9,1019.49,1017.97,3.0,2.39,18.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.7,3.2,2.43,3.0,1.27,18.0,0.3,4.4,4.4,26.2,15.0,3.0,18.4,18.0,0.3,6.6,6.6,6.6,6.6,1.0,0.0,26.0,0.0,61.4,61.4,61.4,61.4,1.0,0.0,26.0,0.0,-108.7,45.6,46.9,-29.1,3.0,131.0,18.0,0.3,-18.7,0.0,12.6,-3.0,3.0,23.1,18.0,0.3,-103.9,-103.9,-103.9,-103.9,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,2,23150,-179.7,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,15.4,15.4,15.4,1.0,0.0,22.0,1.0,-15.4,-15.4,-15.4,-15.4,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,1009.9,1009.9,1009.9,1009.9,1.0,0.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,2,23150,-179.6,-17.4,27.2,27.8,28.3,27.84,7.0,0.49,20.0,0.4,27.18,27.8,29.43,28.17,7.0,1.17,20.0,0.4,18.11,19.59,21.29,19.69,4.0,1.86,18.0,0.3,73.5,77.2,92.1,80.6,7.0,8.8,20.0,0.4,6.7,6.7,6.7,6.7,7.0,0.0,20.0,0.4,-6.17,0.0,2.51,-1.58,7.0,3.77,20.0,0.4,-6.7,-6.21,2.62,-3.73,7.0,4.36,20.0,0.4,1006.12,1006.7,1006.8,1006.48,4.0,0.59,18.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,0.0,0.5,-0.33,7.0,0.93,20.0,0.4,-10.8,0.0,3.4,-2.2,7.0,6.2,20.0,0.4,1.85,3.16,5.41,3.61,4.0,2.16,18.0,0.3,12.4,21.1,36.2,24.2,4.0,14.5,18.0,0.3,-167.9,0.0,67.1,-44.1,7.0,103.7,20.0,0.4,-197.2,-165.9,71.3,-107.1,7.0,123.4,20.0,0.4,-131.3,-41.9,45.5,-42.9,4.0,102.0,18.0,0.3,-112.6,-28.4,55.7,-28.4,4.0,97.1,18.0,0.3,-11.4,-0.1,13.6,1.0,4.0,14.5,18.0,0.3,-33.6,-11.4,4.9,-14.2,4.0,22.5,18.0,0.3,301.0,301.0,301.0,301.0,7.0,0.0,20.0,0.4,300.0,300.0,300.0,300.0,7.0,0.0,20.0,0.4
1929,2,23150,-179.6,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2,-9.2,-9.2,-9.2,1.0,0.0,4.0,0.0,22.7,22.7,22.7,22.7,1.0,0.0,4.0,0.0,129.5,199.0,268.5,199.0,2.0,144.0,4.0,0.0,130.0,200.0,270.0,200.0,2.0,145.0,4.0,0.0
1929,2,23150,-179.6,32.7,14.4,14.4,17.06,15.7,3.0,2.25,22.0,0.0,12.8,12.8,13.14,12.97,3.0,0.29,22.0,0.0,7.51,7.51,7.51,7.51,1.0,0.0,28.0,0.0,81.4,81.4,81.4,81.4,1.0,0.0,28.0,0.0,7.04,12.3,12.3,9.73,3.0,4.45,22.0,0.0,1.46,4.6,9.7,5.56,3.0,6.09,22.0,0.0,-1.6,0.0,8.4,3.32,3.0,7.87,22.0,0.0,1007.26,1011.9,1014.43,1010.87,3.0,5.33,22.0,0.0,2.3,3.0,6.4,4.3,3.0,3.2,22.0,0.0,81.4,81.4,81.4,81.4,1.0,0.0,28.0,0.0,6.7,21.2,108.1,56.6,3.0,80.3,22.0,0.0,-19.7,0.0,103.3,40.8,3.0,96.8,22.0,0.0,1.26,1.6,4.26,2.73,3.0,2.41,22.0,0.0,9.3,13.5,50.5,29.5,3.0,33.2,22.0,0.0,2.74,2.74,2.74,2.74,1.0,0.0,28.0,0.0,12.6,12.6,12.6,12.6,1.0,0.0,28.0,0.0,18.7,58.9,128.3,73.2,3.0,81.2,22.0,0.0,-21.3,0.0,107.5,42.1,3.0,101.1,22.0,0.0,34.5,34.5,34.5,34.5,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,2,23150,-179.6,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09,9.3,15.92,10.97,3.0,7.34,14.0,0.0,-4.08,0.0,9.94,2.86,3.0,10.56,14.0,0.0,-0.88,7.12,10.6,4.91,3.0,8.62,14.0,0.0,1006.97,1014.0,1015.11,1011.2,5.0,6.44,14.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.3,0.0,138.1,45.3,3.0,139.9,14.0,0.0,0.6,79.1,141.0,71.0,3.0,103.1,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,-25.9,-25.9,-25.9,-25.9,1.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
