Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Ds1,Ds3,Ds5,Dm,Dn,Ds,Dd,Dht,Es1,Es3,Es5,Em,En,Es,Ed,Eht,Fs1,Fs3,Fs5,Fm,Fn,Fs,Fd,Fht,Gs1,Gs3,Gs5,Gm,Gn,Gs,Gd,Ght,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
1928,12,-179.9,-31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.1,1.1,1.1,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,17.5,17.5,211.0,112.0,3.0,163.5,14.0,0.3,20.0,20.0,210.0,110.0,3.0,165.0,14.0,0.3
1928,12,-179.8,-35.4,17.96,18.3,18.71,18.33,3.0,0.55,14.0,0.0,15.95,16.7,17.04,16.5,3.0,0.82,14.0,0.0,8.6,8.6,8.6,8.6,1.0,0.0,18.0,0.0,76.3,82.9,87.2,81.8,3.0,8.0,14.0,0.0,4.6,4.6,11.97,8.2,3.0,6.24,14.0,0.0,0.03,3.81,11.72,5.83,3.0,8.74,14.0,0.0,-1.76,0.0,2.91,0.56,3.0,3.45,14.0,0.0,1017.3,1017.3,1017.3,1017.3,1.0,0.0,18.0,0.0,2.0,2.0,4.7,3.3,3.0,2.3,14.0,0.0,0.2,17.5,167.5,82.3,3.0,134.8,14.0,0.0,-8.1,0.0,13.4,2.6,3.0,15.9,14.0,0.0,1.45,2.2,2.2,1.83,3.0,0.64,14.0,0.0,10.1,10.1,14.8,12.4,3.0,3.9,14.0,0.0,4.92,4.92,4.92,4.92,1.0,0.0,18.0,0.0,22.6,22.6,22.6,22.6,1.0,0.0,18.0,0.0,-0.8,59.5,199.7,98.5,3.0,150.7,14.0,0.0,-27.4,0.0,48.6,10.4,3.0,56.4,14.0,0.0,-14.8,-14.8,-14.8,-14.8,1.0,0.0,18.0,0.0,36.7,36.7,36.7,36.7,1.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,12,-179.8,-35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.5,-8.5,-8.5,-8.5,1.0,0.0,18.0,0.0,21.0,21.0,21.0,21.0,1.0,0.0,18.0,0.0,97.5,97.5,2524.0,1282.5,3.0,2052.5,14.0,0.0,95.0,95.0,2525.0,1280.0,3.0,2050.0,14.0,0.0
1928,12,-179.8,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,4.2,8.2,4.2,2.0,8.4,8.0,0.0,-3.4,-2.0,-0.6,-2.0,2.0,2.8,8.0,0.0,1.0,49.0,204.0,100.0,4.0,141.5,6.0,0.0,0.0,50.0,205.0,100.0,4.0,140.0,6.0,0.0
1928,12,-179.8,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,25.8,25.8,25.8,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,1861.0,5255.5,7826.5,5439.0,6.0,3744.0,22.0,0.0,1860.0,5255.0,7825.0,5440.0,6.0,3745.0,22.0,0.0
1928,12,-179.7,-39.2,16.7,16.7,16.7,16.7,1.0,0.0,16.0,0.0,15.6,15.6,15.6,15.6,1.0,0.0,16.0,0.0,7.45,7.45,7.45,7.45,1.0,0.0,16.0,0.0,67.5,67.5,67.5,67.5,1.0,0.0,16.0,0.0,12.3,12.3,12.3,12.3,1.0,0.0,16.0,0.0,8.7,8.7,8.7,8.7,1.0,0.0,16.0,0.0,8.7,8.7,8.7,8.7,1.0,0.0,16.0,0.0,1006.9,1006.9,1006.9,1006.9,1.0,0.0,16.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,16.0,0.0,107.0,107.0,107.0,107.0,1.0,0.0,16.0,0.0,107.0,107.0,107.0,107.0,1.0,0.0,16.0,0.0,1.1,1.1,1.1,1.1,1.0,0.0,16.0,0.0,13.5,13.5,13.5,13.5,1.0,0.0,16.0,0.0,4.43,4.43,4.43,4.43,1.0,0.0,16.0,0.0,54.5,54.5,54.5,54.5,1.0,0.0,16.0,0.0,135.7,135.7,135.7,135.7,1.0,0.0,16.0,0.0,135.7,135.7,135.7,135.7,1.0,0.0,16.0,0.0,64.8,64.8,64.8,64.8,1.0,0.0,16.0,0.0,64.8,64.8,64.8,64.8,1.0,0.0,16.0,0.0,38.5,38.5,38.5,38.5,1.0,0.0,16.0,0.0,38.5,38.5,38.5,38.5,1.0,0.0,16.0,0.0,1861.0,1861.0,1861.0,1861.0,1.0,0.0,16.0,0.0,1860.0,1860.0,1860.0,1860.0,1.0,0.0,16.0,0.0
1928,12,-179.7,-17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2,-10.7,-9.1,-10.7,2.0,3.2,24.0,0.5,-3.1,1.6,6.2,1.6,2.0,9.6,24.0,0.5,8.5,17.5,59.5,33.0,4.0,43.5,22.0,0.5,10.0,20.0,60.0,35.0,4.0,45.0,22.0,0.5
1928,12,-179.7,-7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,16.0,1.0,-1.84,-1.84,-1.84,-1.84,1.0,0.0,16.0,1.0,-1.84,-1.84,-1.84,-1.84,1.0,0.0,16.0,1.0,1009.58,1011.05,1012.52,1011.05,2.0,3.04,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.3,-58.3,-58.3,-58.3,1.0,0.0,16.0,1.0,-58.3,-58.3,-58.3,-58.3,1.0,0.0,16.0,1.0,-36.5,-36.5,-36.5,-36.5,1.0,0.0,16.0,1.0,-36.5,-36.5,-36.5,-36.5,1.0,0.0,16.0,1.0,-10.9,-10.9,-10.9,-10.9,1.0,0.0,16.0,1.0,-10.9,-10.9,-10.9,-10.9,1.0,0.0,16.0,1.0,17.5,17.5,17.5,17.5,1.0,0.0,16.0,1.0,20.0,20.0,20.0,20.0,1.0,0.0,16.0,1.0
1928,12,-179.7,18.3,25.86,25.9,26.44,26.16,5.0,0.59,12.0,0.6,25.35,26.1,26.9,26.04,5.0,1.02,12.0,0.6,18.22,18.22,18.22,18.22,1.0,0.0,2.0,0.0,95.9,95.9,95.9,95.9,1.0,0.0,2.0,0.0,5.2,6.7,6.7,5.88,5.0,1.83,12.0,0.6,-6.39,-6.21,-4.61,-5.43,5.0,2.02,12.0,0.6,-2.51,-2.51,-1.17,-1.87,5.0,1.09,12.0,0.6,1015.57,1016.0,1017.25,1016.36,5.0,1.19,12.0,0.6,2.0,2.0,4.4,3.0,5.0,1.4,12.0,0.6,-42.8,-41.6,-28.2,-34.9,5.0,16.9,12.0,0.6,-16.8,-16.8,-3.0,-11.0,5.0,8.1,12.0,0.6,-1.0,-0.1,0.96,0.12,5.0,1.56,12.0,0.6,-6.7,-0.7,2.2,-1.5,5.0,5.8,12.0,0.6,4.28,4.28,4.28,4.28,1.0,0.0,2.0,0.0,11.1,11.1,11.1,11.1,1.0,0.0,2.0,0.0,-171.9,-162.1,-118.5,-143.0,5.0,55.4,12.0,0.6,-66.2,-65.0,-28.5,-48.6,5.0,28.7,12.0,0.6,-33.5,-33.5,-33.5,-33.5,1.0,0.0,2.0,0.0,-33.5,-33.5,-33.5,-33.5,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,12,-179.7,22.4,23.98,24.15,24.32,24.15,2.0,0.35,24.0,0.0,22.97,23.35,23.73,23.35,2.0,0.78,24.0,0.0,12.38,12.38,12.38,12.38,1.0,0.0,18.0,0.0,72.5,72.5,72.5,72.5,1.0,0.0,18.0,0.0,3.66,5.95,8.24,5.95,2.0,4.74,24.0,0.0,-7.98,-5.14,-2.3,-5.14,2.0,5.89,24.0,0.0,0.38,1.21,2.03,1.21,2.0,1.7,24.0,0.0,1018.2,1020.15,1022.1,1020.15,2.0,4.03,24.0,0.0,2.6,4.0,5.4,4.0,2.0,2.8,24.0,0.0,-73.2,-44.5,-15.9,-44.5,2.0,59.4,24.0,0.0,1.0,3.1,5.3,3.1,2.0,4.4,24.0,0.0,0.6,0.8,1.0,0.8,2.0,0.42,24.0,0.0,2.7,5.8,8.8,5.8,2.0,6.3,24.0,0.0,5.94,5.94,5.94,5.94,1.0,0.0,18.0,0.0,55.2,55.2,55.2,55.2,1.0,0.0,18.0,0.0,-182.1,-117.7,-53.2,-117.7,2.0,133.5,24.0,0.0,9.1,28.8,48.5,28.8,2.0,40.7,24.0,0.0,-115.1,-115.1,-115.1,-115.1,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
