Year,Month,Running Month,Longitude,Latitude,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations
1924,6,23094,-179.7,-43.7,-0.6,-0.6,-0.6,-0.6,1.0,0.0,8.0,1.0,-1.5,-1.5,-1.5,-1.5,1.0,0.0,8.0,1.0,301.0,301.0,301.0,301.0,1.0,0.0,8.0,1.0,300.0,300.0,300.0,300.0,1.0,0.0,8.0,1.0,12.8,12.8,12.8,12.8,1.0,0.0,8.0,1.0,13.3,13.3,13.3,13.3,1.0,0.0,8.0,1.0,8.88,8.88,8.88,8.88,1.0,0.0,8.0,1.0,94.3,94.3,94.3,94.3,1.0,0.0,8.0,1.0,6.7,6.7,6.7,6.7,1.0,0.0,8.0,1.0,-2.62,-2.62,-2.62,-2.62,1.0,0.0,8.0,1.0,-6.17,-6.17,-6.17,-6.17,1.0,0.0,8.0,1.0,1017.6,1017.6,1017.6,1017.6,1.0,0.0,8.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,8.0,1.0,94.3,94.3,94.3,94.3,1.0,0.0,8.0,1.0,-17.5,-17.5,-17.5,-17.5,1.0,0.0,8.0,1.0,-41.3,-41.3,-41.3,-41.3,1.0,0.0,8.0,1.0,-0.5,-0.5,-0.5,-0.5,1.0,0.0,8.0,1.0,-3.3,-3.3,-3.3,-3.3,1.0,0.0,8.0,1.0,0.24,0.24,0.24,0.24,1.0,0.0,8.0,1.0,1.6,1.6,1.6,1.6,1.0,0.0,8.0,1.0,-34.8,-34.8,-34.8,-34.8,1.0,0.0,8.0,1.0,-82.0,-82.0,-82.0,-82.0,1.0,0.0,8.0,1.0,-23.3,-23.3,-23.3,-23.3,1.0,0.0,8.0,1.0,-54.8,-54.8,-54.8,-54.8,1.0,0.0,8.0,1.0
1924,6,23094,-179.7,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,1.0,0.0,2.0,1.0,3.25,3.25,3.25,3.25,1.0,0.0,2.0,1.0,3.25,3.25,3.25,3.25,1.0,0.0,2.0,1.0,1007.5,1007.5,1007.5,1007.5,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,6,23094,-179.6,-17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,26.7,26.7,26.7,5.0,0.0,16.0,0.6,25.92,26.1,27.98,26.78,5.0,1.19,16.0,0.6,16.61,17.58,18.49,17.55,4.0,1.08,16.0,0.8,71.0,83.1,88.3,80.3,5.0,9.3,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,8.0,6.0,5.0,2.0,16.0,0.6,71.0,83.1,88.3,80.3,5.0,9.3,16.0,0.6,-37.2,-37.2,-15.1,-26.4,3.0,18.7,18.0,0.7,4.7,25.1,25.1,15.1,3.0,17.3,18.0,0.7,-1.28,0.6,0.78,-0.08,5.0,1.19,16.0,0.6,-9.7,-7.4,-1.3,-5.5,3.0,6.3,18.0,0.7,3.46,4.32,5.22,4.34,4.0,1.01,16.0,0.8,34.5,34.9,35.4,34.9,2.0,1.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,6,23094,-179.6,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1.0,1.7,1.0,2.0,1.4,16.0,0.0,92.1,93.4,94.7,93.4,2.0,2.7,16.0,0.0,-17.6,-10.1,-2.5,-10.1,2.0,15.7,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,6,23094,-179.6,30.1,-1.4,0.0,6.3,2.1,5.0,5.3,14.0,0.6,-8.8,-2.0,7.7,-0.3,5.0,13.4,14.0,0.6,17.5,97.5,301.0,168.0,11.0,236.0,16.0,0.7,20.0,95.0,300.0,170.0,11.0,235.0,16.0,0.7,20.65,21.1,22.9,21.6,11.0,1.5,16.0,0.7,20.35,21.7,22.9,21.72,11.0,1.35,16.0,0.7,11.8,13.3,14.52,13.03,5.0,2.16,14.0,0.6,78.7,86.0,90.1,83.0,6.0,10.2,14.0,0.5,2.6,4.6,6.7,4.54,11.0,2.36,16.0,0.7,-3.81,0.0,2.42,-0.22,11.0,2.98,16.0,0.7,-2.87,0.0,2.6,0.02,11.0,4.39,16.0,0.7,1012.18,1018.5,1022.6,1017.83,9.0,5.8,16.0,0.8,5.6,7.0,8.0,6.4,11.0,2.1,16.0,0.7,78.7,86.0,90.1,83.0,6.0,10.2,14.0,0.5,-17.5,0.0,10.3,-1.0,11.0,13.6,16.0,0.7,-10.1,0.0,17.4,4.8,11.0,33.7,16.0,0.7,-2.15,0.0,0.75,-0.12,11.0,1.88,16.0,0.7,-12.0,0.0,1.9,-2.6,11.0,8.3,16.0,0.7,2.27,2.43,4.58,3.35,5.0,1.64,14.0,0.6,5.4,10.5,17.7,11.5,5.0,7.0,14.0,0.6,-85.7,0.0,51.3,-5.8,11.0,65.2,16.0,0.7,-63.5,0.0,57.7,0.0,11.0,94.9,16.0,0.7,-5.5,0.0,37.4,14.2,5.0,30.9,14.0,0.6,-25.1,-12.5,45.2,12.1,5.0,63.3,14.0,0.6
1924,6,23094,-179.6,50.4,-2.7,-0.6,0.0,-1.4,11.0,1.7,12.0,0.6,-0.1,1.5,4.5,1.0,11.0,3.4,12.0,0.6,97.5,301.0,804.5,451.0,17.0,478.0,12.0,0.6,95.0,300.0,805.0,450.0,17.0,480.0,12.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,6,23094,-179.5,-45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,76.4,80.6,89.5,82.9,3.0,9.8,10.0,1.0,16.8,16.8,16.8,16.8,1.0,0.0,8.0,1.0,-41.6,-41.6,-41.6,-41.6,1.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,6,23094,-179.5,-17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,6.7,6.7,5.33,3.0,2.37,18.0,0.7,-5.55,-5.55,-3.02,-4.32,3.0,2.15,18.0,0.7,-0.07,3.75,3.75,1.88,3.0,3.22,18.0,0.7,1010.57,1013.75,1016.2,1013.4,4.0,3.28,16.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156.3,-154.4,-81.8,-119.9,3.0,62.3,18.0,0.7,0.3,104.2,105.4,54.1,3.0,88.4,18.0,0.7,-92.7,-92.3,-91.9,-92.3,2.0,0.8,20.0,1.0,62.0,62.3,62.5,62.3,2.0,0.5,20.0,1.0
1924,6,23094,-179.5,-17.5,-29.4,-29.0,-28.6,-29.0,2.0,0.8,20.0,1.0,19.3,19.5,19.8,19.5,2.0,0.5,20.0,1.0,107.5,301.0,301.0,206.5,3.0,163.5,18.0,0.7,105.0,300.0,300.0,205.0,3.0,165.0,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,6,23094,-179.5,46.5,-8.7,-4.1,4.2,-2.8,5.0,7.6,16.0,0.4,0.0,1.5,3.6,1.8,5.0,2.1,16.0,0.4,17.5,97.5,349.0,227.0,13.0,279.0,14.0,0.5,20.0,95.0,350.0,225.0,13.0,280.0,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
