Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1928,7,23143,-179.8,30.1,24.17,25.0,25.7,24.9,6.0,1.05,20.0,0.2,23.2,23.6,26.1,24.25,6.0,1.47,20.0,0.2,15.01,15.49,15.97,15.49,2.0,0.99,22.0,0.5,77.5,90.7,97.1,87.3,3.0,14.7,18.0,0.3,4.6,6.7,7.86,6.93,6.0,2.82,20.0,0.2,-7.7,-4.53,-4.3,-5.98,6.0,2.89,20.0,0.2,-2.24,-0.79,4.82,0.39,6.0,3.77,20.0,0.2,1014.5,1019.3,1028.49,1020.88,5.0,7.78,22.0,0.2,1.8,3.0,8.0,4.2,6.0,3.1,20.0,0.2,77.5,90.7,97.1,87.3,3.0,14.7,18.0,0.3,-65.0,-30.3,-19.8,-47.9,6.0,47.1,20.0,0.2,-17.0,-3.6,32.3,-0.1,6.0,31.6,20.0,0.2,-0.52,0.3,1.85,0.65,6.0,1.41,20.0,0.2,-2.7,2.5,19.0,6.2,6.0,10.9,20.0,0.2,5.04,5.2,5.35,5.2,2.0,0.31,22.0,0.5,26.3,29.1,32.0,29.1,2.0,5.9,22.0,0.5,-178.3,-112.1,-108.8,-142.8,6.0,62.1,20.0,0.2,-55.5,-20.5,112.9,8.5,6.0,89.1,20.0,0.2,-74.6,-69.9,-65.2,-69.9,2.0,9.7,22.0,0.5,-9.3,25.6,60.5,25.6,2.0,72.3,22.0,0.5,-23.5,-23.3,-23.2,-23.3,2.0,0.3,22.0,0.5,-4.1,7.1,18.3,7.1,2.0,23.3,22.0,0.5,97.5,301.0,623.0,493.0,6.0,677.5,20.0,0.2,95.0,300.0,625.0,495.0,6.0,675.0,20.0,0.2
1928,7,23143,-179.7,-17.5,24.5,24.7,24.9,24.7,2.0,0.42,12.0,0.0,23.4,23.6,23.8,23.6,2.0,0.42,12.0,0.0,11.85,12.27,12.7,12.27,2.0,0.88,12.0,0.0,66.3,67.8,69.3,67.8,2.0,3.1,12.0,0.0,4.93,5.65,6.37,5.65,2.0,1.48,12.0,0.0,-0.74,-0.44,-0.14,-0.44,2.0,0.62,12.0,0.0,4.86,5.61,6.35,5.61,2.0,1.54,12.0,0.0,1013.28,1013.45,1013.62,1013.45,2.0,0.35,12.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0,12.0,0.0,66.3,67.8,69.3,67.8,2.0,3.1,12.0,0.0,-3.4,-2.0,-0.6,-2.0,2.0,2.9,12.0,0.0,24.6,32.8,41.1,32.8,2.0,17.1,12.0,0.0,0.69,1.1,1.51,1.1,2.0,0.85,12.0,0.0,4.1,5.6,7.1,5.6,2.0,3.2,12.0,0.0,6.47,7.14,7.81,7.14,2.0,1.39,12.0,0.0,38.0,39.3,40.7,39.3,2.0,2.8,12.0,0.0,-17.2,-10.2,-3.2,-10.2,2.0,14.5,12.0,0.0,113.9,132.7,151.4,132.7,2.0,38.8,12.0,0.0,-8.6,-5.1,-1.6,-5.1,2.0,7.2,12.0,0.0,58.0,69.5,81.0,69.5,2.0,23.9,12.0,0.0,-6.0,-3.6,-1.1,-3.6,2.0,5.0,12.0,0.0,37.4,39.0,40.6,39.0,2.0,3.3,12.0,0.0,129.5,199.0,268.5,199.0,2.0,144.0,12.0,0.0,130.0,200.0,270.0,200.0,2.0,145.0,12.0,0.0
1928,7,23143,-179.7,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,1.0,0.0,14.0,1.0,4.32,4.32,4.32,4.32,1.0,0.0,14.0,1.0,-1.57,-1.57,-1.57,-1.57,1.0,0.0,14.0,1.0,1001.5,1001.5,1001.5,1001.5,1.0,0.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,7,23143,-179.6,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,0.0,12.0,0.5,-0.34,-0.34,-0.34,-0.34,2.0,0.0,12.0,0.5,0.94,0.94,0.94,0.94,2.0,0.0,12.0,0.5,1026.4,1026.4,1026.4,1026.4,2.0,0.0,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,7,23143,-179.5,-45.5,8.9,8.9,9.0,8.98,6.0,0.2,14.0,0.3,5.87,7.5,10.12,7.78,6.0,2.23,14.0,0.3,4.42,5.59,6.35,5.45,6.0,1.05,14.0,0.3,77.8,84.2,88.2,83.0,6.0,8.0,14.0,0.3,9.16,9.8,9.8,9.28,6.0,1.27,14.0,0.3,-6.93,-2.1,3.83,-1.73,6.0,5.27,14.0,0.3,-7.18,-0.18,9.02,0.44,6.0,8.57,14.0,0.3,1018.48,1020.1,1021.99,1020.27,6.0,1.76,14.0,0.3,2.0,4.0,8.0,4.7,6.0,2.7,14.0,0.3,77.8,84.2,88.2,83.0,6.0,8.0,14.0,0.3,-67.9,-22.6,37.5,-17.7,6.0,51.2,14.0,0.3,-70.3,-11.9,88.4,0.9,6.0,81.4,14.0,0.3,-1.22,1.65,3.03,1.2,6.0,2.29,14.0,0.3,-12.0,16.0,26.7,9.7,6.0,20.0,14.0,0.3,0.67,1.42,2.63,1.6,6.0,1.1,14.0,0.3,6.6,12.0,22.7,14.4,6.0,10.0,14.0,0.3,-60.4,-25.6,23.8,-21.6,6.0,44.6,14.0,0.3,-72.8,-12.3,56.1,-10.8,6.0,67.2,14.0,0.3,-44.0,-14.4,16.6,-13.8,6.0,30.5,14.0,0.3,-46.6,-7.1,39.0,-4.8,6.0,46.2,14.0,0.3,-4.2,0.0,8.9,1.8,6.0,7.0,14.0,0.3,-5.2,6.7,20.9,8.2,6.0,14.6,14.0,0.3,809.0,941.0,941.0,834.5,6.0,261.5,14.0,0.3,810.0,940.0,940.0,835.0,6.0,260.0,14.0,0.3
1928,7,23143,-179.5,-43.2,11.27,11.65,12.03,11.65,2.0,0.78,26.0,0.5,9.5,9.7,9.9,9.7,2.0,0.42,26.0,0.5,4.93,4.99,5.05,4.99,2.0,0.13,26.0,0.5,67.3,67.4,67.5,67.4,2.0,0.2,26.0,0.5,6.7,6.7,6.7,6.7,2.0,0.0,26.0,0.5,-6.7,-6.7,-6.7,-6.7,2.0,0.0,26.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.5,1017.31,1017.55,1017.79,1017.55,2.0,0.49,26.0,0.5,2.6,4.0,5.4,4.0,2.0,2.8,26.0,0.5,67.3,67.4,67.5,67.4,2.0,0.2,26.0,0.5,-44.9,-44.9,-44.9,-44.9,2.0,0.0,26.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.5,1.37,1.95,2.53,1.95,2.0,1.2,26.0,0.5,9.2,13.1,17.0,13.1,2.0,8.1,26.0,0.5,3.2,3.47,3.74,3.47,2.0,0.56,26.0,0.5,21.4,23.2,25.0,23.2,2.0,3.7,26.0,0.5,-66.4,-65.0,-63.6,-65.0,2.0,2.8,26.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.5,-33.9,-33.4,-33.0,-33.4,2.0,0.8,26.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.5,-25.0,-23.2,-21.4,-23.2,2.0,3.7,26.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.5,301.0,301.0,301.0,301.0,2.0,0.0,26.0,0.5,300.0,300.0,300.0,300.0,2.0,0.0,26.0,0.5
1928,7,23143,-179.5,-39.6,13.3,13.6,14.16,13.73,4.0,0.53,12.0,0.5,10.84,11.65,12.78,11.8,4.0,1.2,12.0,0.5,4.95,5.7,7.03,5.98,4.0,1.4,12.0,0.5,62.1,68.7,76.7,69.4,4.0,10.7,12.0,0.5,6.7,8.25,11.11,8.88,4.0,2.71,12.0,0.5,-0.07,6.21,11.11,5.55,4.0,6.76,12.0,0.5,0.0,3.08,6.19,3.09,4.0,3.57,12.0,0.5,1013.09,1016.6,1020.9,1016.98,4.0,5.43,12.0,0.5,1.5,3.0,6.1,3.8,4.0,3.1,12.0,0.5,62.1,68.7,76.7,69.4,4.0,10.7,12.0,0.5,-0.5,56.8,125.0,62.0,4.0,76.0,12.0,0.5,0.0,20.7,41.5,20.7,4.0,23.9,12.0,0.5,0.52,2.2,3.3,1.93,4.0,1.65,12.0,0.5,6.4,17.8,22.1,14.4,4.0,10.4,12.0,0.5,2.43,3.89,4.99,3.72,4.0,1.66,12.0,0.5,22.4,33.3,39.1,30.9,4.0,11.1,12.0,0.5,-1.4,79.0,140.7,70.1,4.0,84.5,12.0,0.5,0.0,32.7,67.3,33.6,4.0,38.8,12.0,0.5,0.5,44.5,76.2,38.6,4.0,44.5,12.0,0.5,0.0,14.4,30.8,15.4,4.0,17.8,12.0,0.5,-1.7,13.7,29.1,13.7,4.0,22.5,12.0,0.5,0.0,13.7,30.9,15.4,4.0,18.0,12.0,0.5,301.0,621.0,1423.0,851.0,4.0,738.0,12.0,0.5,300.0,620.0,1425.0,850.0,4.0,740.0,12.0,0.5
1928,7,23143,-179.5,-31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,26.0,0.0,1.84,1.84,1.84,1.84,1.0,0.0,26.0,0.0,1.84,1.84,1.84,1.84,1.0,0.0,26.0,0.0,1015.8,1015.8,1015.8,1015.8,1.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,7,23143,-179.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,6.7,6.7,6.0,3.0,1.21,12.0,0.7,-5.93,-5.13,-4.58,-5.25,3.0,0.99,12.0,0.7,-3.67,-2.29,0.35,-1.67,3.0,2.99,12.0,0.7,1007.42,1007.9,1008.1,1007.77,3.0,0.51,12.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,7,23143,-179.5,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,3.97,3.27,3.0,1.15,24.0,1.0,-2.95,0.0,0.66,-1.12,3.0,2.82,24.0,1.0,-2.54,-2.41,0.31,-1.15,3.0,2.36,24.0,1.0,1024.25,1029.1,1029.92,1027.13,3.0,4.49,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
