Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1925,10,23110,-179.8,-17.4,25.35,25.6,25.83,25.58,6.0,0.73,16.0,0.2,24.69,25.0,25.31,25.0,4.0,0.49,8.0,0.0,18.11,18.19,18.27,18.19,2.0,0.17,6.0,0.0,92.1,93.6,95.2,93.6,2.0,3.2,6.0,0.0,4.6,6.7,10.32,7.45,6.0,3.05,16.0,0.2,-7.6,-4.74,-3.25,-5.52,6.0,2.66,16.0,0.2,1.91,4.74,6.89,3.88,6.0,3.77,16.0,0.2,1011.63,1014.05,1016.68,1014.15,4.0,2.94,14.0,0.3,5.6,6.5,8.0,6.5,6.0,1.5,16.0,0.2,92.1,93.6,95.2,93.6,2.0,3.2,6.0,0.0,-79.8,-31.7,-15.0,-47.8,6.0,42.7,16.0,0.2,8.8,31.7,71.4,36.0,6.0,35.9,16.0,0.2,0.29,0.6,0.91,0.6,4.0,0.49,8.0,0.0,1.3,3.4,6.1,3.7,4.0,3.3,8.0,0.0,2.27,2.34,2.42,2.34,2.0,0.16,6.0,0.0,15.2,15.7,16.2,15.7,2.0,1.0,6.0,0.0,-117.1,-99.4,-82.2,-99.7,4.0,20.1,8.0,0.0,-3.0,99.4,117.1,59.0,4.0,94.9,8.0,0.0,-86.6,-86.2,-85.8,-86.2,2.0,0.8,6.0,0.0,85.8,86.2,86.6,86.2,2.0,0.8,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,10,23110,-179.7,-39.2,16.1,16.1,16.1,16.1,1.0,0.0,16.0,1.0,16.1,16.1,16.1,16.1,1.0,0.0,16.0,1.0,11.33,11.33,11.33,11.33,1.0,0.0,16.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,16.0,1.0,12.3,12.3,12.3,12.3,1.0,0.0,16.0,1.0,8.7,8.7,8.7,8.7,1.0,0.0,16.0,1.0,-8.7,-8.7,-8.7,-8.7,1.0,0.0,16.0,1.0,1015.4,1015.4,1015.4,1015.4,1.0,0.0,16.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,16.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,16.0,1.0,107.0,107.0,107.0,107.0,1.0,0.0,16.0,1.0,-107.0,-107.0,-107.0,-107.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,140.0,140.0,140.0,140.0,1.0,0.0,16.0,1.0,-140.0,-140.0,-140.0,-140.0,1.0,0.0,16.0,1.0,98.5,98.5,98.5,98.5,1.0,0.0,16.0,1.0,-98.5,-98.5,-98.5,-98.5,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,1861.0,1861.0,1861.0,1861.0,1.0,0.0,16.0,1.0,1860.0,1860.0,1860.0,1860.0,1.0,0.0,16.0,1.0
1925,10,23110,-179.7,-23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,22.0,0.0,-1.84,-1.84,-1.84,-1.84,1.0,0.0,22.0,0.0,-1.84,-1.84,-1.84,-1.84,1.0,0.0,22.0,0.0,1010.4,1010.4,1010.4,1010.4,1.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,10,23110,-179.7,-21.2,23.9,23.9,23.9,23.9,1.0,0.0,2.0,1.0,23.3,23.3,23.3,23.3,1.0,0.0,2.0,1.0,16.21,16.21,16.21,16.21,1.0,0.0,2.0,1.0,90.7,90.7,90.7,90.7,1.0,0.0,2.0,1.0,6.7,6.7,6.7,6.7,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.7,6.7,6.7,6.7,1.0,0.0,2.0,1.0,1010.4,1010.4,1010.4,1010.4,1.0,0.0,2.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,2.0,1.0,90.7,90.7,90.7,90.7,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,44.9,44.9,44.9,44.9,1.0,0.0,2.0,1.0,0.6,0.6,0.6,0.6,1.0,0.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,2.0,1.0,2.34,2.34,2.34,2.34,1.0,0.0,2.0,1.0,15.7,15.7,15.7,15.7,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,156.1,156.1,156.1,156.1,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,108.6,108.6,108.6,108.6,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,15.7,15.7,15.7,15.7,1.0,0.0,2.0,1.0,301.0,301.0,301.0,301.0,1.0,0.0,2.0,1.0,300.0,300.0,300.0,300.0,1.0,0.0,2.0,1.0
1925,10,23110,-179.7,-17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.5,-11.1,-10.7,-11.1,2.0,0.7,6.0,0.0,10.7,11.1,11.5,11.1,2.0,0.7,6.0,0.0,97.5,301.0,1131.0,599.5,6.0,691.5,16.0,0.2,95.0,300.0,1130.0,600.0,6.0,690.0,16.0,0.2
1925,10,23110,-179.7,32.7,23.3,23.3,23.3,23.3,1.0,0.0,4.0,0.0,22.8,22.8,22.8,22.8,1.0,0.0,4.0,0.0,15.55,15.55,15.55,15.55,1.0,0.0,4.0,0.0,90.7,90.7,90.7,90.7,1.0,0.0,4.0,0.0,9.3,9.3,9.3,9.3,1.0,0.0,4.0,0.0,9.3,9.3,9.3,9.3,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1021.0,1021.0,1021.0,1021.0,1.0,0.0,4.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,4.0,0.0,90.7,90.7,90.7,90.7,1.0,0.0,4.0,0.0,86.5,86.5,86.5,86.5,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,4.0,0.0,4.7,4.7,4.7,4.7,1.0,0.0,4.0,0.0,2.15,2.15,2.15,2.15,1.0,0.0,4.0,0.0,20.0,20.0,20.0,20.0,1.0,0.0,4.0,0.0,212.0,212.0,212.0,212.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,144.6,144.6,144.6,144.6,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,20.0,20.0,20.0,20.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,804.5,804.5,804.5,804.5,1.0,0.0,4.0,0.0,805.0,805.0,805.0,805.0,1.0,0.0,4.0,0.0
1925,10,23110,-179.6,24.5,25.35,25.85,26.8,25.93,6.0,0.98,24.0,0.2,22.8,25.3,27.26,25.38,6.0,2.65,24.0,0.2,12.5,12.5,12.5,12.5,1.0,0.0,12.0,0.0,72.9,72.9,72.9,72.9,1.0,0.0,12.0,0.0,2.6,5.65,9.3,5.85,6.0,3.07,24.0,0.2,-7.12,-4.87,-2.41,-4.73,6.0,2.22,24.0,0.2,-5.98,-3.07,0.09,-2.94,6.0,2.89,24.0,0.2,1018.42,1019.1,1019.26,1018.92,6.0,0.52,24.0,0.2,2.0,3.5,4.4,3.5,6.0,1.5,24.0,0.2,72.9,72.9,72.9,72.9,1.0,0.0,12.0,0.0,-66.3,-27.8,-6.3,-33.2,6.0,27.7,24.0,0.2,-55.6,-16.8,0.2,-23.9,6.0,26.8,24.0,0.2,-0.93,0.8,1.93,0.55,6.0,1.83,24.0,0.2,-6.5,2.1,16.4,3.8,6.0,11.5,24.0,0.2,6.45,6.45,6.45,6.45,1.0,0.0,12.0,0.0,16.8,16.8,16.8,16.8,1.0,0.0,12.0,0.0,-174.4,-126.1,-62.9,-120.5,6.0,57.4,24.0,0.2,-146.3,-70.1,2.5,-71.8,6.0,72.9,24.0,0.2,-23.0,-23.0,-23.0,-23.0,1.0,0.0,12.0,0.0,-23.0,-23.0,-23.0,-23.0,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,10,23110,-179.6,28.8,21.7,23.9,24.01,23.34,7.0,1.59,22.0,0.3,20.0,22.25,24.28,22.15,8.0,2.46,22.0,0.3,11.78,12.73,14.55,13.03,5.0,1.88,22.0,0.4,64.6,71.5,83.9,73.6,5.0,10.7,22.0,0.4,4.6,4.6,6.47,5.58,8.0,2.93,22.0,0.3,-1.77,2.55,4.13,1.42,8.0,3.18,22.0,0.3,-4.31,-2.55,3.22,-1.84,8.0,5.28,22.0,0.3,1016.88,1017.6,1020.41,1018.38,8.0,2.5,22.0,0.3,2.0,6.0,7.0,4.7,7.0,2.7,22.0,0.3,64.6,71.5,83.9,73.6,5.0,10.7,22.0,0.4,-8.2,9.9,32.4,11.5,8.0,22.9,22.0,0.3,-19.8,-9.9,14.8,-18.0,8.0,53.3,22.0,0.3,-1.63,0.5,3.38,0.89,7.0,2.62,22.0,0.3,-7.7,6.2,9.3,3.0,7.0,12.3,22.0,0.3,3.04,5.72,6.37,4.75,4.0,2.77,20.0,0.5,10.2,22.3,32.5,21.4,4.0,14.6,20.0,0.5,-35.5,58.9,90.7,37.5,8.0,71.7,22.0,0.3,-86.3,-51.7,75.4,-33.1,8.0,118.3,22.0,0.3,9.6,44.4,55.7,33.4,5.0,32.3,22.0,0.4,-32.4,37.3,51.8,14.5,5.0,45.9,22.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,10,23110,-179.6,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,16.6,24.9,16.1,4.0,11.4,20.0,0.5,-5.6,9.7,20.9,7.8,4.0,16.4,20.0,0.5,97.5,97.5,278.0,333.0,8.0,622.5,22.0,0.3,95.0,95.0,280.0,335.0,8.0,625.0,22.0,0.3
1925,10,23110,-179.6,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,1.0,0.0,12.0,0.0,4.6,4.6,4.6,4.6,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1016.4,1016.4,1016.4,1016.4,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
