Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1919,9,23037,-179.8,-41.5,5.82,8.45,11.08,8.45,2.0,5.44,14.0,0.5,5.25,6.65,8.05,6.65,2.0,2.9,14.0,0.5,1.38,4.35,7.32,4.35,2.0,6.15,14.0,0.5,1003.7,1003.7,1003.7,1003.7,1.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,9,23037,-179.6,26.3,9.3,9.3,11.35,10.3,3.0,1.73,24.0,0.3,-8.02,-6.58,-4.57,-6.3,3.0,2.54,24.0,0.3,-8.65,-8.56,-7.21,-7.94,3.0,1.19,24.0,0.3,1016.08,1016.65,1017.49,1016.78,4.0,1.07,24.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,9,23037,-179.6,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,26.2,26.2,26.2,1.0,0.0,6.0,1.0,-31.3,-31.3,-31.3,-31.3,1.0,0.0,6.0,1.0,301.0,301.0,564.5,426.5,4.0,252.0,14.0,0.8,300.0,300.0,565.0,425.0,4.0,250.0,14.0,0.8
1919,9,23037,-179.6,30.1,6.7,6.7,8.06,7.35,4.0,1.3,14.0,0.8,-5.13,-2.57,2.26,-1.49,4.0,4.56,14.0,0.8,-7.32,-4.72,-4.31,-5.76,4.0,2.39,14.0,0.8,1019.04,1021.7,1022.42,1020.78,4.0,2.71,14.0,0.8,24.14,24.7,25.0,24.58,4.0,0.53,14.0,0.8,22.8,23.35,24.79,23.78,4.0,1.32,14.0,0.8,13.61,13.61,13.61,13.61,1.0,0.0,6.0,1.0,66.9,66.9,66.9,66.9,1.0,0.0,6.0,1.0,6.0,7.0,7.0,6.5,4.0,1.0,14.0,0.8,66.9,66.9,66.9,66.9,1.0,0.0,6.0,1.0,-34.4,-17.2,15.1,-10.0,4.0,30.5,14.0,0.8,-61.7,-31.6,-28.9,-44.6,4.0,28.0,14.0,0.8,-0.31,0.8,1.91,0.8,4.0,1.32,14.0,0.8,-2.1,5.4,12.8,5.4,4.0,8.8,14.0,0.8,6.09,6.09,6.09,6.09,1.0,0.0,6.0,1.0,40.8,40.8,40.8,40.8,1.0,0.0,6.0,1.0,-117.0,-58.5,57.8,-30.9,4.0,109.1,14.0,0.8,-179.0,-114.8,-98.2,-137.5,4.0,58.6,14.0,0.8,58.6,58.6,58.6,58.6,1.0,0.0,6.0,1.0,-69.8,-69.8,-69.8,-69.8,1.0,0.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,9,23037,-179.6,32.4,3.23,4.6,4.6,3.93,3.0,1.15,22.0,0.7,-3.25,-3.25,-2.29,-2.78,3.0,0.82,22.0,0.7,-3.25,-3.25,-2.29,-2.78,3.0,0.82,22.0,0.7,1024.41,1025.3,1025.64,1025.03,3.0,0.93,22.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,9,23037,-179.5,20.0,5.93,6.7,6.7,6.28,5.0,0.94,10.0,0.8,-6.3,-6.3,-5.58,-5.9,5.0,0.88,10.0,0.8,-2.29,-2.29,-2.03,-2.15,5.0,0.32,10.0,0.8,1011.25,1011.7,1012.51,1011.9,5.0,0.92,10.0,0.8,27.8,28.3,28.71,28.28,5.0,0.49,10.0,0.8,27.09,27.8,27.8,27.5,5.0,0.42,10.0,0.8,16.65,17.64,18.06,17.37,5.0,0.81,10.0,0.8,72.3,75.6,79.0,75.8,5.0,4.0,10.0,0.8,2.0,2.0,2.7,2.4,5.0,0.9,10.0,0.8,72.3,75.6,79.0,75.8,5.0,4.0,10.0,0.8,-42.2,-42.2,-34.0,-37.7,5.0,10.0,10.0,0.8,-15.4,-15.4,-12.4,-13.7,5.0,3.6,10.0,0.8,0.38,0.8,1.21,0.78,5.0,0.53,10.0,0.8,1.8,5.4,8.1,5.0,5.0,3.7,10.0,0.8,5.94,6.46,7.55,6.72,5.0,0.94,10.0,0.8,36.7,40.5,47.3,42.0,5.0,7.7,10.0,0.8,-175.0,-175.0,-150.4,-162.4,5.0,25.2,10.0,0.8,-63.7,-63.7,-54.8,-59.1,5.0,9.2,10.0,0.8,-113.7,-111.0,-93.1,-103.0,5.0,18.7,10.0,0.8,-41.4,-40.4,-33.9,-37.5,5.0,6.8,10.0,0.8,-44.4,-38.0,-34.5,-39.5,5.0,7.3,10.0,0.8,-16.2,-13.8,-12.6,-14.4,5.0,2.7,10.0,0.8,226.5,301.0,301.0,260.0,5.0,91.0,10.0,0.8,225.0,300.0,300.0,260.0,5.0,90.0,10.0,0.8
1919,9,23037,-179.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,22.8,24.1,22.72,9.0,1.29,16.0,0.7,18.92,21.5,22.8,21.18,9.0,1.84,16.0,0.7,11.57,12.46,17.31,13.58,6.0,3.08,22.0,0.8,79.3,88.3,100.0,88.7,6.0,10.9,22.0,0.8,3.0,6.0,6.0,5.0,9.0,1.9,16.0,0.7,79.3,88.3,100.0,88.7,6.0,10.9,22.0,0.8,20.8,51.7,79.6,53.4,7.0,27.1,14.0,0.7,-39.0,-15.4,-1.9,-29.1,7.0,54.7,14.0,0.7,0.13,1.6,2.72,1.54,9.0,1.42,16.0,0.7,-0.1,14.0,23.8,12.4,7.0,13.4,14.0,0.7,-0.13,3.83,4.84,2.89,6.0,2.6,22.0,0.8,-1.5,11.5,47.8,22.6,4.0,33.8,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,9,23037,-179.5,34.6,4.6,9.3,9.44,8.01,7.0,2.84,14.0,0.7,4.32,6.3,8.56,6.44,7.0,2.12,14.0,0.7,-4.01,-2.29,-0.59,-2.86,7.0,4.53,14.0,0.7,1007.71,1013.0,1019.39,1012.92,9.0,6.06,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,129.7,188.9,140.1,7.0,50.0,14.0,0.7,-86.2,-47.2,-13.5,-55.7,7.0,87.4,14.0,0.7,57.2,75.3,77.3,67.6,4.0,17.7,20.0,1.0,-72.5,-27.4,-20.2,-45.5,4.0,45.7,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,9,23037,-179.5,48.9,9.78,10.8,11.82,10.8,2.0,2.12,4.0,0.5,6.86,8.77,10.67,8.77,2.0,3.95,4.0,0.5,-5.33,-1.46,2.41,-1.46,2.0,8.01,4.0,0.5,984.46,986.3,988.14,986.3,2.0,3.82,4.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,9,23037,-179.5,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25,10.0,10.65,9.54,13.0,1.25,10.0,0.6,8.3,10.0,11.26,10.08,13.0,1.69,10.0,0.6,6.08,6.98,9.26,7.36,6.0,1.58,14.0,0.8,84.9,96.7,100.0,93.2,6.0,8.6,14.0,0.8,7.8,8.0,8.0,7.7,13.0,0.8,10.0,0.6,84.9,96.7,100.0,93.2,6.0,8.6,14.0,0.8,-0.6,3.2,117.3,45.0,12.0,90.7,10.0,0.7,-81.2,4.3,69.6,7.2,12.0,88.0,10.0,0.7,-1.7,-0.5,0.51,-0.55,13.0,1.0,10.0,0.6,-11.4,-6.1,2.3,-5.4,12.0,9.0,10.0,0.7,-0.99,-0.28,0.52,-0.11,6.0,0.99,14.0,0.8,-6.6,-3.5,3.6,-2.1,6.0,4.8,14.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
