Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1914,1,22969,-179.9,46.7,9.3,9.3,9.3,9.3,1.0,0.0,30.0,0.0,-5.98,-5.98,-5.98,-5.98,1.0,0.0,30.0,0.0,7.12,7.12,7.12,7.12,1.0,0.0,30.0,0.0,1007.6,1007.6,1007.6,1007.6,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,1,22969,-179.7,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,1.0,0.0,28.0,0.0,71.1,82.8,94.5,82.8,2.0,24.3,28.0,0.0,115.6,274.7,433.9,274.7,2.0,329.7,28.0,0.0,94.7,262.3,429.9,262.3,2.0,347.2,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,1,22969,-179.6,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,3.3,3.3,2.9,8.0,1.04,12.0,0.3,1.7,2.2,3.09,2.11,10.0,0.96,12.0,0.2,3.1,3.72,4.12,3.69,6.0,0.57,14.0,0.3,72.6,78.2,86.1,80.7,6.0,10.6,14.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.25,1.1,0.48,8.0,1.13,12.0,0.3,-4.5,1.7,11.6,2.6,8.0,7.4,12.0,0.3,0.57,0.86,1.14,0.86,5.0,0.38,16.0,0.4,5.7,8.0,9.3,7.5,5.0,2.1,16.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,1,22969,-179.5,30.1,9.3,9.3,9.3,9.3,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,-9.3,-9.3,-9.3,-9.3,1.0,0.0,6.0,0.0,1019.5,1019.5,1019.5,1019.5,1.0,0.0,6.0,0.0,17.2,17.2,17.2,17.2,1.0,0.0,6.0,0.0,15.6,15.6,15.6,15.6,1.0,0.0,6.0,0.0,9.59,9.59,9.59,9.59,1.0,0.0,6.0,0.0,87.9,87.9,87.9,87.9,1.0,0.0,6.0,0.0,5.0,5.0,5.0,5.0,1.0,0.0,6.0,0.0,87.9,87.9,87.9,87.9,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,-86.5,-86.5,-86.5,-86.5,1.0,0.0,6.0,0.0,1.6,1.6,1.6,1.6,1.0,0.0,6.0,0.0,14.9,14.9,14.9,14.9,1.0,0.0,6.0,0.0,2.51,2.51,2.51,2.51,1.0,0.0,6.0,0.0,23.4,23.4,23.4,23.4,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,-145.1,-145.1,-145.1,-145.1,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,-89.2,-89.2,-89.2,-89.2,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,-23.4,-23.4,-23.4,-23.4,1.0,0.0,6.0,0.0,804.5,804.5,804.5,804.5,1.0,0.0,6.0,0.0,805.0,805.0,805.0,805.0,1.0,0.0,6.0,0.0
1914,1,22969,-179.5,48.5,5.5,9.3,9.3,8.14,10.0,2.43,12.0,0.2,-9.06,-4.46,6.16,-1.86,10.0,7.79,12.0,0.2,-5.44,0.0,2.29,-1.12,10.0,3.68,12.0,0.2,991.06,1000.85,1011.99,1001.51,10.0,9.95,12.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,8.0,6.5,10.0,2.4,12.0,0.2,72.6,78.2,86.1,80.7,6.0,10.6,14.0,0.3,-84.3,-20.5,55.6,-16.8,10.0,75.5,12.0,0.2,-50.5,0.0,15.4,-10.9,10.0,33.1,12.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.1,-8.7,10.2,-8.8,10.0,17.0,12.0,0.2,-8.1,0.0,5.8,-0.5,10.0,7.3,12.0,0.2,-40.8,-28.5,18.5,-18.7,6.0,30.7,14.0,0.3,-22.1,0.0,8.9,-3.9,6.0,14.9,14.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,1,22969,-179.5,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,-6.3,-0.7,-4.2,5.0,5.9,16.0,0.4,-2.6,0.0,2.9,-0.2,5.0,4.1,16.0,0.4,184.5,804.5,804.5,668.0,10.0,520.5,12.0,0.2,185.0,805.0,805.0,670.0,10.0,520.0,12.0,0.2
1914,1,22969,-179.5,50.3,2.6,4.6,11.02,6.59,10.0,4.67,16.0,0.5,-9.49,-1.92,2.82,-2.96,10.0,7.08,16.0,0.5,-1.94,1.78,2.96,1.13,10.0,2.96,16.0,0.5,992.89,1004.4,1027.18,1009.36,9.0,17.27,16.0,0.6,2.46,3.9,4.74,3.61,10.0,1.06,16.0,0.5,0.73,2.2,3.71,2.33,10.0,1.6,16.0,0.5,3.89,3.93,3.98,3.93,2.0,0.1,16.0,0.0,85.8,91.8,97.4,91.6,3.0,8.5,18.0,0.0,6.4,7.5,8.0,6.9,10.0,1.9,16.0,0.5,85.8,91.8,97.4,91.6,3.0,8.5,18.0,0.0,-109.0,-5.0,12.2,-37.1,10.0,90.4,16.0,0.5,-5.5,4.8,36.2,11.4,10.0,26.9,16.0,0.5,0.0,1.4,2.2,1.28,10.0,1.13,16.0,0.5,0.0,4.3,16.3,7.7,10.0,9.1,16.0,0.5,0.65,0.86,1.07,0.86,2.0,0.44,16.0,0.0,2.6,2.8,3.0,2.8,2.0,0.4,16.0,0.0,-26.5,-4.1,5.4,-4.7,10.0,22.0,16.0,0.5,-2.7,3.5,11.6,5.6,10.0,10.8,16.0,0.5,-3.3,5.0,13.2,5.0,2.0,17.1,16.0,0.0,6.9,7.0,7.1,7.0,2.0,0.2,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,1,22969,-179.3,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,29.8,30.3,20.7,3.0,16.4,16.0,0.0,-11.0,-10.9,-4.1,-7.7,3.0,5.8,16.0,0.0,97.5,97.5,484.5,279.5,5.0,306.5,18.0,0.0,95.0,95.0,485.0,280.0,5.0,305.0,18.0,0.0
1914,1,22969,-179.3,24.5,4.6,4.6,7.65,5.96,5.0,2.08,18.0,0.0,-1.35,4.23,4.32,1.47,5.0,5.38,18.0,0.0,-3.41,-1.57,0.7,-1.3,5.0,3.87,18.0,0.0,1015.74,1016.2,1019.12,1017.38,4.0,2.78,20.0,0.0,22.9,23.3,23.9,23.32,5.0,0.69,18.0,0.0,21.94,22.2,23.67,22.78,4.0,1.5,18.0,0.0,11.45,11.55,15.88,13.62,3.0,3.71,16.0,0.0,70.2,72.6,82.8,76.3,4.0,10.2,18.0,0.0,2.6,4.0,7.4,4.8,5.0,2.6,18.0,0.0,70.2,72.6,82.8,76.3,4.0,10.2,18.0,0.0,-16.7,19.5,19.9,0.2,5.0,42.0,18.0,0.0,-20.4,-7.2,11.2,-4.2,5.0,30.4,18.0,0.0,-0.37,1.4,1.96,0.83,4.0,1.74,18.0,0.0,-5.9,6.4,9.0,1.8,4.0,11.9,18.0,0.0,2.04,6.9,7.0,4.58,3.0,4.15,16.0,0.0,8.7,31.7,32.2,20.7,3.0,19.7,16.0,0.0,-60.8,93.9,95.0,20.6,4.0,148.0,18.0,0.0,-37.5,-34.5,44.6,1.8,4.0,76.3,18.0,0.0,-82.8,49.3,49.7,-15.0,3.0,111.9,16.0,0.0,-18.1,-17.9,51.1,15.7,3.0,58.5,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,1,22969,-179.3,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.2,2.62,2.35,4.0,0.44,6.0,0.5,-0.9,-0.45,0.21,-0.35,4.0,0.69,6.0,0.5,3.56,3.56,3.56,3.56,1.0,0.0,6.0,0.0,100.0,100.0,100.0,100.0,1.0,0.0,6.0,0.0,4.5,5.5,6.0,5.3,4.0,1.0,6.0,0.5,100.0,100.0,100.0,100.0,1.0,0.0,6.0,0.0,237.2,237.2,237.2,237.2,2.0,0.0,6.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
