Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1919,1,23029,-179.9,-39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1.0,0.0,30.0,0.0,8.7,8.7,8.7,8.7,1.0,0.0,30.0,0.0,-8.7,-8.7,-8.7,-8.7,1.0,0.0,30.0,0.0,1010.7,1010.7,1010.7,1010.7,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,1,23029,-179.5,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.7,7.65,5.58,5.0,2.92,18.0,0.4,-7.06,-2.51,-1.84,-4.2,5.0,3.06,18.0,0.4,-0.11,1.84,3.93,1.8,5.0,3.47,18.0,0.4,1016.69,1017.95,1019.32,1018.0,4.0,1.56,20.0,0.3,1.0,2.0,4.7,2.8,5.0,2.2,18.0,0.4,55.5,55.5,55.5,55.5,1.0,0.0,6.0,1.0,-55.5,-16.8,-4.8,-29.6,5.0,32.0,18.0,0.4,-8.8,4.8,26.3,7.3,5.0,26.8,18.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,1,23029,-179.5,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.1,1.1,1.1,2.0,0.0,28.0,0.0,0.5,1.4,2.4,1.4,2.0,2.0,28.0,0.0,1.98,2.81,3.65,2.81,2.0,1.73,28.0,0.0,1.7,5.2,8.8,5.2,2.0,7.4,28.0,0.0,6.7,21.0,35.4,21.0,2.0,29.7,28.0,0.0,-12.9,-7.6,-2.4,-7.6,2.0,10.8,28.0,0.0,3.4,10.8,18.2,10.8,2.0,15.3,28.0,0.0,-6.6,-3.9,-1.3,-3.9,2.0,5.6,28.0,0.0,1.6,4.9,8.3,4.9,2.0,7.0,28.0,0.0,-3.0,-1.8,-0.6,-1.8,2.0,2.5,28.0,0.0,5.5,17.5,211.0,106.0,3.0,169.0,28.0,0.0,5.0,20.0,210.0,105.0,3.0,170.0,28.0,0.0
1919,1,23029,-179.5,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,4.0,4.7,4.0,2.0,1.4,26.0,0.0,77.1,84.2,91.2,84.2,2.0,14.6,28.0,0.0,2.0,6.4,30.8,16.2,3.0,22.7,28.0,0.0,-11.2,-2.3,-0.7,-5.9,3.0,8.3,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,1,23029,-179.5,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,15.4,15.4,15.4,2.0,0.0,28.0,0.5,14.18,14.18,14.18,14.18,2.0,0.0,28.0,0.5,-6.02,-6.02,-6.02,-6.02,2.0,0.0,28.0,0.5,1013.57,1014.8,1016.03,1014.8,2.0,2.55,28.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,1,23029,-179.5,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,2.8,4.03,2.8,2.0,2.55,20.0,0.0,1.45,2.58,3.71,2.58,2.0,2.34,20.0,0.0,-1.57,-1.09,-0.61,-1.09,2.0,0.99,20.0,0.0,1000.06,1000.4,1000.74,1000.4,2.0,0.71,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,1,23029,-179.5,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,-0.8,-0.8,-0.8,1.0,0.0,10.0,0.0,-2.1,-2.1,-2.1,-2.1,1.0,0.0,10.0,0.0,97.5,804.5,5994.5,2859.5,9.0,3950.0,20.0,0.3,95.0,805.0,5995.0,2860.0,9.0,3950.0,20.0,0.3
1919,1,23029,-179.4,24.4,21.99,22.55,22.96,22.48,4.0,0.61,24.0,0.3,21.43,22.0,23.46,22.43,4.0,1.52,24.0,0.3,14.81,14.81,14.81,14.81,1.0,0.0,14.0,0.0,95.8,95.8,95.8,95.8,1.0,0.0,14.0,0.0,3.87,4.6,4.6,4.2,5.0,0.89,24.0,0.2,-2.25,-1.72,0.0,-1.3,5.0,1.28,24.0,0.2,2.91,4.27,4.6,3.77,5.0,1.16,24.0,0.2,1017.99,1018.4,1019.44,1018.7,4.0,1.05,24.0,0.3,0.5,1.0,2.6,1.5,4.0,1.7,24.0,0.3,95.8,95.8,95.8,95.8,1.0,0.0,14.0,0.0,-10.0,-4.8,0.0,-5.3,5.0,5.8,24.0,0.2,12.0,19.6,21.2,16.6,5.0,6.9,24.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,1,23029,-179.4,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,-3.7,-3.7,-3.7,1.0,0.0,14.0,0.0,4.4,4.4,4.4,4.4,1.0,0.0,14.0,0.0,68.0,97.5,97.5,81.5,5.0,35.5,24.0,0.2,70.0,95.0,95.0,80.0,5.0,35.0,24.0,0.2
1919,1,23029,-179.4,30.3,17.21,18.3,18.71,17.97,3.0,1.14,28.0,0.0,17.3,17.5,17.7,17.5,2.0,0.42,28.0,0.0,9.33,10.31,11.29,10.31,2.0,2.03,28.0,0.0,77.1,84.2,91.2,84.2,2.0,14.6,28.0,0.0,0.83,2.6,5.4,3.1,3.0,3.38,28.0,0.0,0.78,2.44,5.07,2.91,3.0,3.17,28.0,0.0,-1.85,-0.89,-0.28,-1.06,3.0,1.16,28.0,0.0,1024.01,1024.9,1029.13,1026.53,3.0,4.01,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
