Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y
1912,11,22955,-147.5,48.9,12.79,13.85,14.91,13.85,2.0,2.19,26.0,0.5,-13.43,-9.69,-5.95,-9.69,2.0,7.75,26.0,0.5,4.08,7.12,10.15,7.12,2.0,6.28,26.0,0.5,1008.05,1008.15,1008.25,1008.15,2.0,0.21,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-147.4,42.1,4.55,9.5,12.3,8.48,4.0,4.72,16.0,0.5,4.3,8.74,11.83,8.1,4.0,4.55,16.0,0.5,-3.76,-1.31,0.0,-1.86,4.0,2.32,16.0,0.5,1011.0,1011.0,1011.0,1011.0,2.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-147.4,50.3,2.6,7.45,12.3,7.45,4.0,5.6,14.0,0.3,2.52,6.01,9.42,5.97,4.0,3.98,14.0,0.3,-0.47,3.95,7.91,3.73,4.0,4.84,14.0,0.3,984.19,995.15,1005.38,994.8,4.0,12.24,14.0,0.3,3.0,5.0,6.5,4.8,4.0,2.2,14.0,0.3,78.5,81.2,83.9,81.2,2.0,5.6,10.0,0.5,6.5,61.3,115.9,61.2,4.0,63.1,14.0,0.3,-1.2,48.6,97.2,48.0,4.0,56.8,14.0,0.3,0.52,1.15,2.04,1.28,4.0,1.15,14.0,0.3,1.4,8.8,25.1,13.0,4.0,15.6,14.0,0.3,1.34,1.37,1.39,1.37,2.0,0.04,10.0,0.5,3.5,3.6,3.6,3.6,2.0,0.1,10.0,0.5,16.1,26.6,39.2,27.6,4.0,13.4,14.0,0.3,-3.1,15.4,32.9,14.9,4.0,20.9,14.0,0.3,11.8,12.3,12.8,12.3,2.0,1.0,10.0,0.5,-3.5,-2.1,-0.7,-2.1,2.0,3.0,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.12,6.7,6.96,6.55,4.0,0.68,14.0,0.3,4.14,5.25,6.41,5.28,4.0,1.34,14.0,0.3,4.77,4.86,4.95,4.86,2.0,0.19,10.0,0.5,78.5,81.2,83.9,81.2,2.0,5.6,10.0,0.5
1912,11,22955,-147.3,-49.6,1.76,2.6,2.6,2.2,4.0,0.8,4.0,0.8,-0.17,0.86,1.45,0.65,4.0,1.18,4.0,0.8,1.25,2.12,2.4,1.84,4.0,0.8,4.0,0.8,1026.0,1026.0,1026.2,1026.1,3.0,0.17,4.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-147.3,30.5,0.0,0.0,0.68,0.33,3.0,0.58,22.0,0.7,0.0,0.0,0.48,0.24,3.0,0.41,22.0,0.7,-0.48,0.0,0.0,-0.24,3.0,0.41,22.0,0.7,1024.32,1025.0,1025.68,1025.0,3.0,1.0,22.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-147.3,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.4,3.5,3.4,2.0,0.0,10.0,0.5,-1.0,-0.6,-0.2,-0.6,2.0,0.9,10.0,0.5,17.5,939.0,1861.0,939.0,4.0,1064.0,14.0,0.3,20.0,940.0,1860.0,940.0,4.0,1065.0,14.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-145.5,22.4,2.6,2.6,2.6,2.6,3.0,0.0,8.0,0.0,-2.52,-2.44,-2.14,-2.33,3.0,0.3,8.0,0.0,-1.0,0.45,0.75,-0.11,3.0,1.37,8.0,0.0,1011.0,1011.0,1011.0,1011.0,3.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-145.5,48.9,9.3,9.3,9.3,9.3,2.0,0.0,26.0,0.0,0.26,0.81,1.36,0.81,2.0,1.14,26.0,0.0,9.18,9.23,9.28,9.23,2.0,0.1,26.0,0.0,1015.94,1017.1,1018.26,1017.1,2.0,2.4,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-145.5,50.2,4.73,9.3,9.3,7.07,3.0,3.87,16.0,0.3,-0.61,0.0,2.17,0.76,3.0,2.14,16.0,0.3,1.11,8.74,9.12,5.2,3.0,6.62,16.0,0.3,988.04,989.0,1002.72,995.23,3.0,12.03,16.0,0.3,1.6,3.0,3.0,2.3,3.0,1.2,16.0,0.3,93.3,93.3,93.3,93.3,1.0,0.0,10.0,0.0,-1.6,0.0,20.2,9.1,3.0,17.8,16.0,0.3,21.5,81.3,84.8,53.8,3.0,52.2,16.0,0.3,0.76,1.1,1.92,1.33,3.0,0.87,16.0,0.3,3.7,5.6,16.4,9.9,3.0,10.0,16.0,0.3,0.85,0.85,0.85,0.85,1.0,0.0,10.0,0.0,2.2,2.2,2.2,2.2,1.0,0.0,10.0,0.0,-3.7,0.0,10.9,3.5,3.0,11.1,16.0,0.3,2.8,40.9,42.8,23.2,3.0,33.1,16.0,0.3,-4.9,-4.9,-4.9,-4.9,1.0,0.0,10.0,0.0,-13.3,-13.3,-13.3,-13.3,1.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95,6.7,7.04,6.5,3.0,0.82,16.0,0.3,4.59,5.0,5.75,5.17,3.0,0.86,16.0,0.3,5.46,5.46,5.46,5.46,1.0,0.0,10.0,0.0,93.3,93.3,93.3,93.3,1.0,0.0,10.0,0.0
1912,11,22955,-145.4,42.1,4.6,5.65,8.06,6.3,4.0,2.23,16.0,0.8,3.89,5.65,8.06,5.96,4.0,2.64,16.0,0.8,0.0,0.0,1.7,0.81,4.0,1.63,16.0,0.8,1010.0,1010.0,1010.0,1010.0,2.0,0.0,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-145.4,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,-0.8,-0.8,-0.8,1.0,0.0,10.0,0.0,-2.1,-2.1,-2.1,-2.1,1.0,0.0,10.0,0.0,267.5,804.5,804.5,542.0,3.0,454.0,16.0,0.3,265.0,805.0,805.0,540.0,3.0,455.0,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-145.3,-49.5,2.6,2.6,3.97,3.27,3.0,1.15,4.0,0.3,2.47,2.6,3.72,3.08,3.0,1.0,4.0,0.3,-1.23,0.0,0.66,-0.27,3.0,1.41,4.0,0.3,1024.32,1025.0,1025.68,1025.0,3.0,1.0,4.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-145.3,6.2,6.7,6.7,6.7,6.7,1.0,0.0,30.0,0.0,-4.74,-4.74,-4.74,-4.74,1.0,0.0,30.0,0.0,-4.74,-4.74,-4.74,-4.74,1.0,0.0,30.0,0.0,1008.8,1008.8,1008.8,1008.8,1.0,0.0,30.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,30.0,0.0,90.8,90.8,90.8,90.8,1.0,0.0,30.0,0.0,-31.7,-31.7,-31.7,-31.7,1.0,0.0,30.0,0.0,-31.7,-31.7,-31.7,-31.7,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113.2,-113.2,-113.2,-113.2,1.0,0.0,30.0,0.0,-113.2,-113.2,-113.2,-113.2,1.0,0.0,30.0,0.0,-79.8,-79.8,-79.8,-79.8,1.0,0.0,30.0,0.0,-79.8,-79.8,-79.8,-79.8,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-145.3,30.6,2.14,4.6,4.6,3.4,3.0,2.08,22.0,0.3,1.03,3.25,3.25,2.17,3.0,1.88,22.0,0.3,-3.25,-3.25,-1.71,-2.5,3.0,1.3,22.0,0.3,1021.11,1025.0,1026.37,1023.77,3.0,4.0,22.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-145.2,24.7,6.7,6.7,6.7,6.7,1.0,0.0,24.0,0.0,-6.21,-6.21,-6.21,-6.21,1.0,0.0,24.0,0.0,-2.51,-2.51,-2.51,-2.51,1.0,0.0,24.0,0.0,1017.6,1017.6,1017.6,1017.6,1.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-143.4,-49.5,1.0,2.6,4.6,2.72,10.0,1.47,6.0,0.5,0.93,0.97,3.74,1.91,10.0,1.62,6.0,0.5,-2.41,0.0,0.37,-0.83,10.0,1.71,6.0,0.5,1024.0,1024.0,1025.0,1024.49,10.0,0.68,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-143.4,22.4,1.0,1.0,1.0,1.0,3.0,0.0,8.0,0.7,-0.77,-0.77,-0.77,-0.77,3.0,0.0,8.0,0.7,-0.64,-0.64,-0.64,-0.64,3.0,0.0,8.0,0.7,1011.24,1012.4,1012.4,1011.83,3.0,0.98,8.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-143.4,48.9,9.3,9.3,9.3,9.3,2.0,0.0,26.0,0.5,-5.53,-4.58,-3.62,-4.58,2.0,1.98,26.0,0.5,7.38,7.93,8.48,7.93,2.0,1.14,26.0,0.5,1021.66,1022.0,1022.34,1022.0,2.0,0.71,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-143.3,32.0,3.9,6.7,10.52,7.2,3.0,4.87,22.0,0.3,2.76,4.74,7.44,5.09,3.0,3.44,22.0,0.3,-7.44,-4.74,-2.76,-5.09,3.0,3.44,22.0,0.3,1024.32,1025.0,1025.68,1025.0,3.0,1.0,22.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-143.3,50.2,3.55,6.95,9.3,6.45,4.0,3.39,14.0,0.3,-1.25,1.88,4.65,1.71,4.0,3.41,14.0,0.3,-3.43,2.81,8.05,2.34,4.0,6.65,14.0,0.3,993.32,1001.1,1008.15,1000.75,4.0,8.64,14.0,0.3,1.5,3.0,6.1,3.8,4.0,3.1,14.0,0.3,72.9,74.6,76.4,74.6,2.0,3.7,10.0,0.0,-4.9,20.5,43.2,19.2,4.0,27.8,14.0,0.3,-13.4,34.3,74.9,30.9,4.0,51.1,14.0,0.3,0.0,0.25,0.55,0.28,4.0,0.32,14.0,0.3,0.0,1.2,4.0,2.0,4.0,2.6,14.0,0.3,1.63,1.69,1.74,1.69,2.0,0.11,10.0,0.0,5.0,6.0,7.0,6.0,2.0,2.0,10.0,0.0,-8.6,11.0,29.8,10.6,4.0,22.2,14.0,0.3,-23.5,15.8,51.7,14.1,4.0,43.5,14.0,0.3,-6.9,-5.7,-4.6,-5.7,2.0,2.4,10.0,0.0,-18.9,-15.7,-12.6,-15.7,2.0,6.6,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.95,7.2,6.95,4.0,0.29,14.0,0.3,6.39,6.7,6.96,6.68,4.0,0.45,14.0,0.3,4.57,4.63,4.69,4.63,2.0,0.12,10.0,0.0,72.9,74.6,76.4,74.6,2.0,3.7,10.0,0.0
1912,11,22955,-143.2,40.5,12.3,12.3,12.3,12.3,2.0,0.0,12.0,0.0,11.55,11.85,12.16,11.85,2.0,0.63,12.0,0.0,0.73,2.3,3.88,2.3,2.0,3.26,12.0,0.0,1009.0,1009.0,1009.0,1009.0,2.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-143.2,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4,-2.1,-1.7,-2.1,2.0,0.7,10.0,0.0,-6.5,-5.6,-4.7,-5.6,2.0,1.9,10.0,0.0,55.5,451.0,804.5,431.0,4.0,432.5,14.0,0.3,55.0,450.0,805.0,430.0,4.0,430.0,14.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-141.7,26.5,6.7,6.7,6.7,6.7,1.0,0.0,26.0,0.0,-6.21,-6.21,-6.21,-6.21,1.0,0.0,26.0,0.0,-2.51,-2.51,-2.51,-2.51,1.0,0.0,26.0,0.0,1017.6,1017.6,1017.6,1017.6,1.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-141.6,50.1,2.92,3.6,4.28,3.6,2.0,1.41,14.0,0.5,0.94,1.99,3.04,1.99,2.0,2.17,14.0,0.5,-1.68,0.2,2.08,0.2,2.0,3.9,14.0,0.5,1000.6,1002.95,1005.31,1002.95,2.0,4.88,14.0,0.5,2.3,3.0,3.7,3.0,2.0,1.4,14.0,0.5,79.0,79.0,79.0,79.0,1.0,0.0,8.0,1.0,3.6,8.7,13.8,8.7,2.0,10.6,14.0,0.5,-3.4,3.5,10.4,3.5,2.0,14.3,14.0,0.5,0.69,1.1,1.51,1.1,2.0,0.85,14.0,0.5,2.6,3.4,4.1,3.4,2.0,1.5,14.0,0.5,2.11,2.11,2.11,2.11,1.0,0.0,8.0,1.0,5.5,5.5,5.5,5.5,1.0,0.0,8.0,1.0,6.5,13.4,20.4,13.4,2.0,14.4,14.0,0.5,-12.4,0.7,13.7,0.7,2.0,27.0,14.0,0.5,2.3,2.3,2.3,2.3,1.0,0.0,8.0,1.0,-12.8,-12.8,-12.8,-12.8,1.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.47,8.05,8.63,8.05,2.0,1.2,14.0,0.5,6.78,6.95,7.12,6.95,2.0,0.35,14.0,0.5,4.99,4.99,4.99,4.99,1.0,0.0,8.0,1.0,79.0,79.0,79.0,79.0,1.0,0.0,8.0,1.0
1912,11,22955,-141.6,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,-5.4,-5.4,-5.4,-5.4,1.0,0.0,8.0,1.0,30.0,57.5,84.5,57.5,2.0,56.5,14.0,0.5,30.0,55.0,85.0,55.0,2.0,55.0,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-141.4,22.4,2.6,2.6,2.6,2.6,3.0,0.0,10.0,0.0,-1.99,-1.99,-0.63,-1.33,3.0,1.15,10.0,0.0,-2.31,-1.67,-1.67,-1.98,3.0,0.54,10.0,0.0,1013.22,1013.7,1014.38,1013.8,3.0,0.85,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-141.4,36.2,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,1029.4,1029.4,1029.4,1029.4,1.0,0.0,30.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,30.0,0.0,87.6,87.6,87.6,87.6,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-141.2,-49.6,4.6,4.6,6.03,5.3,3.0,1.21,6.0,0.7,1.72,1.72,2.26,1.99,3.0,0.45,6.0,0.7,-5.59,-4.27,-4.27,-4.91,3.0,1.12,6.0,0.7,1023.03,1023.1,1023.71,1023.37,3.0,0.55,6.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-141.2,40.5,9.78,10.8,11.82,10.8,2.0,2.12,12.0,1.0,6.91,7.64,8.36,7.64,2.0,1.5,12.0,1.0,6.91,7.64,8.36,7.64,2.0,1.5,12.0,1.0,1007.32,1008.0,1008.68,1008.0,2.0,1.41,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-141.2,48.9,6.09,9.3,11.35,8.73,3.0,3.88,24.0,0.3,-6.1,-5.98,0.51,-2.87,3.0,5.54,24.0,0.3,4.28,7.12,9.53,6.91,3.0,3.85,24.0,0.3,1008.42,1017.5,1019.34,1013.97,3.0,8.57,24.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
