Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1919,4,23032,-179.5,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93,5.65,6.37,5.65,2.0,1.48,28.0,0.5,-6.37,-5.65,-4.93,-5.65,2.0,1.48,28.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,28.0,0.5,1014.59,1015.2,1015.81,1015.2,2.0,1.27,28.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,4,23032,-179.5,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,6.7,6.7,5.86,5.0,1.15,14.0,0.4,-6.7,-6.3,-2.74,-4.8,5.0,2.86,14.0,0.4,-1.84,0.0,1.68,0.15,5.0,2.68,14.0,0.4,1017.19,1019.0,1020.71,1018.97,6.0,2.03,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,4,23032,-179.5,36.3,14.5,14.7,14.9,14.7,2.0,0.42,12.0,0.0,13.98,14.15,14.32,14.15,2.0,0.35,12.0,0.0,9.82,9.92,10.02,9.92,2.0,0.21,12.0,0.0,100.0,100.0,100.0,100.0,2.0,0.0,12.0,0.0,6.7,6.7,6.7,6.7,2.0,0.0,12.0,0.0,-2.29,-2.29,-2.29,-2.29,2.0,0.0,12.0,0.0,6.3,6.3,6.3,6.3,2.0,0.0,12.0,0.0,1021.24,1022.2,1023.16,1022.2,2.0,1.98,12.0,0.0,6.0,6.0,6.0,6.0,2.0,0.0,12.0,0.0,100.0,100.0,100.0,100.0,2.0,0.0,12.0,0.0,-15.4,-15.4,-15.4,-15.4,2.0,0.0,12.0,0.0,42.2,42.2,42.2,42.2,2.0,0.0,12.0,0.0,0.52,0.55,0.58,0.55,2.0,0.07,12.0,0.0,3.5,3.7,3.9,3.7,2.0,0.5,12.0,0.0,0.34,0.36,0.39,0.36,2.0,0.05,12.0,0.0,2.3,2.4,2.6,2.4,2.0,0.4,12.0,0.0,-32.8,-32.4,-32.0,-32.4,2.0,0.8,12.0,0.0,88.0,89.1,90.2,89.1,2.0,2.2,12.0,0.0,-23.0,-22.7,-22.5,-22.7,2.0,0.5,12.0,0.0,61.8,62.5,63.1,62.5,2.0,1.3,12.0,0.0,-0.9,-0.8,-0.8,-0.8,2.0,0.1,12.0,0.0,2.1,2.3,2.4,2.3,2.0,0.3,12.0,0.0,301.0,301.0,301.0,301.0,2.0,0.0,12.0,0.0,300.0,300.0,300.0,300.0,2.0,0.0,12.0,0.0
1919,4,23032,-179.5,48.4,1.1,2.2,4.43,2.84,7.0,1.7,18.0,0.7,-0.03,2.2,3.33,1.81,7.0,1.8,18.0,0.7,2.73,2.88,3.91,3.31,3.0,0.95,12.0,0.7,73.6,80.1,88.1,80.9,3.0,10.6,12.0,0.7,4.6,12.3,19.0,11.36,7.0,6.72,18.0,0.7,1.5,4.21,6.5,3.73,7.0,2.67,18.0,0.7,-17.85,-11.56,-3.9,-9.37,7.0,8.36,18.0,0.7,986.44,998.3,1017.9,1000.9,7.0,15.76,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,1.1,1.72,1.03,7.0,1.23,18.0,0.7,4.5,13.5,25.5,15.2,7.0,15.8,18.0,0.7,0.29,1.19,1.34,0.83,3.0,0.83,12.0,0.7,1.3,5.5,6.2,3.8,3.0,3.8,12.0,0.7,0.0,3.5,16.6,7.8,7.0,9.3,18.0,0.7,-45.7,-8.6,3.2,-19.2,7.0,28.3,18.0,0.7,1.3,4.2,4.4,2.9,3.0,2.5,12.0,0.7,-12.1,-11.5,10.2,-1.2,3.0,18.6,12.0,0.7,0.6,1.9,2.1,1.4,3.0,1.2,12.0,0.7,-5.8,-5.1,-2.0,-3.9,3.0,3.0,12.0,0.7,97.5,1861.0,6859.0,2789.0,7.0,3068.0,18.0,0.7,95.0,1860.0,6860.0,2790.0,7.0,3070.0,18.0,0.7
1919,4,23032,-179.5,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,7.5,8.0,7.0,6.0,1.3,18.0,0.7,73.6,80.1,88.1,80.9,3.0,10.6,12.0,0.7,6.9,51.7,123.5,57.4,7.0,54.9,18.0,0.7,-339.2,-142.2,-17.9,-151.3,7.0,152.6,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,4,23032,-179.4,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,3.97,3.27,3.0,1.15,28.0,0.0,-1.83,-1.8,-1.26,-1.55,3.0,0.46,28.0,0.0,-3.65,-2.39,-2.01,-2.82,3.0,1.25,28.0,0.0,1014.39,1016.1,1017.19,1015.8,3.0,2.07,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,4,23032,-179.2,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,10.0,0.0,-2.39,-2.39,-2.39,-2.39,1.0,0.0,10.0,0.0,1.02,1.02,1.02,1.02,1.0,0.0,10.0,0.0,1016.9,1016.9,1016.9,1016.9,1.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,4,23032,-179.1,32.9,15.0,15.0,15.0,15.0,2.0,0.0,4.0,0.5,16.2,16.4,16.6,16.4,2.0,0.42,4.0,0.5,7.94,8.23,8.53,8.23,2.0,0.61,4.0,0.5,69.7,71.4,73.0,71.4,2.0,3.4,4.0,0.5,7.11,8.0,8.89,8.0,2.0,1.84,4.0,0.5,3.06,4.71,6.36,4.71,2.0,3.42,4.0,0.5,6.03,6.14,6.25,6.14,2.0,0.22,4.0,0.5,1014.92,1015.4,1015.88,1015.4,2.0,0.99,4.0,0.5,1.2,1.5,1.8,1.5,2.0,0.7,4.0,0.5,69.7,71.4,73.0,71.4,2.0,3.4,4.0,0.5,23.4,40.8,58.2,40.8,2.0,36.0,4.0,0.5,44.3,48.9,53.5,48.9,2.0,9.5,4.0,0.5,-1.6,-1.4,-1.2,-1.4,2.0,0.42,4.0,0.5,-11.2,-10.8,-10.4,-10.8,2.0,0.8,4.0,0.5,2.02,2.32,2.62,2.32,2.0,0.62,4.0,0.5,14.7,19.2,23.6,19.2,2.0,9.3,4.0,0.5,50.4,76.5,102.6,76.5,2.0,54.0,4.0,0.5,97.7,100.7,103.7,100.7,2.0,6.3,4.0,0.5,25.5,37.7,49.9,37.7,2.0,25.2,4.0,0.5,47.9,50.6,53.3,50.6,2.0,5.6,4.0,0.5,6.8,12.0,17.2,12.0,2.0,10.9,4.0,0.5,12.6,14.2,15.8,14.2,2.0,3.3,4.0,0.5,380.5,552.5,724.5,552.5,2.0,356.0,4.0,0.5,380.0,555.0,725.0,555.0,2.0,355.0,4.0,0.5
1919,4,23032,-177.9,30.3,21.7,21.7,21.7,21.7,1.0,0.0,22.0,0.0,21.1,21.1,21.1,21.1,1.0,0.0,22.0,0.0,14.79,14.79,14.79,14.79,1.0,0.0,22.0,0.0,95.8,95.8,95.8,95.8,1.0,0.0,22.0,0.0,4.6,4.6,4.6,4.6,1.0,0.0,22.0,0.0,1.8,1.8,1.8,1.8,1.0,0.0,22.0,0.0,4.23,4.23,4.23,4.23,1.0,0.0,22.0,0.0,1021.0,1021.0,1021.0,1021.0,1.0,0.0,22.0,0.0,7.0,7.0,7.0,7.0,1.0,0.0,22.0,0.0,95.8,95.8,95.8,95.8,1.0,0.0,22.0,0.0,8.3,8.3,8.3,8.3,1.0,0.0,22.0,0.0,19.5,19.5,19.5,19.5,1.0,0.0,22.0,0.0,0.6,0.6,0.6,0.6,1.0,0.0,22.0,0.0,2.8,2.8,2.8,2.8,1.0,0.0,22.0,0.0,1.24,1.24,1.24,1.24,1.0,0.0,22.0,0.0,5.7,5.7,5.7,5.7,1.0,0.0,22.0,0.0,37.9,37.9,37.9,37.9,1.0,0.0,22.0,0.0,89.3,89.3,89.3,89.3,1.0,0.0,22.0,0.0,26.6,26.6,26.6,26.6,1.0,0.0,22.0,0.0,62.6,62.6,62.6,62.6,1.0,0.0,22.0,0.0,2.2,2.2,2.2,2.2,1.0,0.0,22.0,0.0,5.3,5.3,5.3,5.3,1.0,0.0,22.0,0.0,97.5,97.5,97.5,97.5,1.0,0.0,22.0,0.0,95.0,95.0,95.0,95.0,1.0,0.0,22.0,0.0
1919,4,23032,-177.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,82.9,82.9,82.9,82.9,1.0,0.0,14.0,0.0,-44.1,-44.1,-44.1,-44.1,1.0,0.0,14.0,0.0,-8.6,-8.6,-8.6,-8.6,1.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
