Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Ds1,Ds3,Ds5,Dm,Dn,Ds,Dd,Dht,Es1,Es3,Es5,Em,En,Es,Ed,Eht,Fs1,Fs3,Fs5,Fm,Fn,Fs,Fd,Fht,Gs1,Gs3,Gs5,Gm,Gn,Gs,Gd,Ght,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
1917,9,-179.8,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.4,-11.8,-8.8,-12.1,3.0,4.9,12.0,0.0,-13.0,-9.9,-8.2,-10.6,3.0,3.5,12.0,0.0,546.0,804.5,1190.0,874.5,5.0,631.0,10.0,0.4,545.0,805.0,1190.0,875.0,5.0,630.0,10.0,0.4
1917,9,-179.8,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.65,-1.35,-0.26,-0.97,4.0,1.02,10.0,0.3,-18.0,-12.6,-3.7,-10.9,4.0,9.8,10.0,0.3,-1.77,-1.66,-1.3,-1.53,3.0,0.36,12.0,0.0,-20.2,-15.4,-12.1,-16.1,3.0,6.0,12.0,0.0,71.4,158.0,197.0,135.3,4.0,95.8,10.0,0.3,118.1,144.6,170.4,144.3,4.0,37.0,10.0,0.3,117.3,126.3,158.3,137.5,3.0,31.5,12.0,0.0,108.3,113.2,135.1,121.5,3.0,20.9,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,9,-179.7,-29.9,17.88,18.05,18.22,18.05,2.0,0.35,6.0,0.0,16.78,16.95,17.12,16.95,2.0,0.35,6.0,0.0,8.69,9.04,9.39,9.04,2.0,0.72,6.0,0.0,74.3,76.3,78.4,76.3,2.0,4.3,6.0,0.0,1.57,2.8,4.03,2.8,2.0,2.55,6.0,0.0,-1.45,-0.86,-0.27,-0.86,2.0,1.22,6.0,0.0,1.52,2.63,3.75,2.63,2.0,2.31,6.0,0.0,1024.56,1024.9,1025.24,1024.9,2.0,0.71,6.0,0.0,1.2,1.5,1.8,1.5,2.0,0.7,6.0,0.0,-6.7,-4.0,-1.3,-4.0,2.0,5.6,6.0,0.0,4.0,10.3,16.7,10.3,2.0,13.2,6.0,0.0,1.1,1.1,1.1,1.1,2.0,0.0,6.0,0.0,1.7,3.1,4.4,3.1,2.0,2.8,6.0,0.0,3.47,3.68,3.88,3.68,2.0,0.43,6.0,0.0,5.8,9.7,13.7,9.7,2.0,8.2,6.0,0.0,-24.9,-14.8,-4.7,-14.8,2.0,21.0,6.0,0.0,25.7,45.0,64.4,45.0,2.0,40.1,6.0,0.0,-13.8,-8.2,-2.6,-8.2,2.0,11.6,6.0,0.0,13.6,24.6,35.6,24.6,2.0,22.8,6.0,0.0,-4.9,-2.9,-0.9,-2.9,2.0,4.1,6.0,0.0,5.6,9.2,12.7,9.2,2.0,7.4,6.0,0.0,16.5,49.0,82.0,49.0,2.0,68.0,6.0,0.0,15.0,50.0,80.0,50.0,2.0,70.0,6.0,0.0
1917,9,-179.7,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3,-1.6,-0.5,-2.9,3.0,3.7,22.0,0.3,2.3,3.1,6.7,4.5,3.0,3.5,22.0,0.3,1.0,9.5,772.5,349.0,14.0,677.0,14.0,0.4,0.0,10.0,775.0,350.0,14.0,675.0,14.0,0.4
1917,9,-179.7,30.2,25.0,25.8,26.67,25.9,14.0,0.89,14.0,0.4,23.8,25.3,26.21,25.23,13.0,1.22,14.0,0.5,16.58,16.74,17.4,16.98,3.0,0.64,22.0,0.3,80.6,82.5,83.8,82.2,3.0,2.4,22.0,0.3,1.0,1.8,9.14,3.89,14.0,4.38,14.0,0.4,-8.48,-0.32,0.76,-2.6,14.0,4.28,14.0,0.4,-3.42,0.0,0.76,-1.19,14.0,2.88,14.0,0.4,1021.83,1022.7,1023.97,1022.81,13.0,1.91,14.0,0.5,1.1,3.5,6.0,3.6,14.0,2.1,14.0,0.4,-77.8,-0.3,0.8,-26.9,14.0,47.5,14.0,0.4,-31.3,0.0,0.8,-15.0,14.0,31.5,14.0,0.4,-0.11,0.7,1.7,0.61,13.0,1.07,14.0,0.5,-0.1,1.3,11.1,4.1,13.0,6.6,14.0,0.5,2.7,3.07,3.85,3.27,3.0,0.86,22.0,0.3,2.7,3.1,8.5,5.5,3.0,4.7,22.0,0.3,-207.2,-17.5,19.6,-68.1,13.0,103.9,14.0,0.5,-87.0,0.0,21.2,-31.7,13.0,71.0,14.0,0.5,-22.7,-11.4,-3.6,-13.1,3.0,14.1,22.0,0.3,14.5,16.5,28.0,21.1,3.0,10.7,22.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,9,-179.7,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.62,0.0,0.02,-0.24,7.0,0.53,14.0,0.6,-5.1,0.0,0.2,-1.5,7.0,3.7,14.0,0.6,0.29,0.76,1.35,0.8,5.0,0.61,14.0,0.6,1.3,7.1,14.2,7.9,5.0,7.6,14.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,1.9,13.8,5.3,5.0,9.3,14.0,0.6,-2.4,0.0,2.3,-0.1,5.0,4.1,14.0,0.6,400.0,804.5,1861.0,980.0,10.0,670.0,16.0,0.5,400.0,805.0,1860.0,980.0,10.0,670.0,16.0,0.5
1917,9,-179.7,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,47.3,120.3,50.0,9.0,70.2,16.0,0.6,-34.1,45.2,91.7,32.8,9.0,59.6,16.0,0.6,-2.3,30.8,60.2,26.1,7.0,40.5,16.0,0.6,-28.6,12.5,48.8,14.0,7.0,42.0,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,9,-179.6,40.2,21.7,22.0,22.2,21.96,5.0,0.25,10.0,0.4,22.12,23.05,23.61,22.88,4.0,1.02,10.0,0.3,17.37,17.73,18.17,17.77,3.0,0.59,12.0,0.0,100.0,100.0,100.0,100.0,3.0,0.0,12.0,0.0,7.58,9.3,10.4,8.96,5.0,2.76,10.0,0.4,4.17,7.12,7.96,6.05,5.0,3.56,10.0,0.4,5.47,5.98,7.06,6.21,5.0,1.19,10.0,0.4,1018.62,1018.8,1021.66,1020.12,5.0,2.73,10.0,0.4,2.0,2.0,7.4,4.2,5.0,3.0,10.0,0.4,38.8,66.3,84.4,61.9,5.0,41.2,10.0,0.4,43.0,55.6,74.3,58.2,5.0,27.0,10.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,9,-179.6,42.2,18.9,18.9,18.9,18.9,1.0,0.0,18.0,0.0,17.2,17.2,17.2,17.2,1.0,0.0,18.0,0.0,8.87,8.87,8.87,8.87,1.0,0.0,18.0,0.0,73.9,73.9,73.9,73.9,1.0,0.0,18.0,0.0,4.6,4.6,4.6,4.6,1.0,0.0,18.0,0.0,1.72,1.72,1.72,1.72,1.0,0.0,18.0,0.0,-4.27,-4.27,-4.27,-4.27,1.0,0.0,18.0,0.0,1026.1,1026.1,1026.1,1026.1,1.0,0.0,18.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,18.0,0.0,7.9,7.9,7.9,7.9,1.0,0.0,18.0,0.0,-19.6,-19.6,-19.6,-19.6,1.0,0.0,18.0,0.0,1.7,1.7,1.7,1.7,1.0,0.0,18.0,0.0,7.8,7.8,7.8,7.8,1.0,0.0,18.0,0.0,4.53,4.53,4.53,4.53,1.0,0.0,18.0,0.0,20.8,20.8,20.8,20.8,1.0,0.0,18.0,0.0,29.6,29.6,29.6,29.6,1.0,0.0,18.0,0.0,-73.4,-73.4,-73.4,-73.4,1.0,0.0,18.0,0.0,15.3,15.3,15.3,15.3,1.0,0.0,18.0,0.0,-37.8,-37.8,-37.8,-37.8,1.0,0.0,18.0,0.0,7.8,7.8,7.8,7.8,1.0,0.0,18.0,0.0,-19.3,-19.3,-19.3,-19.3,1.0,0.0,18.0,0.0,97.5,97.5,97.5,97.5,1.0,0.0,18.0,0.0,95.0,95.0,95.0,95.0,1.0,0.0,18.0,0.0
1917,9,-179.6,48.5,10.07,10.85,11.63,11.05,8.0,1.08,16.0,0.5,10.6,11.1,12.87,11.3,9.0,1.62,16.0,0.6,6.36,7.19,8.53,7.2,7.0,1.06,16.0,0.6,81.7,87.5,98.7,88.9,8.0,7.4,16.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
