Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,Sx,Sy,As1,As3,As5,Am,An,As,Ad,Aht,Ax,Ay,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Qx,Qy,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ry,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Wx,Wy,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Ux,Uy,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Vx,Vy,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Px,Py,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Cx,Cy,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Xx,Xy,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Yx,Yy,Ds1,Ds3,Ds5,Dm,Dn,Ds,Dd,Dht,Dx,Dy,Es1,Es3,Es5,Em,En,Es,Ed,Eht,Ex,Ey,Fs1,Fs3,Fs5,Fm,Fn,Fs,Fd,Fht,Fx,Fy,Gs1,Gs3,Gs5,Gm,Gn,Gs,Gd,Ght,Gx,Gy,Is1,Is3,Is5,Im,In,Is,Id,Iht,Ix,Iy,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Jx,Jy,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Kx,Ky,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Lx,Ly,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Mx,My,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,Nx,Ny,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B1x,B1y,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht,B2x,B2y
1917,3,0.0,-30.0,20.17,20.55,20.93,20.55,2.0,0.78,6.0,1.0,0.6,0.2,20.68,20.85,21.02,20.85,2.0,0.35,6.0,1.0,0.6,0.2,10.69,12.04,13.4,12.04,2.0,2.8,6.0,1.0,0.6,0.2,71.0,78.9,86.7,78.9,2.0,16.3,6.0,1.0,0.2,4.6,4.6,4.6,4.6,2.0,0.0,6.0,1.0,0.6,0.2,-3.25,-3.25,-3.25,-3.25,2.0,0.0,6.0,1.0,0.6,0.2,3.25,3.25,3.25,3.25,2.0,0.0,6.0,1.0,0.6,0.2,1017.92,1017.95,1017.98,1017.95,2.0,0.07,6.0,1.0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.3,-0.1,-0.3,2.0,0.42,6.0,1.0,0.6,0.2,-2.3,-1.4,-0.4,-1.4,2.0,2.0,6.0,1.0,0.6,0.2,1.94,2.94,3.95,2.94,2.0,2.08,6.0,1.0,0.6,0.2,8.9,13.5,18.2,13.5,2.0,9.6,6.0,1.0,0.6,0.2,-68.4,-67.8,-67.3,-67.8,2.0,1.1,6.0,1.0,0.6,0.2,67.3,67.8,68.4,67.8,2.0,1.1,6.0,1.0,0.6,0.2,-43.6,-39.2,-34.8,-39.2,2.0,9.1,6.0,1.0,0.6,0.2,34.8,39.2,43.6,39.2,2.0,9.1,6.0,1.0,0.6,0.2,-12.8,-9.6,-6.3,-9.6,2.0,6.8,6.0,1.0,0.6,0.2,6.3,9.6,12.8,9.6,2.0,6.8,6.0,1.0,0.6,0.2,97.5,97.5,97.5,97.5,2.0,0.0,6.0,1.0,0.6,0.2,95.0,95.0,95.0,95.0,2.0,0.0,6.0,1.0,0.6,0.2
1917,3,0.0,-28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.0,5.4,4.0,2.0,2.8,12.0,0.5,0.4,0.2,6.4,6.4,6.4,6.4,2.0,0.0,12.0,0.5,0.4,0.2,2.3,2.3,2.3,2.3,2.0,0.0,12.0,0.5,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,3,0.0,-26.0,23.9,23.9,23.9,23.9,1.0,0.0,24.0,1.0,0.3,0.5,21.7,21.7,21.7,21.7,1.0,0.0,24.0,1.0,0.3,0.5,11.51,11.51,11.51,11.51,1.0,0.0,24.0,1.0,0.3,0.5,71.8,71.8,71.8,71.8,1.0,0.0,24.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,24.0,1.0,0.3,0.5,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.3,0.5,1.0,1.0,1.0,1.0,1.0,0.0,24.0,1.0,0.3,0.5,1018.9,1018.9,1018.9,1018.9,1.0,0.0,24.0,1.0,0.3,0.5,2.0,2.0,2.0,2.0,1.0,0.0,24.0,1.0,0.3,0.5,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.3,0.5,1.0,1.0,1.0,1.0,1.0,0.0,24.0,1.0,0.3,0.5,2.2,2.2,2.2,2.2,1.0,0.0,24.0,1.0,0.3,0.5,2.2,2.2,2.2,2.2,1.0,0.0,24.0,1.0,0.3,0.5,6.88,6.88,6.88,6.88,1.0,0.0,24.0,1.0,0.3,0.5,6.9,6.9,6.9,6.9,1.0,0.0,24.0,1.0,0.3,0.5,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.3,0.5,21.7,21.7,21.7,21.7,1.0,0.0,24.0,1.0,0.3,0.5,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.3,0.5,11.5,11.5,11.5,11.5,1.0,0.0,24.0,1.0,0.3,0.5,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.3,0.5,6.9,6.9,6.9,6.9,1.0,0.0,24.0,1.0,0.3,0.5,1.0,1.0,1.0,1.0,1.0,0.0,24.0,1.0,0.3,0.5,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.3,0.5
1917,3,0.0,-20.0,21.1,23.3,23.9,22.66,5.0,1.44,18.0,1.0,0.6,0.7,23.3,23.85,25.0,24.05,6.0,0.85,18.0,0.8,0.6,0.6,14.99,15.52,15.71,15.35,3.0,0.55,8.0,0.7,0.6,0.5,79.8,82.7,82.8,81.4,3.0,2.5,8.0,0.7,0.5,4.6,4.6,4.6,4.6,6.0,0.0,18.0,0.8,0.6,0.6,-2.96,-2.63,-2.3,-2.63,6.0,0.36,18.0,0.8,0.6,0.6,3.52,3.75,3.98,3.75,6.0,0.25,18.0,0.8,0.6,0.6,1010.79,1012.2,1012.75,1011.98,6.0,1.39,18.0,0.8,0.6,0.6,2.0,4.5,6.0,4.2,6.0,1.8,18.0,0.8,0.6,0.6,-13.6,-12.1,-10.6,-12.1,6.0,1.7,18.0,0.8,0.6,0.6,16.2,17.3,18.3,17.3,6.0,1.2,18.0,0.8,0.6,0.6,-3.52,-1.1,0.22,-1.54,5.0,1.99,18.0,1.0,0.6,0.7,-16.2,-5.1,1.0,-7.1,5.0,9.1,18.0,1.0,0.6,0.7,-0.15,-0.05,0.05,-0.05,2.0,0.21,8.0,1.0,0.5,0.7,-0.7,-0.2,0.2,-0.2,2.0,0.9,8.0,1.0,0.5,0.7,-69.9,-63.2,-55.6,-63.2,6.0,8.4,18.0,0.8,0.6,0.6,82.1,90.5,97.7,90.3,6.0,7.5,18.0,0.8,0.6,0.6,-36.1,-35.7,-34.5,-35.3,3.0,1.3,8.0,0.7,0.6,0.5,59.7,61.8,62.6,61.2,3.0,2.2,8.0,0.7,0.6,0.5,-0.1,0.1,0.3,0.1,2.0,0.5,8.0,1.0,0.5,0.7,-0.6,-0.2,0.2,-0.2,2.0,0.8,8.0,1.0,0.5,0.7,97.5,97.5,97.5,97.5,6.0,0.0,18.0,0.8,0.6,0.6,95.0,95.0,95.0,95.0,6.0,0.0,18.0,0.8,0.6,0.6
1917,3,0.0,-18.0,23.3,23.3,23.3,23.3,1.0,0.0,26.0,0.0,0.1,0.3,24.07,24.45,24.83,24.45,2.0,0.78,18.0,0.5,0.1,0.2,15.49,15.49,15.49,15.49,1.0,0.0,8.0,1.0,0.1,0.2,78.5,78.5,78.5,78.5,1.0,0.0,8.0,1.0,0.2,4.6,4.6,4.6,4.6,2.0,0.0,18.0,0.5,0.1,0.2,-2.85,-2.63,-2.4,-2.63,2.0,0.46,18.0,0.5,0.1,0.2,3.6,3.75,3.91,3.75,2.0,0.33,18.0,0.5,0.1,0.2,1012.11,1012.35,1012.59,1012.35,2.0,0.5,18.0,0.5,0.1,0.2,1.2,1.5,1.8,1.5,2.0,0.7,18.0,0.5,0.1,0.2,-13.1,-12.1,-11.1,-12.1,2.0,2.1,18.0,0.5,0.1,0.2,16.5,17.3,18.0,17.3,2.0,1.5,18.0,0.5,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.6,-64.1,-59.6,-64.1,2.0,9.3,18.0,0.5,0.1,0.2,86.7,91.9,97.2,91.9,2.0,10.9,18.0,0.5,0.1,0.2,-35.6,-35.6,-35.6,-35.6,1.0,0.0,8.0,1.0,0.1,0.2,61.7,61.7,61.7,61.7,1.0,0.0,8.0,1.0,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,3,0.0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,6.7,5.5,7.0,1.12,28.0,0.4,0.6,0.6,-2.29,-1.57,-1.55,-1.72,7.0,0.42,28.0,0.4,0.6,0.6,4.32,4.32,6.31,5.21,7.0,1.11,28.0,0.4,0.6,0.6,1015.4,1015.6,1016.32,1015.85,4.0,0.66,26.0,0.3,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,3,0.0,-14.0,22.2,22.2,22.2,22.2,2.0,0.0,26.0,0.0,0.3,0.5,26.7,26.7,26.7,26.7,1.0,0.0,28.0,0.0,0.4,0.4,18.14,18.14,18.14,18.14,1.0,0.0,28.0,0.0,0.4,0.4,82.6,82.6,82.6,82.6,1.0,0.0,28.0,0.0,0.4,9.3,9.3,9.3,9.3,3.0,0.0,26.0,0.3,0.5,0.3,-4.08,0.0,0.0,-1.99,3.0,3.45,26.0,0.3,0.5,0.3,7.81,9.3,9.3,8.57,3.0,1.26,26.0,0.3,0.5,0.3,1008.84,1010.0,1010.48,1009.67,3.0,1.23,26.0,0.3,0.5,0.3,4.0,4.0,4.0,4.0,3.0,0.0,26.0,0.3,0.5,0.3,-37.9,0.0,0.0,-18.5,3.0,32.1,26.0,0.3,0.5,0.3,72.7,86.5,86.5,79.7,3.0,11.7,26.0,0.3,0.5,0.3,-4.5,-4.5,-4.5,-4.5,1.0,0.0,28.0,0.0,0.4,0.4,-41.8,-41.8,-41.8,-41.8,1.0,0.0,28.0,0.0,0.4,0.4,-1.39,-1.39,-1.39,-1.39,1.0,0.0,28.0,0.0,0.4,0.4,-12.9,-12.9,-12.9,-12.9,1.0,0.0,28.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.4,0.4,248.3,248.3,248.3,248.3,1.0,0.0,28.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.4,0.4,168.7,168.7,168.7,168.7,1.0,0.0,28.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.4,0.4,-12.9,-12.9,-12.9,-12.9,1.0,0.0,28.0,0.0,0.4,0.4,804.5,804.5,804.5,804.5,3.0,0.0,26.0,0.3,0.5,0.3,805.0,805.0,805.0,805.0,3.0,0.0,26.0,0.3,0.5,0.3
1917,3,0.0,-10.0,27.2,27.2,27.61,27.4,3.0,0.35,30.0,0.3,0.8,0.6,25.76,26.1,26.1,25.93,3.0,0.29,30.0,0.3,0.8,0.6,16.39,16.89,17.39,16.89,2.0,1.03,30.0,0.5,0.7,0.6,78.8,78.9,81.8,80.3,3.0,2.5,30.0,0.3,0.6,2.92,3.6,4.28,3.6,2.0,1.41,30.0,0.5,0.7,0.6,1.74,1.78,1.82,1.78,2.0,0.08,30.0,0.5,0.7,0.6,2.22,3.05,3.88,3.05,2.0,1.72,30.0,0.5,0.7,0.6,1006.82,1006.85,1006.88,1006.85,2.0,0.07,30.0,0.5,0.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,1.6,1.67,1.47,3.0,0.32,30.0,0.3,0.8,0.6,4.7,6.0,7.2,6.0,2.0,2.6,30.0,0.5,0.7,0.6,6.01,6.23,6.44,6.23,2.0,0.45,30.0,0.5,0.7,0.6,18.6,22.1,25.6,22.1,2.0,7.2,30.0,0.5,0.7,0.6,45.3,46.0,46.7,46.0,2.0,1.5,30.0,0.5,0.7,0.6,57.3,79.2,101.1,79.2,2.0,45.4,30.0,0.5,0.7,0.6,29.8,30.0,30.3,30.0,2.0,0.5,30.0,0.5,0.7,0.6,36.9,52.4,67.9,52.4,2.0,32.1,30.0,0.5,0.7,0.6,10.5,11.1,11.7,11.1,2.0,1.3,30.0,0.5,0.7,0.6,14.1,18.6,23.1,18.6,2.0,9.3,30.0,0.5,0.7,0.6,30.0,57.5,84.5,57.5,2.0,56.5,30.0,0.5,0.7,0.6,30.0,55.0,85.0,55.0,2.0,55.0,30.0,0.5,0.7,0.6
1917,3,0.0,-8.0,27.18,27.8,28.33,27.79,7.0,0.71,20.0,0.9,0.5,0.6,26.7,27.2,27.82,27.23,7.0,0.62,20.0,0.9,0.5,0.6,17.17,17.81,18.97,18.14,6.0,1.51,18.0,0.8,0.6,0.6,74.9,76.4,80.2,79.0,7.0,7.7,20.0,0.9,0.6,2.6,4.6,4.6,3.74,7.0,1.07,20.0,0.9,0.5,0.6,1.69,1.72,2.21,1.96,7.0,0.69,20.0,0.9,0.5,0.6,1.45,3.25,4.27,3.05,7.0,1.29,20.0,0.9,0.5,0.6,1006.56,1009.35,1010.33,1008.83,6.0,2.13,18.0,0.8,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6,1.1,0.56,7.0,0.45,20.0,0.9,0.5,0.6,0.0,1.6,5.1,2.2,7.0,2.1,20.0,0.9,0.5,0.6,4.01,5.68,6.69,5.22,6.0,1.93,18.0,0.8,0.6,0.6,12.8,19.2,27.1,19.3,6.0,9.6,18.0,0.8,0.6,0.6,45.1,46.9,62.3,53.5,7.0,19.3,20.0,0.9,0.5,0.6,41.1,88.5,114.0,82.6,7.0,34.0,20.0,0.9,0.5,0.6,26.7,34.0,43.6,35.8,6.0,13.1,18.0,0.8,0.6,0.6,26.6,54.4,71.1,50.9,6.0,20.9,18.0,0.8,0.6,0.6,6.7,12.3,15.0,11.1,6.0,5.7,18.0,0.8,0.6,0.6,7.5,13.9,21.9,15.0,6.0,9.5,18.0,0.8,0.6,0.6,17.5,97.5,97.5,63.0,7.0,42.5,20.0,0.9,0.5,0.6,20.0,95.0,95.0,65.0,7.0,45.0,20.0,0.9,0.5,0.6
1917,3,0.0,-6.0,27.2,27.2,27.61,27.4,3.0,0.35,10.0,0.0,0.2,0.2,26.29,26.7,27.45,26.87,3.0,0.86,10.0,0.0,0.2,0.2,17.39,17.39,17.39,17.39,1.0,0.0,6.0,0.0,0.1,0.4,80.4,83.1,85.7,83.1,2.0,5.4,6.0,0.0,0.3,2.92,3.6,4.28,3.6,2.0,1.41,12.0,0.0,0.2,0.1,1.34,2.11,2.89,2.11,2.0,1.61,12.0,0.0,0.2,0.1,2.54,2.83,3.12,2.83,2.0,0.6,12.0,0.0,0.2,0.1,1007.77,1008.35,1008.93,1008.35,2.0,1.2,12.0,0.0,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
