Year,Month,Running Month,Longitude,Latitude,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations
1917,4,23008,-179.5,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,6.7,12.3,7.89,14.0,3.16,10.0,0.3,-4.31,-0.4,2.6,0.18,14.0,5.68,10.0,0.3,-4.53,4.67,6.29,2.62,14.0,6.1,10.0,0.3,1010.46,1014.9,1020.1,1015.19,11.0,7.11,12.0,0.4,7.1,8.0,8.0,7.4,14.0,1.4,10.0,0.3,72.0,72.0,72.0,72.0,1.0,0.0,16.0,0.0,-28.9,-1.8,17.4,8.1,14.0,64.3,10.0,0.3,-20.8,33.1,55.8,28.8,14.0,58.6,10.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,4,23008,-179.4,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.16,17.75,17.89,17.68,8.0,0.47,12.0,0.4,16.73,17.35,18.38,17.9,8.0,1.9,12.0,0.5,14.47,14.47,14.47,14.47,1.0,0.0,18.0,1.0,86.8,86.8,86.8,86.8,1.0,0.0,18.0,1.0,4.5,4.6,6.97,5.71,7.0,3.14,14.0,0.3,-4.8,-2.51,0.0,-2.86,7.0,3.26,14.0,0.3,-0.42,2.6,4.68,1.59,7.0,4.98,14.0,0.3,1011.01,1013.3,1020.12,1014.73,9.0,4.63,12.0,0.4,5.0,8.0,8.0,6.6,9.0,1.7,12.0,0.4,86.8,86.8,86.8,86.8,1.0,0.0,18.0,1.0,-25.3,-16.8,0.0,-23.5,7.0,38.1,14.0,0.3,-5.1,8.3,22.1,-1.1,7.0,48.6,14.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.8,-59.9,0.0,-56.2,6.0,53.1,14.0,0.3,-28.7,38.1,104.4,25.4,6.0,91.3,14.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,66.6,66.6,66.6,66.6,1.0,0.0,18.0,1.0
1917,4,23008,-179.4,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,9.3,6.24,7.0,2.22,6.0,0.1,3.25,4.6,8.62,5.59,7.0,2.3,6.0,0.1,-3.25,0.0,3.48,0.42,7.0,2.9,6.0,0.1,1012.25,1013.1,1014.44,1013.14,7.0,1.36,6.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,4,23008,-179.4,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,2.2,4.4,2.94,13.0,1.55,10.0,0.2,1.7,3.3,5.35,3.49,11.0,2.08,12.0,0.4,3.11,3.11,3.11,3.11,1.0,0.0,16.0,0.0,72.0,72.0,72.0,72.0,1.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34,0.5,1.1,0.31,10.0,1.1,10.0,0.3,-4.2,3.7,7.4,1.7,10.0,7.7,10.0,0.3,1.21,1.21,1.21,1.21,1.0,0.0,16.0,0.0,14.9,14.9,14.9,14.9,1.0,0.0,16.0,0.0,-25.0,0.0,13.5,-2.8,11.0,25.8,12.0,0.4,3.6,20.4,41.5,21.2,11.0,21.1,12.0,0.4,37.6,37.6,37.6,37.6,1.0,0.0,16.0,0.0,7.3,7.3,7.3,7.3,1.0,0.0,16.0,0.0
1917,4,23008,-179.3,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,4.6,6.13,4.91,9.0,2.05,10.0,0.4,-5.06,0.0,1.57,-1.31,9.0,3.93,10.0,0.4,-1.14,2.96,4.32,2.18,9.0,2.94,10.0,0.4,1018.56,1021.5,1022.88,1020.7,9.0,2.45,10.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,4,23008,-179.3,50.3,14.6,14.6,14.6,14.6,1.0,0.0,16.0,0.0,2.8,2.8,2.8,2.8,1.0,0.0,16.0,0.0,97.5,301.0,1861.0,724.5,14.0,767.0,10.0,0.3,95.0,300.0,1860.0,725.0,14.0,765.0,10.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,4,23008,-179.2,20.4,-24.8,-24.8,-24.8,-24.8,1.0,0.0,20.0,0.0,10.5,10.5,10.5,10.5,1.0,0.0,20.0,0.0,97.5,97.5,97.5,97.5,1.0,0.0,20.0,0.0,95.0,95.0,95.0,95.0,1.0,0.0,20.0,0.0,25.0,25.0,25.0,25.0,1.0,0.0,20.0,0.0,25.0,25.0,25.0,25.0,1.0,0.0,20.0,0.0,13.92,13.92,13.92,13.92,1.0,0.0,20.0,0.0,70.6,70.6,70.6,70.6,1.0,0.0,20.0,0.0,4.6,4.6,4.6,4.6,1.0,0.0,20.0,0.0,-4.23,-4.23,-4.23,-4.23,1.0,0.0,20.0,0.0,1.8,1.8,1.8,1.8,1.0,0.0,20.0,0.0,1013.1,1013.1,1013.1,1013.1,1.0,0.0,20.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,20.0,0.0,70.6,70.6,70.6,70.6,1.0,0.0,20.0,0.0,-19.5,-19.5,-19.5,-19.5,1.0,0.0,20.0,0.0,8.3,8.3,8.3,8.3,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,5.86,5.86,5.86,5.86,1.0,0.0,20.0,0.0,26.9,26.9,26.9,26.9,1.0,0.0,20.0,0.0,-105.9,-105.9,-105.9,-105.9,1.0,0.0,20.0,0.0,44.9,44.9,44.9,44.9,1.0,0.0,20.0,0.0,-58.9,-58.9,-58.9,-58.9,1.0,0.0,20.0,0.0,25.0,25.0,25.0,25.0,1.0,0.0,20.0,0.0
1917,4,23008,-179.2,46.7,2.9,5.6,8.3,5.6,2.0,5.6,14.0,0.0,-2.8,-1.4,0.0,-1.4,2.0,2.9,14.0,0.0,97.5,97.5,697.5,566.5,12.0,1095.5,18.0,0.6,95.0,95.0,695.0,565.0,12.0,1095.0,18.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,4,23008,-177.6,30.2,-3.9,-3.0,-2.0,-3.0,2.0,1.9,10.0,1.0,4.9,5.9,7.0,5.9,2.0,2.2,10.0,1.0,301.0,301.0,301.0,301.0,2.0,0.0,10.0,1.0,300.0,300.0,300.0,300.0,2.0,0.0,10.0,1.0,17.8,17.8,17.8,17.8,2.0,0.0,10.0,1.0,16.37,16.95,17.53,16.95,2.0,1.2,10.0,1.0,11.34,11.55,11.75,11.55,2.0,0.43,10.0,1.0,95.3,97.2,99.1,97.2,2.0,3.9,10.0,1.0,6.7,6.7,6.7,6.7,2.0,0.0,10.0,1.0,-3.18,-2.82,-2.46,-2.82,2.0,0.75,10.0,1.0,5.88,6.05,6.22,6.05,2.0,0.35,10.0,1.0,1022.06,1022.4,1022.74,1022.4,2.0,0.71,10.0,1.0,4.6,6.0,7.4,6.0,2.0,2.8,10.0,1.0,95.3,97.2,99.1,97.2,2.0,3.9,10.0,1.0,-21.3,-18.9,-16.5,-18.9,2.0,5.0,10.0,1.0,39.4,40.5,41.7,40.5,2.0,2.3,10.0,1.0,0.27,0.85,1.43,0.85,2.0,1.2,10.0,1.0,1.8,5.7,9.6,5.7,2.0,8.1,10.0,1.0,0.79,1.0,1.2,1.0,2.0,0.42,10.0,1.0,5.3,6.7,8.0,6.7,2.0,2.8,10.0,1.0,-51.8,-47.4,-42.9,-47.4,2.0,9.3,10.0,1.0,96.4,102.7,109.1,102.7,2.0,13.2,10.0,1.0,-36.0,-32.4,-28.8,-32.4,2.0,7.4,10.0,1.0,66.7,69.9,73.1,69.9,2.0,6.6,10.0,1.0
1917,4,23008,-177.6,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,4.9,5.65,5.17,7.0,0.88,18.0,0.3,3.36,4.4,5.77,4.54,7.0,1.5,18.0,0.3,4.58,4.58,4.58,4.58,1.0,0.0,14.0,1.0,90.6,90.6,90.6,90.6,1.0,0.0,14.0,1.0,4.38,4.6,6.7,4.54,7.0,2.23,18.0,0.3,-0.16,0.0,1.42,0.34,7.0,2.24,18.0,0.3,-6.58,1.57,4.6,0.11,7.0,4.89,18.0,0.3,1016.59,1019.0,1021.32,1017.04,7.0,7.6,18.0,0.3,2.0,6.0,8.0,5.4,7.0,2.8,18.0,0.3,90.6,90.6,90.6,90.6,1.0,0.0,14.0,1.0,-0.7,0.0,9.1,1.9,7.0,10.5,18.0,0.3,-44.1,7.2,21.2,-3.5,7.0,29.0,18.0,0.3,-0.83,0.6,2.23,0.63,7.0,1.56,18.0,0.3,-3.8,0.0,13.0,3.5,7.0,8.4,18.0,0.3,1.57,1.57,1.57,1.57,1.0,0.0,14.0,1.0,7.2,7.2,7.2,7.2,1.0,0.0,14.0,1.0,-0.7,0.0,6.2,1.0,7.0,9.5,18.0,0.3,-18.0,6.1,26.5,4.8,7.0,22.4,18.0,0.3,19.8,19.8,19.8,19.8,1.0,0.0,14.0,1.0,7.2,7.2,7.2,7.2,1.0,0.0,14.0,1.0
