Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
1804,7,-35.80000000000001,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,0.0,26,1.0,0.36,0.36,0.36,0.36,1,0.0,26,1.0,-0.93,-0.93,-0.93,-0.93,1,0.0,26,1.0,1018.3,1018.3,1018.3,1018.3,1,0.0,26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-33.19999999999999,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,3.85,5.8,3.85,2,4.03,26,1.0,0.51,1.28,2.04,1.28,2,1.59,26,1.0,-5.42,-3.62,-1.82,-3.62,2,3.72,26,1.0,1018.4,1018.4,1018.4,1018.4,1,0.0,28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-29.399999999999977,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78,10.8,11.82,10.8,2,2.12,30,1.0,-10.92,-8.96,-7.01,-8.96,2,4.05,30,1.0,3.97,5.2,6.44,5.2,2,2.57,30,1.0,1012.43,1012.7,1012.97,1012.7,2,0.57,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-27.600000000000023,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,9.3,9.3,8.43,3,1.5,28,1.0,4.35,6.21,7.86,6.11,3,2.57,28,1.0,-5.09,2.51,3.17,-0.88,3,6.73,28,1.0,1008.6,1008.6,1008.6,1008.6,1,0.0,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-27.399999999999977,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,30,1.0,-6.46,-6.46,-6.46,-6.46,1,0.0,30,1.0,6.69,6.69,6.69,6.69,1,0.0,30,1.0,1014.1,1014.1,1014.1,1014.1,1,0.0,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-27.100000000000023,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,4.65,6.05,4.65,2,2.9,14,1.0,-4.9,-3.5,-2.1,-3.5,2,2.9,14,1.0,-2.81,-0.8,1.22,-0.8,2,4.17,14,1.0,1009.59,1011.3,1013.01,1011.3,2,3.54,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-25.899999999999977,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.89,2.9,3,3.29,16,1.0,-0.67,0.02,4.22,1.73,3,3.87,16,1.0,-0.63,0.17,1.84,0.6,3,1.85,16,1.0,1008.83,1008.9,1012.31,1010.53,3,2.92,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-25.80000000000001,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,3,0.0,12,1.0,-7.15,-6.34,-3.01,-5.11,3,3.22,12,1.0,-8.43,-6.8,-5.89,-7.15,3,1.88,12,1.0,1013.4,1013.4,1013.4,1013.4,1,0.0,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-25.600000000000023,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78,10.8,11.82,10.8,2,2.12,28,1.0,-6.29,-5.79,-5.3,-5.79,2,1.03,28,1.0,8.22,9.12,10.01,9.12,2,1.86,28,1.0,1014.0,1014.0,1014.0,1014.0,1,0.0,28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-25.600000000000023,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,8.0,9.3,8.0,4,1.5,16,1.0,-7.16,-4.24,-3.55,-5.3,4,2.67,16,1.0,-6.84,-5.68,-1.94,-4.45,4,4.07,16,1.0,1010.23,1011.6,1012.97,1011.6,2,2.83,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-25.5,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,5.8,9.01,5.26,8,3.35,16,1.0,-5.28,-1.23,0.04,-2.51,8,3.37,16,1.0,-5.53,-3.22,-2.0,-3.81,8,2.78,16,1.0,1008.9,1008.9,1008.9,1008.9,1,0.0,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-25.19999999999999,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,6.7,8.47,6.2,3,3.38,14,1.0,-6.83,-5.35,-2.28,-4.57,3,3.41,14,1.0,-5.01,-4.03,-2.96,-3.99,3,1.5,14,1.0,1015.2,1015.2,1015.2,1015.2,1,0.0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-25.100000000000023,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,0.0,18,1.0,0.17,0.17,0.17,0.17,1,0.0,18,1.0,0.98,0.98,0.98,0.98,1,0.0,18,1.0,1009.61,1011.35,1013.09,1011.35,2,3.61,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-23.69999999999999,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,9.3,9.3,8.43,3,1.5,28,1.0,-4.47,-3.48,-2.74,-3.6,3,1.27,28,1.0,6.77,7.89,8.39,7.59,3,1.21,28,1.0,1013.0,1013.0,1013.0,1013.0,1,0.0,28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,7,-23.69999999999999,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59,9.5,11.41,9.5,2,3.96,14,1.0,-7.32,-5.71,-4.1,-5.71,2,3.34,14,1.0,-8.73,-7.54,-6.35,-7.54,2,2.46,14,1.0,1016.9,1016.9,1016.9,1016.9,1,0.0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
