Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
1805,9,-21.399999999999977,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94,9.3,14.38,11.08,4,5.42,2,1.0,-1.84,5.95,7.87,3.15,4,7.61,2,1.0,-5.39,-3.83,7.51,0.83,4,11.0,2,1.0,999.84,1001.0,1002.16,1001.0,2,2.4,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,9,-19.19999999999999,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0.0,24,1.0,0.0,0.0,0.0,0.0,1,0.0,24,1.0,0.0,0.0,0.0,0.0,1,0.0,24,1.0,1024.9,1024.9,1024.9,1024.9,1,0.0,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,9,-17.399999999999977,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,12.3,19.17,14.83,7,5.31,4,1.0,8.72,9.21,14.46,11.75,7,4.64,4,1.0,-12.83,-7.73,-0.8,-5.62,7,8.07,4,1.0,999.4,999.4,999.4,999.4,1,0.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,9,-17.30000000000001,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,2.6,4.49,2.55,17,2.64,26,1.0,-1.56,-0.68,0.0,-0.63,17,1.18,26,1.0,-0.42,0.85,4.2,1.83,17,2.91,26,1.0,1016.43,1021.2,1025.74,1020.6,5,7.42,26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,9,-17.100000000000023,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,28,1.0,-4.08,-4.08,-4.08,-4.08,1,0.0,28,1.0,-8.36,-8.36,-8.36,-8.36,1,0.0,28,1.0,1011.1,1011.1,1011.1,1011.1,1,0.0,28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,9,-15.600000000000025,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71,6.7,6.7,5.28,4,2.85,18,1.0,-6.12,-3.23,0.91,-2.64,4,4.28,18,1.0,-3.12,0.23,2.12,-0.47,4,4.16,18,1.0,1009.74,1015.0,1024.28,1016.97,3,10.79,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,9,-15.600000000000025,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,8.0,9.3,8.0,4,1.5,4,1.0,4.4,5.85,7.82,6.09,4,2.13,4,1.0,-5.9,-4.99,-3.84,-4.88,4,1.34,4,1.0,1002.8,1002.8,1002.8,1002.8,1,0.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,9,-15.5,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,1.0,6.7,3.09,17,3.28,20,1.0,-0.44,0.22,4.89,1.12,17,2.84,20,1.0,-2.55,0.0,1.64,0.46,17,3.35,20,1.0,1014.94,1028.6,1031.94,1024.2,5,9.36,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,9,-13.899999999999975,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.89,2.9,3,3.29,16,1.0,-0.48,0.0,0.28,-0.1,3,0.56,16,1.0,-4.8,-0.71,0.4,-2.16,3,4.01,16,1.0,1011.31,1016.7,1022.5,1016.9,3,8.2,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,9,-13.699999999999989,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,3.85,11.26,5.78,4,7.06,6,1.0,0.12,1.98,4.34,2.22,4,2.47,6,1.0,-10.0,-2.77,-0.46,-5.12,4,6.84,6,1.0,1036.3,1036.3,1036.3,1036.3,1,0.0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
