Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
1807,7,-35.19999999999999,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1,0.0,30,1.0,-2.18,-2.18,-2.18,-2.18,1,0.0,30,1.0,-1.42,-1.42,-1.42,-1.42,1,0.0,30,1.0,1015.9,1015.9,1015.9,1015.9,1,0.0,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,7,-33.5,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1,0.0,30,1.0,-7.23,-7.23,-7.23,-7.23,1,0.0,30,1.0,-9.95,-9.95,-9.95,-9.95,1,0.0,30,1.0,1013.0,1013.0,1013.0,1013.0,1,0.0,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,7,-31.399999999999977,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,28,1.0,-8.62,-8.62,-8.62,-8.62,1,0.0,28,1.0,-3.48,-3.48,-3.48,-3.48,1,0.0,28,1.0,1009.3,1009.3,1009.3,1009.3,1,0.0,28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,7,-29.600000000000023,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,8.0,8.89,8.0,2,1.84,26,1.0,0.16,0.75,1.34,0.75,2,1.22,26,1.0,-8.77,-7.93,-7.09,-7.93,2,1.74,26,1.0,1009.03,1009.1,1009.17,1009.1,2,0.14,26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,7,-27.5,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,5.4,3.97,3,2.37,24,1.0,-4.11,-2.6,-1.84,-2.97,3,1.69,24,1.0,-3.85,-2.13,-0.65,-2.25,3,2.35,24,1.0,1008.9,1008.9,1008.9,1008.9,1,0.0,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,7,-25.899999999999977,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2,0.0,16,1.0,0.24,0.24,0.24,0.24,2,0.0,16,1.0,-0.97,-0.97,-0.97,-0.97,2,0.0,16,1.0,1009.5,1009.5,1009.5,1009.5,1,0.0,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,7,-25.69999999999999,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,8.0,9.3,6.37,6,3.71,20,1.0,-5.15,-2.09,-1.24,-2.69,6,2.2,20,1.0,-9.16,-5.82,-0.68,-5.08,6,4.23,20,1.0,1008.9,1008.9,1008.9,1008.9,1,0.0,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,7,-23.80000000000001,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,5.95,8.24,5.95,2,4.74,28,1.0,-5.13,-2.01,1.1,-2.01,2,6.45,28,1.0,1.46,3.54,5.61,3.54,2,4.3,28,1.0,1009.1,1009.1,1009.1,1009.1,1,0.0,26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,7,-23.69999999999999,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1,0.0,24,1.0,1.02,1.02,1.02,1.02,1,0.0,24,1.0,2.39,2.39,2.39,2.39,1,0.0,24,1.0,1008.83,1008.9,1009.1,1008.97,3,0.21,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,7,-23.5,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.89,0.25,8,0.46,20,1.0,0.0,0.0,0.0,-0.04,8,0.22,20,1.0,-0.75,0.0,0.0,-0.23,8,0.42,20,1.0,1009.95,1012.0,1014.46,1012.2,3,3.3,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
