Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2010,11,24131,-179.9,-23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,10.3,10.3,10.3,1.0,0.0,2.0,1.0,3.52,3.52,3.52,3.52,1.0,0.0,2.0,1.0,9.68,9.68,9.68,9.68,1.0,0.0,2.0,1.0,1020.0,1020.0,1020.0,1020.0,1.0,0.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,2.0,1.0,36.3,36.3,36.3,36.3,1.0,0.0,2.0,1.0,99.7,99.7,99.7,99.7,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,77.5,77.5,77.5,1.0,0.0,2.0,1.0,212.9,212.9,212.9,212.9,1.0,0.0,2.0,1.0,54.2,54.2,54.2,54.2,1.0,0.0,2.0,1.0,148.8,148.8,148.8,148.8,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,11,24131,-179.9,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,1.9,2.04,1.74,5.0,0.48,16.0,1.0,5.3,12.1,13.9,10.1,5.0,4.5,16.0,1.0,7.75,9.41,9.9,8.95,5.0,1.4,16.0,1.0,33.2,63.1,71.3,53.9,5.0,22.8,16.0,1.0,88.7,136.2,146.9,118.7,5.0,42.1,16.0,1.0,-101.3,-88.9,-67.2,-84.0,5.0,27.0,16.0,1.0,49.8,68.1,70.1,59.7,5.0,18.6,16.0,1.0,-54.4,-40.6,-33.9,-42.7,5.0,13.5,16.0,1.0,25.5,52.0,59.0,44.1,5.0,20.2,16.0,1.0,-40.4,-31.5,-21.4,-30.6,5.0,11.7,16.0,1.0,109.0,243.0,373.0,230.5,6.0,143.5,16.0,1.0,110.0,245.0,375.0,230.0,6.0,145.0,16.0,1.0
2010,11,24131,-179.9,29.3,24.57,25.15,25.73,25.15,2.0,1.2,10.0,0.0,21.86,22.0,22.27,22.07,3.0,0.31,16.0,0.0,9.71,12.23,14.21,11.97,3.0,3.31,16.0,0.0,59.2,72.4,86.8,73.0,3.0,20.3,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,2.95,3.67,2.95,2.0,1.48,10.0,0.0,31.3,32.5,33.7,32.5,2.0,2.4,10.0,0.0,7.64,9.45,11.25,9.45,2.0,3.75,10.0,0.0,97.8,107.7,117.7,107.7,2.0,20.6,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.5,16.5,87.5,16.5,2.0,147.1,10.0,0.0,-23.4,-5.3,12.8,-5.3,2.0,37.5,10.0,0.0,567.0,804.5,4236.0,2364.5,3.0,3008.0,16.0,0.0,565.0,805.0,4235.0,2365.0,3.0,3010.0,16.0,0.0
2010,11,24131,-179.9,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9,23.9,23.9,23.9,1.0,0.0,6.0,1.0,-20.1,-20.1,-20.1,-20.1,1.0,0.0,6.0,1.0,691.5,1077.5,1463.5,1077.5,2.0,800.0,12.0,0.5,690.0,1080.0,1465.0,1080.0,2.0,800.0,12.0,0.5
2010,11,24131,-179.9,44.7,10.7,10.7,10.7,10.7,1.0,0.0,10.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,10.0,0.0,5.24,5.24,5.24,5.24,1.0,0.0,10.0,0.0,79.1,79.1,79.1,79.1,1.0,0.0,10.0,0.0,6.2,6.2,6.2,6.2,1.0,0.0,10.0,0.0,3.1,3.1,3.1,3.1,1.0,0.0,10.0,0.0,-5.37,-5.37,-5.37,-5.37,1.0,0.0,10.0,0.0,1015.2,1015.2,1015.2,1015.2,1.0,0.0,10.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,10.0,0.0,19.2,19.2,19.2,19.2,1.0,0.0,10.0,0.0,-33.3,-33.3,-33.3,-33.3,1.0,0.0,10.0,0.0,2.7,2.7,2.7,2.7,1.0,0.0,10.0,0.0,16.7,16.7,16.7,16.7,1.0,0.0,10.0,0.0,2.72,2.72,2.72,2.72,1.0,0.0,10.0,0.0,16.8,16.8,16.8,16.8,1.0,0.0,10.0,0.0,24.8,24.8,24.8,24.8,1.0,0.0,10.0,0.0,-43.0,-43.0,-43.0,-43.0,1.0,0.0,10.0,0.0,16.2,16.2,16.2,16.2,1.0,0.0,10.0,0.0,-28.1,-28.1,-28.1,-28.1,1.0,0.0,10.0,0.0,8.4,8.4,8.4,8.4,1.0,0.0,10.0,0.0,-14.6,-14.6,-14.6,-14.6,1.0,0.0,10.0,0.0,238.5,238.5,238.5,238.5,1.0,0.0,10.0,0.0,240.0,240.0,240.0,240.0,1.0,0.0,10.0,0.0
2010,11,24131,-179.9,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18,14.15,17.12,14.15,2.0,6.15,8.0,0.0,-3.05,3.94,10.92,3.94,2.0,14.48,8.0,0.0,-11.2,-9.7,-8.2,-9.7,2.0,3.1,8.0,0.0,1016.43,1019.5,1022.57,1019.5,2.0,6.36,8.0,0.0,2.6,4.0,5.4,4.0,2.0,2.8,8.0,0.0,-10.3,100.2,210.8,100.2,2.0,229.0,8.0,0.0,-196.8,-146.8,-96.8,-146.8,2.0,103.5,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.5,12.6,42.7,12.6,2.0,62.4,8.0,0.0,-46.0,-42.6,-39.1,-42.6,2.0,7.1,8.0,0.0,-13.2,9.4,32.0,9.4,2.0,46.8,8.0,0.0,-34.5,-32.0,-29.5,-32.0,2.0,5.2,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,11,24131,-179.8,-22.0,25.0,25.0,25.0,25.0,1.0,0.0,20.0,1.0,21.74,22.5,24.57,23.13,4.0,2.02,6.0,1.0,17.16,17.16,17.16,17.16,1.0,0.0,20.0,1.0,82.0,82.0,82.0,82.0,1.0,0.0,20.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,20.0,1.0,-7.52,-7.52,-7.52,-7.52,1.0,0.0,20.0,1.0,2.74,2.74,2.74,2.74,1.0,0.0,20.0,1.0,1015.48,1016.05,1016.31,1015.9,4.0,0.64,6.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,20.0,1.0,-60.1,-60.1,-60.1,-60.1,1.0,0.0,20.0,1.0,21.9,21.9,21.9,21.9,1.0,0.0,20.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,20.0,1.0,-8.0,-8.0,-8.0,-8.0,1.0,0.0,20.0,1.0,2.58,2.58,2.58,2.58,1.0,0.0,20.0,1.0,20.6,20.6,20.6,20.6,1.0,0.0,20.0,1.0,-195.5,-195.5,-195.5,-195.5,1.0,0.0,20.0,1.0,71.1,71.1,71.1,71.1,1.0,0.0,20.0,1.0,-129.0,-129.0,-129.0,-129.0,1.0,0.0,20.0,1.0,46.9,46.9,46.9,46.9,1.0,0.0,20.0,1.0,-19.4,-19.4,-19.4,-19.4,1.0,0.0,20.0,1.0,7.1,7.1,7.1,7.1,1.0,0.0,20.0,1.0,512.0,512.0,512.0,512.0,1.0,0.0,20.0,1.0,510.0,510.0,510.0,510.0,1.0,0.0,20.0,1.0
2010,11,24131,-179.8,-0.9,26.5,26.5,26.5,26.5,1.0,0.0,22.0,1.0,26.0,26.0,26.0,26.0,1.0,0.0,22.0,1.0,17.56,17.56,17.56,17.56,1.0,0.0,22.0,1.0,83.6,83.6,83.6,83.6,1.0,0.0,22.0,1.0,9.8,9.8,9.8,9.8,1.0,0.0,22.0,1.0,-9.8,-9.8,-9.8,-9.8,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,1010.0,1010.0,1010.0,1010.0,1.0,0.0,22.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,22.0,1.0,-96.0,-96.0,-96.0,-96.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,22.0,1.0,4.9,4.9,4.9,4.9,1.0,0.0,22.0,1.0,4.14,4.14,4.14,4.14,1.0,0.0,22.0,1.0,40.6,40.6,40.6,40.6,1.0,0.0,22.0,1.0,-254.8,-254.8,-254.8,-254.8,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,-172.1,-172.1,-172.1,-172.1,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,-40.6,-40.6,-40.6,-40.6,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,941.0,941.0,941.0,941.0,1.0,0.0,22.0,1.0,940.0,940.0,940.0,940.0,1.0,0.0,22.0,1.0
2010,11,24131,-179.8,20.7,23.0,23.0,23.0,23.0,1.0,0.0,10.0,0.0,25.58,25.75,25.92,25.75,2.0,0.35,10.0,0.5,16.8,17.55,18.29,17.55,2.0,1.55,10.0,0.5,80.7,85.3,89.9,85.3,2.0,9.5,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,-2.5,-2.5,-2.5,1.0,0.0,10.0,0.0,-16.7,-16.7,-16.7,-16.7,1.0,0.0,10.0,0.0,-1.21,-1.21,-1.21,-1.21,1.0,0.0,10.0,0.0,-8.1,-8.1,-8.1,-8.1,1.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.6,7.6,7.6,1.0,0.0,10.0,0.0,2.8,2.8,2.8,2.8,1.0,0.0,10.0,0.0,129.5,199.0,268.5,199.0,2.0,144.0,10.0,0.5,130.0,200.0,270.0,200.0,2.0,145.0,10.0,0.5
2010,11,24131,-179.8,33.6,21.02,21.05,21.08,21.05,2.0,0.07,18.0,0.0,17.3,17.95,18.6,17.95,2.0,1.34,18.0,0.0,9.98,10.0,10.02,10.0,2.0,0.04,18.0,0.0,74.7,77.9,81.0,77.9,2.0,6.6,18.0,0.0,10.53,12.1,13.67,12.1,2.0,3.25,18.0,0.0,-1.43,-0.85,-0.27,-0.85,2.0,1.2,18.0,0.0,-13.65,-12.03,-10.4,-12.03,2.0,3.36,18.0,0.0,1001.95,1004.0,1006.05,1004.0,2.0,4.24,18.0,0.0,3.5,4.5,5.5,4.5,2.0,2.1,18.0,0.0,-14.0,-8.3,-2.6,-8.3,2.0,11.8,18.0,0.0,-189.5,-151.0,-112.5,-151.0,2.0,79.7,18.0,0.0,2.49,3.1,3.71,3.1,2.0,1.27,18.0,0.0,27.3,39.6,51.9,39.6,2.0,25.5,18.0,0.0,5.62,5.67,5.71,5.67,2.0,0.09,18.0,0.0,60.0,68.4,76.8,68.4,2.0,17.3,18.0,0.0,-27.1,-16.1,-5.1,-16.1,2.0,22.7,18.0,0.0,-234.9,-213.6,-192.3,-213.6,2.0,44.1,18.0,0.0,-14.4,-8.5,-2.7,-8.5,2.0,12.1,18.0,0.0,-136.2,-120.2,-104.2,-120.2,2.0,33.1,18.0,0.0,-8.2,-4.9,-1.5,-4.9,2.0,6.9,18.0,0.0,-76.6,-68.0,-59.3,-68.0,2.0,17.9,18.0,0.0,1265.5,1963.5,2661.5,1963.5,2.0,1446.0,18.0,0.0,1265.0,1965.0,2660.0,1965.0,2.0,1445.0,18.0,0.0
