Year,Month,Running Month,Longitude,Latitude,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations
2024,7,24295,-179.9,38.7,1.0,5.2,9.3,5.2,2.0,8.6,10.0,0.0,-17.3,-12.4,-7.5,-12.4,2.0,10.1,10.0,0.0,171.0,253.0,335.0,253.0,2.0,170.0,10.0,0.0,170.0,255.0,335.0,255.0,2.0,170.0,10.0,0.0,17.63,19.0,20.37,19.0,2.0,2.83,10.0,0.0,16.48,17.5,18.52,17.5,2.0,2.12,10.0,0.0,10.88,10.95,11.02,10.95,2.0,0.14,10.0,0.0,83.7,90.3,96.9,90.3,2.0,13.7,10.0,0.0,5.43,6.15,6.87,6.15,2.0,1.48,10.0,0.0,-0.65,0.65,1.95,0.65,2.0,2.69,10.0,0.0,-6.67,-5.75,-4.84,-5.75,2.0,1.89,10.0,0.0,1027.82,1030.65,1033.48,1030.65,2.0,5.87,10.0,0.0,4.6,6.0,7.4,6.0,2.0,2.8,10.0,0.0,83.7,90.3,96.9,90.3,2.0,13.7,10.0,0.0,-5.5,2.0,9.5,2.0,2.0,15.6,10.0,0.0,-46.5,-36.8,-27.1,-36.8,2.0,20.2,10.0,0.0,1.16,1.5,1.84,1.5,2.0,0.71,10.0,0.0,7.7,8.7,9.7,8.7,2.0,2.1,10.0,0.0,1.32,2.58,3.84,2.58,2.0,2.61,10.0,0.0,8.0,13.9,19.8,13.9,2.0,12.2,10.0,0.0,-9.1,14.2,37.6,14.2,2.0,48.4,10.0,0.0,-108.8,-98.7,-88.6,-98.7,2.0,20.9,10.0,0.0,-7.2,6.9,21.1,6.9,2.0,29.3,10.0,0.0,-73.5,-63.1,-52.8,-63.1,2.0,21.5,10.0,0.0
2024,7,24295,-179.8,-37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.43,16.0,16.0,15.25,4.0,1.5,16.0,0.3,14.0,14.75,15.03,14.65,12.0,0.47,26.0,0.1,8.36,8.9,9.57,8.94,12.0,0.74,26.0,0.1,81.5,85.6,90.5,86.6,12.0,6.3,26.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,4.0,0.0,16.0,0.3,81.5,85.6,90.5,86.6,12.0,6.3,26.0,0.1,-29.2,0.0,30.2,-1.8,11.0,39.4,26.0,0.0,-49.1,1.6,21.2,-7.6,11.0,36.4,26.0,0.0,-0.05,1.5,2.0,1.0,4.0,1.41,16.0,0.3,11.0,12.4,13.1,12.0,3.0,1.6,14.0,0.0,0.91,1.63,2.74,1.82,4.0,1.28,16.0,0.3,12.0,19.3,22.3,17.2,3.0,7.8,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,24295,-179.8,-37.3,-10.1,0.0,3.8,-3.1,3.0,10.5,14.0,0.0,-10.6,-6.6,14.1,1.6,3.0,19.4,14.0,0.0,72.0,238.5,589.5,325.5,11.0,337.0,26.0,0.0,70.0,240.0,590.0,325.0,11.0,335.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,24295,-179.8,-19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,20.0,0.0,85.5,85.5,85.5,85.5,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,9.6,9.6,9.6,9.6,1.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,24295,-179.8,8.3,-36.7,-36.4,-33.8,-35.3,3.0,2.3,24.0,0.0,-13.5,-9.9,-7.5,-10.5,3.0,4.4,24.0,0.0,301.0,301.0,350.0,325.0,3.0,42.0,24.0,0.0,300.0,300.0,350.0,325.0,3.0,40.0,24.0,0.0,29.53,29.6,29.67,29.6,3.0,0.1,24.0,0.0,29.1,29.1,29.78,29.43,3.0,0.58,24.0,0.0,20.59,20.59,20.84,20.71,3.0,0.21,24.0,0.0,79.3,81.4,81.4,80.4,3.0,1.8,24.0,0.0,6.7,6.7,7.04,6.87,3.0,0.29,24.0,0.0,-6.84,-6.6,-6.24,-6.54,3.0,0.44,24.0,0.0,-2.52,-1.86,-1.39,-1.95,3.0,0.84,24.0,0.0,1008.9,1009.1,1009.3,1009.1,3.0,0.3,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,0.4,0.47,0.17,3.0,0.49,24.0,0.0,-1.1,2.7,3.1,1.1,3.0,3.4,24.0,0.0,5.32,5.37,5.47,5.4,3.0,0.11,24.0,0.0,36.3,37.0,37.8,37.0,3.0,1.1,24.0,0.0,-203.8,-192.0,-181.6,-192.7,3.0,16.3,24.0,0.0,-74.0,-56.1,-40.9,-57.4,3.0,24.3,24.0,0.0,-142.6,-135.8,-128.5,-135.5,3.0,10.3,24.0,0.0,-52.2,-39.0,-28.7,-40.4,3.0,17.2,24.0,0.0
2024,7,24295,-179.8,30.9,-19.9,-17.2,-12.2,-16.1,4.0,5.4,20.0,0.0,2.4,7.1,10.0,6.2,4.0,4.8,20.0,0.0,167.5,337.0,417.0,294.5,4.0,177.0,20.0,0.0,170.0,335.0,415.0,295.0,4.0,175.0,20.0,0.0,21.0,21.0,21.52,21.25,4.0,0.5,20.0,0.0,21.0,21.0,21.52,21.25,4.0,0.5,20.0,0.0,12.48,12.48,12.9,12.68,4.0,0.41,20.0,0.0,81.9,81.9,82.0,82.0,4.0,0.1,20.0,0.0,5.08,6.95,7.46,6.3,4.0,1.85,20.0,0.0,-7.0,-6.02,-4.4,-5.71,4.0,1.91,20.0,0.0,0.86,2.58,3.48,2.19,4.0,1.66,20.0,0.0,1028.0,1028.0,1028.0,1028.0,4.0,0.0,20.0,0.0,2.5,3.0,3.0,2.8,4.0,0.5,20.0,0.0,81.9,81.9,82.0,82.0,4.0,0.1,20.0,0.0,-52.4,-41.9,-24.4,-38.6,4.0,20.1,20.0,0.0,3.1,14.5,24.3,13.7,4.0,12.5,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,2.78,2.78,2.86,2.82,4.0,0.08,20.0,0.0,14.1,19.9,21.3,17.8,4.0,5.3,20.0,0.0,-150.0,-129.5,-92.3,-121.5,4.0,40.8,20.0,0.0,18.0,54.1,75.0,46.8,4.0,35.9,20.0,0.0,-89.8,-77.6,-54.8,-72.6,4.0,24.4,20.0,0.0,10.7,32.1,45.0,28.0,4.0,21.6,20.0,0.0
2024,7,24295,-179.8,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,9.41,8.0,6.0,1.9,22.0,0.7,-5.91,2.06,6.05,0.86,6.0,5.63,22.0,0.7,-2.25,3.24,7.99,2.47,6.0,6.37,22.0,0.7,1004.59,1010.75,1011.6,1008.83,6.0,3.83,22.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,24295,-179.7,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,0.0,28.0,1.0,74.0,76.9,79.1,76.8,19.0,3.0,28.0,0.5,-120.0,-85.2,-45.2,-86.8,19.0,32.6,28.0,0.5,-8.2,7.8,34.4,10.2,19.0,21.9,28.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,24295,-179.7,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,6.0,1.0,89.3,89.7,90.2,89.7,2.0,0.9,10.0,0.5,20.8,65.4,110.1,65.4,2.0,92.5,10.0,0.5,62.2,93.4,124.7,93.4,2.0,64.8,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,24295,-179.7,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,8.0,7.0,3.0,1.7,28.0,0.7,79.5,92.3,96.4,89.6,13.0,8.1,10.0,0.8,-76.9,24.6,92.6,7.0,8.0,88.6,20.0,0.9,-11.7,22.7,50.5,33.7,8.0,66.9,20.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
