Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2023,4,24280,-179.9,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1.0,0.0,8.0,0.0,7.91,7.91,7.91,7.91,1.0,0.0,8.0,0.0,-9.42,-9.42,-9.42,-9.42,1.0,0.0,8.0,0.0,1003.0,1003.0,1003.0,1003.0,1.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,24280,-179.8,-41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.77,16.2,17.5,15.94,12.0,1.6,4.0,0.8,-11.56,6.4,10.08,2.65,12.0,9.54,4.0,0.8,11.57,13.18,13.83,12.85,12.0,1.06,4.0,0.8,1008.07,1013.8,1014.6,1012.12,46.0,2.98,4.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-194.0,99.6,158.7,37.3,12.0,153.0,4.0,0.8,184.9,203.2,218.2,201.1,12.0,18.0,4.0,0.8,-104.0,41.2,64.7,10.0,12.0,79.7,4.0,0.8,80.2,96.9,108.2,96.1,12.0,13.0,4.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,24280,-179.8,22.9,24.0,24.0,24.0,24.0,1.0,0.0,12.0,0.0,23.0,23.0,23.0,23.0,1.0,0.0,12.0,0.0,15.96,15.96,15.96,15.96,1.0,0.0,12.0,0.0,91.8,91.8,91.8,91.8,1.0,0.0,12.0,0.0,10.3,10.3,10.3,10.3,1.0,0.0,12.0,0.0,-10.3,-10.3,-10.3,-10.3,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1019.6,1019.6,1019.6,1019.6,1.0,0.0,12.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,12.0,0.0,91.8,91.8,91.8,91.8,1.0,0.0,12.0,0.0,-106.1,-106.1,-106.1,-106.1,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,10.3,10.3,10.3,10.3,1.0,0.0,12.0,0.0,2.53,2.53,2.53,2.53,1.0,0.0,12.0,0.0,26.1,26.1,26.1,26.1,1.0,0.0,12.0,0.0,-236.9,-236.9,-236.9,-236.9,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,-164.4,-164.4,-164.4,-164.4,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,-26.1,-26.1,-26.1,-26.1,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1092.5,1092.5,1092.5,1092.5,1.0,0.0,12.0,0.0,1095.0,1095.0,1095.0,1095.0,1.0,0.0,12.0,0.0
2023,4,24280,-179.7,-25.6,27.2,27.2,27.2,27.2,1.0,0.0,16.0,0.0,24.6,24.6,24.6,24.6,1.0,0.0,16.0,0.0,17.51,17.51,17.51,17.51,1.0,0.0,16.0,0.0,90.8,90.8,90.8,90.8,1.0,0.0,16.0,0.0,12.9,12.9,12.9,12.9,1.0,0.0,16.0,0.0,-12.7,-12.7,-12.7,-12.7,1.0,0.0,16.0,0.0,-2.24,-2.24,-2.24,-2.24,1.0,0.0,16.0,0.0,1013.3,1013.3,1013.3,1013.3,1.0,0.0,16.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,16.0,0.0,90.8,90.8,90.8,90.8,1.0,0.0,16.0,0.0,-163.9,-163.9,-163.9,-163.9,1.0,0.0,16.0,0.0,-28.9,-28.9,-28.9,-28.9,1.0,0.0,16.0,0.0,2.6,2.6,2.6,2.6,1.0,0.0,16.0,0.0,33.5,33.5,33.5,33.5,1.0,0.0,16.0,0.0,5.05,5.05,5.05,5.05,1.0,0.0,16.0,0.0,65.2,65.2,65.2,65.2,1.0,0.0,16.0,0.0,-312.5,-312.5,-312.5,-312.5,1.0,0.0,16.0,0.0,-55.1,-55.1,-55.1,-55.1,1.0,0.0,16.0,0.0,-222.4,-222.4,-222.4,-222.4,1.0,0.0,16.0,0.0,-39.2,-39.2,-39.2,-39.2,1.0,0.0,16.0,0.0,-64.2,-64.2,-64.2,-64.2,1.0,0.0,16.0,0.0,-11.3,-11.3,-11.3,-11.3,1.0,0.0,16.0,0.0,2146.5,2146.5,2146.5,2146.5,1.0,0.0,16.0,0.0,2145.0,2145.0,2145.0,2145.0,1.0,0.0,16.0,0.0
2023,4,24280,-179.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.38,10.55,10.72,10.55,2.0,0.35,2.0,1.0,-10.07,-9.91,-9.75,-9.91,2.0,0.33,2.0,1.0,-2.55,-0.09,2.38,-0.09,2.0,5.1,2.0,1.0,1010.36,1010.7,1011.04,1010.7,2.0,0.71,2.0,1.0,3.2,3.5,3.8,3.5,2.0,0.7,2.0,1.0,84.9,84.9,84.9,84.9,1.0,0.0,2.0,1.0,-108.0,-104.6,-101.3,-104.6,2.0,7.0,2.0,1.0,-27.8,-1.8,24.2,-1.8,2.0,53.9,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,24280,-179.7,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,12.9,27.8,15.1,6.0,13.9,10.0,0.8,-8.7,-3.5,0.0,-4.5,6.0,5.0,10.0,0.8,355.0,875.5,1834.5,1024.0,12.0,792.0,16.0,0.9,355.0,875.0,1835.0,1025.0,12.0,790.0,16.0,0.9
2023,4,24280,-179.6,-21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1.0,0.0,14.0,1.0,-9.16,-9.16,-9.16,-9.16,1.0,0.0,14.0,1.0,-1.61,-1.61,-1.61,-1.61,1.0,0.0,14.0,1.0,1014.0,1014.0,1014.0,1014.0,1.0,0.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,24280,-179.6,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.33,11.15,12.18,10.78,4.0,2.03,18.0,0.3,-0.16,6.5,8.04,4.06,4.0,6.92,18.0,0.3,-10.29,-7.41,0.12,-5.19,4.0,7.29,18.0,0.3,1008.7,1010.55,1016.75,1012.63,4.0,5.71,18.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.1,108.2,135.6,55.8,4.0,141.4,18.0,0.3,-171.6,-123.9,23.4,-76.4,4.0,142.1,18.0,0.3,-16.7,58.8,69.0,27.7,4.0,74.7,18.0,0.3,-93.0,-65.5,15.7,-39.9,4.0,77.0,18.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,24280,-179.6,38.0,15.0,15.0,15.68,15.33,3.0,0.58,24.0,0.7,13.63,15.0,16.37,15.0,3.0,2.0,24.0,0.7,8.34,8.76,9.17,8.76,2.0,0.86,24.0,0.5,88.9,89.2,89.4,89.2,2.0,0.5,24.0,0.5,5.04,10.3,10.3,7.73,3.0,4.45,24.0,0.7,1.12,3.52,4.63,2.89,3.0,2.63,24.0,0.7,4.61,8.92,9.44,7.07,3.0,3.89,24.0,0.7,1023.19,1023.8,1024.21,1023.7,3.0,0.75,24.0,0.7,3.6,7.0,7.7,5.7,3.0,3.2,24.0,0.7,88.9,89.2,89.4,89.2,2.0,0.5,24.0,0.5,11.5,36.3,47.7,29.8,3.0,27.1,24.0,0.7,33.8,91.9,97.2,66.1,3.0,51.5,24.0,0.7,-1.05,1.0,1.68,0.33,3.0,2.08,24.0,0.7,-12.4,5.2,8.7,-1.7,3.0,16.6,24.0,0.7,1.88,2.05,2.23,2.05,2.0,0.36,24.0,0.5,8.0,12.3,16.5,12.3,2.0,8.8,24.0,0.5,16.8,52.8,76.5,46.8,3.0,44.1,24.0,0.7,69.2,145.2,149.6,110.2,3.0,66.2,24.0,0.7,5.2,16.5,27.8,16.5,2.0,23.3,24.0,0.5,32.2,55.9,79.6,55.9,2.0,49.1,24.0,0.5,1.0,3.2,5.3,3.2,2.0,4.5,24.0,0.5,7.8,11.7,15.6,11.7,2.0,8.0,24.0,0.5,359.0,1092.5,1092.5,734.5,3.0,620.5,24.0,0.7,360.0,1095.0,1095.0,735.0,3.0,620.0,24.0,0.7
2023,4,24280,-179.6,44.5,6.13,8.6,9.07,7.92,9.0,2.08,14.0,0.9,5.24,7.0,10.6,7.89,18.0,2.87,12.0,0.7,4.17,4.59,5.04,4.64,14.0,0.75,10.0,0.6,62.6,80.5,83.1,75.1,14.0,10.7,10.0,0.6,7.07,9.5,12.23,9.23,12.0,3.14,16.0,0.9,-0.23,6.17,10.04,4.83,12.0,5.84,16.0,0.9,-4.27,0.0,10.27,1.52,12.0,6.39,16.0,0.9,1016.04,1017.5,1027.26,1019.2,18.0,7.09,12.0,0.7,4.9,7.0,8.0,6.6,10.0,1.6,14.0,0.9,62.6,80.5,83.1,75.1,14.0,10.7,10.0,0.6,-0.6,48.6,107.6,46.4,12.0,69.5,16.0,0.9,-39.8,0.0,114.1,20.0,12.0,71.0,16.0,0.9,-2.0,-1.4,1.58,-0.48,9.0,1.73,14.0,0.9,-22.6,-12.2,15.1,-4.7,9.0,18.0,14.0,0.9,0.38,1.51,2.78,1.63,6.0,1.35,10.0,0.8,4.3,14.3,28.2,16.3,6.0,14.1,10.0,0.8,-3.2,47.6,77.9,39.2,12.0,51.1,16.0,0.9,-24.8,0.0,84.0,22.9,12.0,55.6,16.0,0.9,15.7,34.6,55.0,33.7,8.0,20.8,14.0,0.9,-21.6,-12.6,0.0,-5.4,8.0,23.4,14.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
