Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Ds1,Ds3,Ds5,Dm,Dn,Ds,Dd,Dht,Es1,Es3,Es5,Em,En,Es,Ed,Eht,Fs1,Fs3,Fs5,Fm,Fn,Fs,Fd,Fht,Gs1,Gs3,Gs5,Gm,Gn,Gs,Gd,Ght,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
2021,5,-179.9,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,2.0,0.0,30.0,1.0,152.4,260.0,367.5,260.0,4.0,124.2,30.0,1.0,-212.2,-196.9,-181.7,-196.9,4.0,17.6,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,-179.8,-41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.07,16.45,16.83,16.45,2.0,0.78,30.0,0.0,-12.89,-12.6,-12.31,-12.6,2.0,0.6,30.0,0.0,-10.82,-10.57,-10.33,-10.57,2.0,0.5,30.0,0.0,991.23,1001.3,1001.81,999.75,24.0,7.63,28.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-204.7,-199.8,-194.8,-199.8,2.0,10.3,30.0,0.0,-171.8,-167.6,-163.4,-167.6,2.0,8.7,30.0,0.0,-132.0,-129.8,-127.6,-129.8,2.0,4.6,30.0,0.0,-110.8,-108.9,-107.1,-108.9,2.0,3.9,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,-179.8,8.7,28.0,28.1,28.2,28.09,7.0,0.09,14.0,0.6,26.4,27.5,27.7,27.17,7.0,0.63,14.0,0.6,18.77,18.89,19.11,18.89,7.0,0.26,14.0,0.6,80.8,83.2,88.2,83.9,7.0,3.3,14.0,0.6,8.18,9.3,9.82,9.2,7.0,0.93,14.0,0.6,-9.68,-9.16,-8.05,-8.92,7.0,0.93,14.0,0.6,-1.85,-1.61,-1.27,-1.8,7.0,1.49,14.0,0.6,1009.68,1010.4,1011.4,1010.41,7.0,0.86,14.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,1.8,0.91,7.0,0.71,14.0,0.6,2.8,4.9,16.9,8.8,7.0,7.2,14.0,0.6,4.73,5.01,5.13,4.96,7.0,0.27,14.0,0.6,36.8,46.6,51.9,45.8,7.0,6.7,14.0,0.6,-265.7,-241.8,-222.3,-242.0,7.0,22.5,14.0,0.6,-50.9,-42.6,-35.4,-48.9,7.0,39.9,14.0,0.6,-178.6,-172.2,-154.7,-168.3,7.0,16.5,14.0,0.6,-34.3,-30.4,-24.3,-33.9,7.0,27.9,14.0,0.6,-51.1,-45.4,-36.2,-44.3,7.0,6.5,14.0,0.6,-9.8,-8.0,-6.0,-9.0,7.0,7.7,14.0,0.6,547.0,804.5,948.5,799.0,7.0,225.5,14.0,0.6,545.0,805.0,950.0,800.0,7.0,225.0,14.0,0.6
2021,5,-179.8,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4,-0.1,1.0,-0.5,8.0,1.7,20.0,0.4,-3.2,-2.5,3.7,-1.1,8.0,3.4,20.0,0.4,135.0,551.5,1443.0,793.0,20.0,643.0,16.0,0.6,135.0,550.0,1445.0,795.0,20.0,645.0,16.0,0.6
2021,5,-179.7,14.6,26.56,26.7,26.84,26.7,2.0,0.28,24.0,0.5,26.58,26.75,26.92,26.75,2.0,0.35,24.0,0.5,17.13,17.22,17.32,17.22,2.0,0.2,24.0,0.5,77.5,78.7,80.0,78.7,2.0,2.7,24.0,0.5,9.46,9.8,10.14,9.8,2.0,0.71,24.0,0.5,-9.99,-9.65,-9.31,-9.65,2.0,0.7,24.0,0.5,-1.76,-1.7,-1.64,-1.7,2.0,0.12,24.0,0.5,1013.59,1014.2,1014.81,1014.2,2.0,1.27,24.0,0.5,3.5,4.5,5.5,4.5,2.0,2.1,24.0,0.5,-101.4,-94.8,-88.2,-94.8,2.0,13.6,24.0,0.5,-17.9,-16.7,-15.6,-16.7,2.0,2.4,24.0,0.5,-0.36,-0.05,0.26,-0.05,2.0,0.64,24.0,0.5,-3.7,-0.7,2.3,-0.7,2.0,6.3,24.0,0.5,4.59,4.65,4.72,4.65,2.0,0.14,24.0,0.5,44.6,45.6,46.5,45.6,2.0,1.9,24.0,0.5,-268.9,-258.3,-247.7,-258.3,2.0,22.0,24.0,0.5,-47.4,-45.5,-43.7,-45.5,2.0,3.9,24.0,0.5,-171.0,-166.2,-161.3,-166.2,2.0,10.0,24.0,0.5,-30.2,-29.3,-28.4,-29.3,2.0,1.8,24.0,0.5,-45.8,-44.9,-43.9,-44.9,2.0,1.9,24.0,0.5,-8.1,-7.9,-7.7,-7.9,2.0,0.3,24.0,0.5,850.0,948.5,1047.0,948.5,2.0,204.0,24.0,0.5,850.0,950.0,1045.0,950.0,2.0,205.0,24.0,0.5
2021,5,-179.7,54.2,3.22,4.0,5.0,4.22,15.0,1.16,16.0,0.7,3.86,5.0,7.14,5.41,19.0,1.92,16.0,0.6,4.3,5.26,5.49,4.96,12.0,0.6,18.0,0.3,84.4,94.4,100.0,92.0,12.0,8.9,18.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,-1.0,-1.0,-1.36,15.0,0.86,16.0,0.7,-16.2,-11.3,-7.0,-11.8,15.0,6.7,16.0,0.7,-0.37,0.02,0.47,0.04,8.0,0.44,20.0,0.4,-3.1,0.0,4.9,0.7,8.0,3.9,20.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,-179.6,-9.3,29.16,29.5,29.84,29.5,2.0,0.71,12.0,1.0,30.16,30.5,30.84,30.5,2.0,0.71,12.0,1.0,21.06,21.81,22.56,21.81,2.0,1.56,12.0,1.0,75.4,79.7,84.0,79.7,2.0,8.9,12.0,1.0,6.86,7.2,7.54,7.2,2.0,0.71,12.0,1.0,-6.61,-6.48,-6.36,-6.48,2.0,0.26,12.0,1.0,2.54,3.07,3.6,3.07,2.0,1.1,12.0,1.0,1009.18,1009.35,1009.52,1009.35,2.0,0.35,12.0,1.0,3.2,3.5,3.8,3.5,2.0,0.7,12.0,1.0,-49.9,-46.8,-43.6,-46.8,2.0,6.5,12.0,1.0,17.6,22.5,27.4,22.5,2.0,10.1,12.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,12.0,1.0,-7.5,-7.2,-6.9,-7.2,2.0,0.7,12.0,1.0,2.87,4.15,5.42,4.15,2.0,2.64,12.0,1.0,20.2,30.8,41.4,30.8,2.0,22.0,12.0,1.0,-203.9,-197.8,-191.7,-197.8,2.0,12.6,12.0,1.0,76.8,94.0,111.3,94.0,2.0,35.8,12.0,1.0,-143.3,-141.2,-139.1,-141.2,2.0,4.4,12.0,1.0,56.8,66.1,75.4,66.1,2.0,19.2,12.0,1.0,-36.0,-27.2,-18.4,-27.2,2.0,18.2,12.0,1.0,8.1,14.2,20.3,14.2,2.0,12.7,12.0,1.0,325.5,378.5,432.0,378.5,2.0,110.0,12.0,1.0,325.0,380.0,430.0,380.0,2.0,110.0,12.0,1.0
2021,5,-179.6,0.4,29.0,29.0,29.0,29.0,1.0,0.0,22.0,1.0,29.0,29.0,29.0,29.0,1.0,0.0,22.0,1.0,19.56,19.56,19.56,19.56,1.0,0.0,22.0,1.0,78.1,78.1,78.1,78.1,1.0,0.0,22.0,1.0,9.3,9.3,9.3,9.3,1.0,0.0,22.0,1.0,-9.16,-9.16,-9.16,-9.16,1.0,0.0,22.0,1.0,1.61,1.61,1.61,1.61,1.0,0.0,22.0,1.0,1012.0,1012.0,1012.0,1012.0,1.0,0.0,22.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,22.0,1.0,-85.2,-85.2,-85.2,-85.2,1.0,0.0,22.0,1.0,15.0,15.0,15.0,15.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,5.57,5.57,5.57,5.57,1.0,0.0,22.0,1.0,51.8,51.8,51.8,51.8,1.0,0.0,22.0,1.0,-265.6,-265.6,-265.6,-265.6,1.0,0.0,22.0,1.0,46.8,46.8,46.8,46.8,1.0,0.0,22.0,1.0,-179.1,-179.1,-179.1,-179.1,1.0,0.0,22.0,1.0,31.6,31.6,31.6,31.6,1.0,0.0,22.0,1.0,-51.0,-51.0,-51.0,-51.0,1.0,0.0,22.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,22.0,1.0,804.5,804.5,804.5,804.5,1.0,0.0,22.0,1.0,805.0,805.0,805.0,805.0,1.0,0.0,22.0,1.0
2021,5,-179.6,36.6,18.6,18.8,19.0,18.8,4.0,0.23,30.0,1.0,15.0,15.0,15.0,15.0,4.0,0.0,30.0,1.0,6.16,6.69,7.22,6.69,4.0,0.61,30.0,1.0,58.4,63.3,68.2,63.3,4.0,5.7,30.0,1.0,15.4,18.0,20.6,18.0,4.0,3.0,30.0,1.0,9.9,13.87,17.84,13.87,4.0,4.58,30.0,1.0,-11.8,-11.05,-10.3,-11.05,4.0,0.86,30.0,1.0,1011.0,1011.7,1012.4,1011.7,4.0,0.81,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.8,4.0,3.8,4.0,0.23,30.0,1.0,55.4,68.9,82.4,68.9,4.0,15.6,30.0,1.0,6.47,6.82,7.17,6.82,4.0,0.4,30.0,1.0,110.3,121.8,133.2,121.8,4.0,13.2,30.0,1.0,148.5,208.0,267.6,208.0,4.0,68.8,30.0,1.0,-177.0,-165.7,-154.5,-165.7,4.0,13.0,30.0,1.0,61.0,94.9,128.8,94.9,4.0,39.1,30.0,1.0,-74.4,-73.5,-72.7,-73.5,4.0,1.0,30.0,1.0,70.9,93.2,115.4,93.2,4.0,25.7,30.0,1.0,-84.5,-75.6,-66.6,-75.6,4.0,10.3,30.0,1.0,3652.5,6197.0,8742.0,6197.0,4.0,2938.5,30.0,1.0,3650.0,6195.0,8740.0,6195.0,4.0,2940.0,30.0,1.0
2021,5,-179.6,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62,8.7,10.61,8.34,5.0,3.18,20.0,0.8,4.78,6.66,10.45,7.46,5.0,3.67,20.0,0.8,-2.71,-2.12,1.02,-0.78,5.0,3.63,20.0,0.8,1007.85,1011.4,1017.29,1012.4,5.0,5.15,20.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,100.0,132.4,103.3,5.0,46.3,20.0,0.8,-39.8,-30.2,18.3,-9.9,5.0,53.6,20.0,0.8,37.6,64.8,79.8,59.0,4.0,29.8,22.0,0.8,-21.6,-18.5,-13.9,-17.8,4.0,4.5,22.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,-179.6,38.5,13.32,14.0,14.68,14.0,3.0,1.0,18.0,0.7,12.95,14.2,15.37,14.14,5.0,1.52,20.0,0.8,6.52,7.33,8.97,7.73,4.0,1.72,22.0,0.8,66.6,80.2,88.9,77.9,4.0,13.5,22.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,0.0,0.68,0.27,3.0,0.64,18.0,0.7,-0.6,0.0,6.3,2.8,3.0,5.7,18.0,0.7,1.97,2.69,3.41,2.69,2.0,1.49,24.0,0.5,15.5,16.2,16.9,16.2,2.0,1.4,24.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,-179.6,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,7.0,8.0,6.6,8.0,1.5,18.0,0.8,-4.4,73.6,198.5,84.1,11.0,102.9,20.0,0.6,-52.9,43.2,204.2,53.5,11.0,114.7,20.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,-179.6,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.4,10.4,12.1,3.0,3.0,15.0,20.0,0.7,-8.5,11.9,14.3,3.1,3.0,18.4,20.0,0.7,891.0,1443.0,1965.0,1439.0,5.0,576.5,20.0,0.8,890.0,1445.0,1965.0,1440.0,5.0,575.0,20.0,0.8
2021,5,-179.6,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.1,2.0,20.7,5.4,6.0,13.2,14.0,0.5,-2.5,0.0,0.2,-1.9,6.0,5.1,14.0,0.5,132.5,2004.0,4312.5,2415.0,16.0,2290.0,14.0,0.8,135.0,2005.0,4310.0,2415.0,16.0,2290.0,14.0,0.8
2021,5,-179.6,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,-0.6,0.0,-2.9,5.0,4.6,20.0,0.6,-13.9,0.0,0.7,-5.2,5.0,8.0,20.0,0.6,132.5,456.5,3652.5,1366.0,41.0,1796.5,18.0,0.7,135.0,455.0,3650.0,1365.0,41.0,1795.0,18.0,0.7
