Year,Month,Running Month,Longitude,Latitude,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1906,8,22880,-177.2,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,39.0,301.0,904.5,515.5,9.0,600.5,20.0,0.8,40.0,300.0,905.0,515.0,9.0,600.0,20.0,0.8
1906,8,22880,-175.7,-37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1.0,0.0,2.0,1.0,8.7,8.7,8.7,8.7,1.0,0.0,2.0,1.0,8.7,8.7,8.7,8.7,1.0,0.0,2.0,1.0,997.3,997.3,997.3,997.3,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,8,22880,-175.5,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-1.1,-1.1,-1.1,1.0,0.0,26.0,0.0,-0.9,-0.9,-0.9,-0.9,1.0,0.0,26.0,0.0,17.5,301.0,405.0,290.5,6.0,287.5,20.0,0.5,20.0,300.0,405.0,290.0,6.0,290.0,20.0,0.5
1906,8,22880,-175.4,50.4,7.8,8.0,8.0,7.8,6.0,0.4,20.0,0.5,92.9,92.9,92.9,92.9,1.0,0.0,26.0,0.0,-10.7,0.0,12.6,1.6,6.0,23.5,20.0,0.5,-7.1,18.0,53.5,24.3,6.0,38.3,20.0,0.5,8.03,9.1,10.22,9.08,5.0,1.33,20.0,0.4,9.06,10.0,11.18,10.18,5.0,1.31,20.0,0.4,7.05,7.05,7.05,7.05,1.0,0.0,26.0,0.0,92.9,92.9,92.9,92.9,1.0,0.0,26.0,0.0,2.6,6.7,7.24,5.77,6.0,2.65,20.0,0.5,-2.56,0.0,2.85,0.24,6.0,3.69,20.0,0.5,-1.87,3.2,7.24,3.02,6.0,4.72,20.0,0.5,1000.91,1007.6,1011.76,1006.37,3.0,8.02,24.0,0.7,-2.26,-0.5,0.0,-1.1,5.0,1.44,20.0,0.4,-11.0,-3.3,0.0,-5.4,5.0,6.4,20.0,0.4,0.54,0.54,0.54,0.54,1.0,0.0,26.0,0.0,1.4,1.4,1.4,1.4,1.0,0.0,26.0,0.0,-28.2,0.0,7.7,-8.3,5.0,24.1,20.0,0.4,5.1,42.6,80.1,43.6,5.0,48.7,20.0,0.4,-14.1,-14.1,-14.1,-14.1,1.0,0.0,26.0,0.0,-11.8,-11.8,-11.8,-11.8,1.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,8,22880,-173.5,50.4,6.3,8.0,8.0,7.2,9.0,1.4,22.0,0.4,100.0,100.0,100.0,100.0,2.0,0.0,26.0,0.5,-7.2,4.3,50.2,12.4,9.0,31.6,22.0,0.4,-4.3,1.2,45.9,13.6,9.0,25.1,22.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,8.03,4.53,9.0,2.83,22.0,0.4,-1.99,1.67,5.89,1.19,9.0,4.06,22.0,0.4,-1.67,0.45,5.52,1.3,9.0,3.35,22.0,0.4,997.04,1008.6,1012.61,1006.15,6.0,7.39,24.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,-0.6,-0.6,-0.6,2.0,0.0,26.0,0.5,-0.5,-0.5,-0.5,-0.5,2.0,0.0,26.0,0.5,17.5,17.5,613.5,210.0,9.0,338.5,22.0,0.4,20.0,20.0,615.0,210.0,9.0,340.0,22.0,0.4
1906,8,22880,-173.4,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,9.6,10.0,9.08,8.0,1.21,22.0,0.4,9.31,9.7,11.96,10.06,8.0,1.46,22.0,0.4,7.3,7.3,7.31,7.3,2.0,0.01,26.0,0.5,100.0,100.0,100.0,100.0,2.0,0.0,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8,-0.85,0.6,-0.99,8.0,1.79,22.0,0.4,-19.0,-2.9,2.2,-6.4,8.0,11.4,22.0,0.4,0.3,0.3,0.3,0.3,2.0,0.0,26.0,0.5,0.8,0.8,0.8,0.8,2.0,0.0,26.0,0.5,-18.7,0.3,80.1,16.1,8.0,47.9,22.0,0.4,-15.7,9.4,69.2,19.1,8.0,38.5,22.0,0.4,-14.6,-14.5,-14.5,-14.5,2.0,0.0,26.0,0.5,-12.2,-12.2,-12.2,-12.2,2.0,0.0,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,8,22880,-173.3,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,2.0,0.0,8.0,0.0,-5.13,-5.13,-5.13,-5.13,2.0,0.0,8.0,0.0,-4.31,-4.31,-4.31,-4.31,2.0,0.0,8.0,0.0,1019.86,1020.0,1020.14,1020.0,2.0,0.28,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,8,22880,-173.2,-37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1.0,0.0,2.0,1.0,6.58,6.58,6.58,6.58,1.0,0.0,2.0,1.0,6.58,6.58,6.58,6.58,1.0,0.0,2.0,1.0,992.3,992.3,992.3,992.3,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,8,22880,-171.5,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,4.6,4.6,3.93,3.0,1.15,28.0,0.7,-0.86,-0.8,-0.25,-0.56,3.0,0.49,28.0,0.7,3.11,4.53,4.58,3.86,3.0,1.23,28.0,0.7,1012.27,1012.85,1013.43,1012.85,2.0,1.2,28.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,8,22880,-171.5,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25,9.7,10.0,9.15,4.0,1.33,22.0,0.8,8.69,9.45,11.15,9.9,4.0,1.66,22.0,0.8,7.06,7.06,7.06,7.06,1.0,0.0,26.0,1.0,92.9,92.9,92.9,92.9,1.0,0.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.28,-0.85,0.79,-0.75,4.0,1.89,22.0,0.8,-11.9,-2.2,2.0,-4.8,4.0,9.9,22.0,0.8,0.54,0.54,0.54,0.54,1.0,0.0,26.0,1.0,1.4,1.4,1.4,1.4,1.0,0.0,26.0,1.0,-8.2,10.9,43.2,17.2,4.0,33.9,22.0,0.8,-17.4,3.9,35.0,8.6,4.0,33.9,22.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,-18.4,-18.4,-18.4,-18.4,1.0,0.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,8,22880,-171.5,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,-1.4,-1.4,-1.4,-1.4,1.0,0.0,26.0,1.0,17.5,17.5,76.0,65.0,6.0,115.5,20.0,0.7,20.0,20.0,75.0,65.0,6.0,115.0,20.0,0.7
1906,8,22880,-171.5,50.5,7.6,8.0,8.0,7.7,6.0,0.8,20.0,0.7,92.9,92.9,92.9,92.9,1.0,0.0,26.0,1.0,-1.0,6.5,12.4,8.2,6.0,13.6,20.0,0.7,-3.2,-1.3,9.8,3.7,6.0,12.9,20.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,3.45,3.28,6.0,1.67,20.0,0.7,-0.38,2.5,3.09,1.81,6.0,2.41,20.0,0.7,-1.24,-0.5,2.35,0.28,6.0,2.43,20.0,0.7,999.46,1009.7,1011.95,1005.8,3.0,9.75,24.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,8,22880,-171.3,26.4,2.6,4.0,6.7,4.7,3.0,3.1,6.0,1.0,83.6,83.6,83.6,83.6,1.0,0.0,6.0,1.0,-34.4,-34.4,-25.4,-30.0,3.0,7.6,6.0,1.0,-28.9,-28.9,-9.2,-19.2,3.0,16.7,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,6.7,6.7,6.0,3.0,1.21,6.0,1.0,-5.13,-5.13,-4.77,-4.95,3.0,0.31,6.0,1.0,-4.31,-4.31,-1.37,-2.87,3.0,2.49,6.0,1.0,1017.12,1017.8,1018.48,1017.8,2.0,1.41,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,8,22880,-169.8,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.8,-21.8,-21.8,-21.8,1.0,0.0,6.0,1.0,7.9,7.9,7.9,7.9,1.0,0.0,6.0,1.0,17.5,301.0,301.0,206.5,6.0,146.0,12.0,0.7,20.0,300.0,300.0,205.0,6.0,145.0,12.0,0.7
1906,8,22880,-169.7,-37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,15.4,15.4,15.4,1.0,0.0,2.0,1.0,10.89,10.89,10.89,10.89,1.0,0.0,2.0,1.0,10.89,10.89,10.89,10.89,1.0,0.0,2.0,1.0,1003.3,1003.3,1003.3,1003.3,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
