Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Ds1,Ds3,Ds5,Dm,Dn,Ds,Dd,Dht,Es1,Es3,Es5,Em,En,Es,Ed,Eht,Fs1,Fs3,Fs5,Fm,Fn,Fs,Fd,Fht,Gs1,Gs3,Gs5,Gm,Gn,Gs,Gd,Ght,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
1908,8,-179.9,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,6.8,6.8,6.8,6.8,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,8,-179.6,-39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,6.7,6.7,6.18,4.0,1.05,22.0,0.8,0.55,4.74,5.77,3.23,4.0,4.42,22.0,0.8,-4.74,-2.37,1.7,-1.56,4.0,3.91,22.0,0.8,1014.7,1014.7,1014.7,1014.7,1.0,0.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,8,-179.4,50.2,8.13,8.9,9.86,8.93,10.0,1.0,18.0,0.6,7.8,9.4,10.09,9.09,10.0,1.6,18.0,0.6,6.92,7.14,7.63,7.27,4.0,0.49,20.0,0.8,87.2,91.1,97.2,92.1,4.0,6.2,20.0,0.8,2.6,8.0,12.3,7.46,10.0,5.08,18.0,0.6,0.0,1.38,8.9,3.56,10.0,5.72,18.0,0.6,-5.84,2.14,4.7,0.4,10.0,6.38,18.0,0.6,990.46,1018.25,1020.73,1010.76,8.0,15.35,20.0,0.5,6.9,8.0,8.0,7.6,10.0,0.8,18.0,0.6,0.0,3.0,109.5,46.1,10.0,81.7,18.0,0.6,-57.1,5.6,41.4,-4.9,10.0,66.1,18.0,0.6,-1.53,0.0,1.3,-0.16,10.0,1.66,18.0,0.6,-20.8,0.0,5.2,-5.7,10.0,17.3,18.0,0.6,-0.49,-0.14,0.08,-0.2,4.0,0.38,20.0,0.8,-5.0,-0.7,-0.2,-2.5,4.0,4.2,20.0,0.8,0.0,13.0,99.3,36.8,10.0,63.9,18.0,0.6,-43.2,18.5,45.5,7.6,10.0,52.1,18.0,0.6,9.6,55.4,101.7,55.6,4.0,53.2,20.0,0.8,-6.8,8.3,15.6,4.6,4.0,15.5,20.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,8,-179.3,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,3.0,0.0,12.0,0.3,-21.2,-21.2,-7.4,-14.4,3.0,11.7,12.0,0.3,-0.2,0.0,0.0,-0.1,3.0,0.2,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,8,-179.3,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9,-0.6,-0.2,-2.4,4.0,4.2,20.0,0.8,-0.3,0.0,0.9,0.3,4.0,0.9,20.0,0.8,17.5,552.5,1861.0,947.5,10.0,1198.0,18.0,0.6,20.0,555.0,1860.0,945.0,10.0,1200.0,18.0,0.6
1908,8,-177.5,-39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.89,11.8,16.71,11.8,2.0,10.18,22.0,0.5,4.3,8.0,11.71,8.0,2.0,7.68,22.0,0.5,-1.08,4.81,10.7,4.81,2.0,12.2,22.0,0.5,1015.5,1015.5,1015.5,1015.5,1.0,0.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,8,-177.4,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5.0,6.0,5.3,4.0,1.3,12.0,1.0,-20.6,-19.9,-13.0,-16.9,4.0,6.8,12.0,1.0,-7.2,-3.6,0.0,-3.6,4.0,4.2,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,8,-177.4,50.4,8.1,8.9,9.4,8.8,8.0,0.91,16.0,0.6,8.0,8.55,9.4,8.65,8.0,0.69,16.0,0.6,7.09,7.09,7.09,7.09,1.0,0.0,12.0,0.0,94.1,94.1,94.1,94.1,2.0,0.0,12.0,0.5,2.82,9.55,12.3,8.61,8.0,4.83,16.0,0.6,0.27,6.11,11.31,6.1,8.0,5.98,16.0,0.6,0.11,2.64,4.07,1.79,8.0,5.12,16.0,0.6,1001.35,1014.4,1021.21,1009.93,6.0,15.53,18.0,0.5,8.0,8.0,8.0,8.0,8.0,0.0,16.0,0.6,0.7,51.3,138.3,71.7,8.0,87.2,16.0,0.6,0.3,10.2,50.6,12.9,8.0,58.1,16.0,0.6,-0.5,-0.35,1.3,0.15,8.0,1.06,16.0,0.6,-7.5,-3.7,3.5,-2.4,8.0,5.5,16.0,0.6,0.2,0.2,0.2,0.2,1.0,0.0,12.0,0.0,2.4,2.4,2.4,2.4,1.0,0.0,12.0,0.0,2.1,51.3,104.8,53.7,8.0,55.2,16.0,0.6,0.9,22.8,38.1,17.3,8.0,45.1,16.0,0.6,82.0,82.0,82.0,82.0,1.0,0.0,12.0,0.0,29.8,29.8,29.8,29.8,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,8,-177.2,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2.3,2.3,2.3,1.0,0.0,12.0,0.0,0.8,0.8,0.8,0.8,1.0,0.0,12.0,0.0,26.5,873.0,1861.0,1156.5,8.0,1259.5,16.0,0.6,25.0,875.0,1860.0,1155.0,8.0,1260.0,16.0,0.6
1908,8,-175.4,50.5,8.9,9.0,10.0,9.26,10.0,0.62,16.0,0.5,8.0,8.3,10.0,8.89,9.0,0.99,16.0,0.4,7.18,7.33,7.49,7.33,2.0,0.32,20.0,0.5,93.3,94.1,98.1,95.7,3.0,3.8,16.0,0.7,4.6,9.3,9.8,8.03,10.0,2.72,16.0,0.5,0.0,3.52,7.98,3.82,10.0,3.73,16.0,0.5,1.27,3.33,9.8,4.59,10.0,5.05,16.0,0.5,1005.4,1018.0,1019.39,1010.91,7.0,14.7,20.0,0.6,8.0,8.0,8.0,7.9,10.0,0.3,16.0,0.5,0.0,16.2,74.2,30.5,10.0,34.4,16.0,0.5,5.8,31.0,96.0,46.7,10.0,53.1,16.0,0.5,-0.97,0.6,1.0,0.29,9.0,1.15,16.0,0.4,-8.2,5.9,10.6,2.2,9.0,8.7,16.0,0.4,-0.27,-0.2,-0.13,-0.2,2.0,0.14,20.0,0.5,-1.3,-1.1,-1.0,-1.1,2.0,0.3,20.0,0.5,0.0,35.2,70.6,36.2,9.0,36.6,16.0,0.4,7.5,29.9,81.3,41.4,9.0,43.2,16.0,0.4,32.3,44.4,56.5,44.4,2.0,25.1,20.0,0.5,22.4,22.5,22.6,22.5,2.0,0.2,20.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
