Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1908,4,22900,-177.4,50.2,2.6,4.6,4.82,4.7,7.0,2.24,12.0,0.4,2.41,3.25,4.37,3.66,7.0,1.65,12.0,0.4,-3.27,-1.8,1.21,-0.56,7.0,3.47,12.0,0.4,987.21,994.0,997.64,991.92,5.0,9.54,10.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,4,22900,-177.2,-25.2,4.6,4.6,4.6,4.6,1.0,0.0,26.0,1.0,-4.6,-4.6,-4.6,-4.6,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,1012.0,1012.0,1012.0,1012.0,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,4,22900,-175.5,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9,-3.9,-3.9,-3.9,1.0,0.0,24.0,1.0,-3.3,-3.3,-3.3,-3.3,1.0,0.0,24.0,1.0,380.5,552.5,724.5,552.5,2.0,356.0,24.0,0.5,380.0,555.0,725.0,555.0,2.0,355.0,24.0,0.5
1908,4,22900,-175.4,48.5,7.11,8.0,8.89,8.0,2.0,1.84,24.0,0.5,3.49,4.16,4.82,4.16,2.0,1.38,24.0,0.5,5.01,6.52,8.04,6.52,2.0,3.13,24.0,0.5,994.53,995.45,996.37,995.45,2.0,1.91,24.0,0.5,2.2,2.2,2.2,2.2,2.0,0.0,24.0,0.5,3.05,3.6,4.15,3.6,2.0,1.13,24.0,0.5,5.26,5.26,5.26,5.26,1.0,0.0,24.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,24.0,1.0,8.0,8.0,8.0,8.0,2.0,0.0,24.0,0.5,100.0,100.0,100.0,100.0,1.0,0.0,24.0,1.0,30.3,32.0,33.6,32.0,2.0,3.4,24.0,0.5,37.2,55.1,73.0,55.1,2.0,37.1,24.0,0.5,-1.95,-1.4,-0.85,-1.4,2.0,1.13,24.0,0.5,-13.3,-10.2,-7.0,-10.2,2.0,6.5,24.0,0.5,-0.76,-0.76,-0.76,-0.76,1.0,0.0,24.0,1.0,-5.1,-5.1,-5.1,-5.1,1.0,0.0,24.0,1.0,11.1,15.7,20.4,15.7,2.0,9.7,24.0,0.5,19.8,21.7,23.6,21.7,2.0,3.9,24.0,0.5,27.0,27.0,27.0,27.0,1.0,0.0,24.0,1.0,22.6,22.6,22.6,22.6,1.0,0.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,4,22900,-175.3,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,6.5,4.3,4.0,2.6,18.0,1.0,80.1,85.0,90.2,85.2,4.0,5.8,18.0,1.0,-66.3,-36.7,-7.2,-36.7,4.0,34.1,18.0,1.0,-55.6,-37.7,-19.9,-37.7,4.0,20.6,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,4,22900,-175.3,50.3,4.19,5.65,7.24,5.75,6.0,2.32,14.0,0.7,-0.73,4.56,6.8,3.44,6.0,4.57,14.0,0.7,-3.25,-2.79,-1.28,-2.0,6.0,2.29,14.0,0.7,988.62,995.8,997.1,992.8,5.0,7.86,12.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,4,22900,-173.7,-25.7,9.3,9.3,9.3,9.3,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,9.3,9.3,9.3,9.3,1.0,0.0,14.0,1.0,1018.7,1018.7,1018.7,1018.7,1.0,0.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,4,22900,-173.4,-23.6,2.14,4.6,4.6,3.4,3.0,2.08,26.0,1.0,-4.17,-3.25,-0.55,-2.38,3.0,2.76,26.0,1.0,-2.22,0.0,0.48,-0.85,3.0,2.11,26.0,1.0,1012.78,1012.95,1013.12,1012.95,2.0,0.35,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,4,22900,-173.4,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,5.0,5.7,4.7,3.0,1.5,14.0,0.0,79.1,85.5,88.9,84.0,3.0,7.3,14.0,0.0,-56.1,-34.4,-15.9,-36.0,3.0,29.5,14.0,0.0,-47.1,-28.9,-22.7,-34.8,3.0,18.6,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,4,22900,-173.4,48.5,9.78,10.8,11.82,10.8,2.0,2.12,24.0,0.5,-1.18,3.12,7.42,3.12,2.0,8.91,24.0,0.5,8.04,8.32,8.61,8.32,2.0,0.59,24.0,0.5,985.49,986.75,988.01,986.75,2.0,2.62,24.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,4,22900,-173.3,50.3,4.6,5.65,7.24,6.08,6.0,1.88,12.0,0.7,-3.28,4.29,6.02,2.21,6.0,4.7,12.0,0.7,-5.54,-1.75,2.1,-1.75,6.0,4.04,12.0,0.7,985.99,995.1,1000.37,993.38,5.0,7.78,10.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,4,22900,-171.5,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,7.0,8.0,5.6,5.0,2.9,20.0,0.0,85.5,85.6,90.5,87.5,5.0,2.7,20.0,0.0,-66.3,-66.3,-27.4,-49.7,5.0,23.6,20.0,0.0,-55.6,-55.6,-37.3,-47.6,5.0,12.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,4,22900,-171.5,48.5,9.3,9.3,9.3,9.3,1.0,0.0,24.0,1.0,-5.98,-5.98,-5.98,-5.98,1.0,0.0,24.0,1.0,7.12,7.12,7.12,7.12,1.0,0.0,24.0,1.0,983.2,983.2,983.2,983.2,1.0,0.0,24.0,1.0,1.1,1.1,1.1,1.1,1.0,0.0,24.0,1.0,3.3,3.3,3.3,3.3,1.0,0.0,24.0,1.0,4.93,4.93,4.93,4.93,1.0,0.0,24.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,24.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,24.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,24.0,1.0,-55.6,-55.6,-55.6,-55.6,1.0,0.0,24.0,1.0,66.3,66.3,66.3,66.3,1.0,0.0,24.0,1.0,-2.2,-2.2,-2.2,-2.2,1.0,0.0,24.0,1.0,-20.5,-20.5,-20.5,-20.5,1.0,0.0,24.0,1.0,-0.72,-0.72,-0.72,-0.72,1.0,0.0,24.0,1.0,-6.7,-6.7,-6.7,-6.7,1.0,0.0,24.0,1.0,-19.7,-19.7,-19.7,-19.7,1.0,0.0,24.0,1.0,23.5,23.5,23.5,23.5,1.0,0.0,24.0,1.0,-29.5,-29.5,-29.5,-29.5,1.0,0.0,24.0,1.0,35.1,35.1,35.1,35.1,1.0,0.0,24.0,1.0,4.3,4.3,4.3,4.3,1.0,0.0,24.0,1.0,-5.1,-5.1,-5.1,-5.1,1.0,0.0,24.0,1.0,804.5,804.5,804.5,804.5,1.0,0.0,24.0,1.0,805.0,805.0,805.0,805.0,1.0,0.0,24.0,1.0
