Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y
1818,5,21821,-37.80000000000001,38.6,1.9,3.85,5.8,3.85,2,4.03,10,1.0,1.15,1.79,2.43,1.79,2,1.33,10,1.0,1.42,3.33,5.23,3.33,2,3.95,10,1.0,1016.68,1019.8,1023.07,1019.82,5,3.45,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-37.69999999999999,34.4,7.53,9.3,9.3,8.43,3,1.5,8,1.0,-8.92,-8.21,-6.64,-7.79,3,1.71,8,1.0,1.66,3.15,3.98,2.83,3,1.72,8,1.0,1007.62,1015.9,1029.84,1018.6,4,15.42,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-37.5,40.2,9.3,9.3,9.3,9.3,1,0.0,4,1.0,-7.52,-7.52,-7.52,-7.52,1,0.0,4,1.0,5.47,5.47,5.47,5.47,1,0.0,4,1.0,1000.21,1003.45,1006.69,1003.45,2,6.72,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-37.5,56.8,1.9,3.85,5.8,3.85,2,4.03,20,0.5,-0.36,0.85,2.06,0.85,2,2.51,20,0.5,0.66,2.9,5.13,2.9,2,4.63,20,0.5,1001.01,1003.55,1005.65,1003.48,6,2.52,20,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-37.19999999999999,28.4,2.13,6.7,6.7,4.47,3,3.87,2,1.0,1.19,3.75,5.76,3.48,3,3.36,2,1.0,0.07,0.23,3.87,1.93,3,3.14,2,1.0,1017.67,1021.7,1025.73,1021.7,2,8.34,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-37.10000000000002,30.1,4.6,4.6,4.6,4.6,1,0.0,2,1.0,0.56,0.56,0.56,0.56,1,0.0,2,1.0,4.57,4.57,4.57,4.57,1,0.0,2,1.0,1016.1,1016.1,1016.1,1016.1,1,0.0,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-37.10000000000002,42.9,6.7,6.7,6.7,6.7,1,0.0,8,1.0,-2.4,-2.4,-2.4,-2.4,1,0.0,8,1.0,6.25,6.25,6.25,6.25,1,0.0,8,1.0,1017.26,1017.6,1017.94,1017.6,2,0.71,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-37.0,36.4,12.3,12.3,12.3,12.3,1,0.0,8,1.0,-10.86,-10.86,-10.86,-10.86,1,0.0,8,1.0,-5.77,-5.77,-5.77,-5.77,1,0.0,8,1.0,1017.55,1018.25,1025.92,1021.58,4,7.18,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-35.69999999999999,34.4,7.11,8.0,8.89,8.0,2,1.84,6,1.0,-8.86,-7.96,-7.07,-7.96,2,1.86,6,1.0,-0.58,-0.08,0.42,-0.08,2,1.04,6,1.0,1011.88,1012.7,1014.2,1013.03,3,1.72,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-35.60000000000002,30.1,9.3,9.3,9.3,9.3,1,0.0,30,1.0,-7.12,-7.12,-7.12,-7.12,1,0.0,30,1.0,5.98,5.98,5.98,5.98,1,0.0,30,1.0,1010.8,1010.8,1010.8,1010.8,1,0.0,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-35.5,32.3,5.6,7.1,8.6,7.1,2,3.11,4,1.0,3.12,3.64,4.16,3.64,2,1.08,4,1.0,-0.4,3.35,7.1,3.35,2,7.77,4,1.0,1004.88,1006.1,1012.92,1008.74,5,5.6,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-35.39999999999998,38.3,0.0,0.0,6.35,3.1,3,5.37,10,1.0,-1.21,0.0,0.0,-0.59,3,1.02,10,1.0,0.0,0.0,6.23,3.04,3,5.27,10,1.0,1017.35,1021.5,1026.24,1023.53,7,7.54,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-35.0,41.0,9.3,9.3,9.3,9.3,1,0.0,12,1.0,-3.63,-3.63,-3.63,-3.63,1,0.0,12,1.0,-8.56,-8.56,-8.56,-8.56,1,0.0,12,1.0,1017.98,1018.7,1019.51,1018.72,5,1.25,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-33.89999999999998,56.7,2.6,2.6,2.6,2.6,1,0.0,20,1.0,1.45,1.45,1.45,1.45,1,0.0,20,1.0,2.16,2.16,2.16,2.16,1,0.0,20,1.0,1009.23,1009.7,1010.38,1009.73,6,0.73,18,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-33.69999999999999,40.8,6.7,6.7,6.7,6.7,1,0.0,14,1.0,-2.51,-2.51,-2.51,-2.51,1,0.0,14,1.0,6.21,6.21,6.21,6.21,1,0.0,14,1.0,1016.21,1017.1,1019.69,1017.93,3,2.65,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-33.5,14.3,7.59,9.5,11.41,9.5,2,3.96,24,1.0,-10.96,-8.47,-5.98,-8.47,2,5.16,24,1.0,-4.25,-3.4,-2.54,-3.4,2,1.78,24,1.0,1017.8,1017.8,1017.8,1017.8,1,0.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-33.39999999999998,42.4,9.3,9.3,9.3,9.3,1,0.0,14,1.0,0.16,0.16,0.16,0.16,1,0.0,14,1.0,9.3,9.3,9.3,9.3,1,0.0,14,1.0,1022.0,1022.0,1022.0,1022.0,1,0.0,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-31.899999999999977,44.4,6.7,6.7,6.7,6.7,1,0.0,8,1.0,6.33,6.33,6.33,6.33,1,0.0,8,1.0,-2.18,-2.18,-2.18,-2.18,1,0.0,8,1.0,1017.1,1017.1,1017.1,1017.1,1,0.0,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-31.80000000000001,38.8,3.23,4.6,4.6,3.93,3,1.15,8,1.0,-3.05,-2.6,2.09,-0.53,3,4.16,8,1.0,-2.77,-1.72,-0.55,-1.66,3,1.63,8,1.0,1008.6,1008.6,1008.6,1008.6,1,0.0,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-31.69999999999999,-25.4,7.59,9.5,11.41,9.5,2,3.96,14,1.0,-11.41,-9.5,-7.59,-9.5,2,3.96,14,1.0,-0.2,-0.17,-0.13,-0.17,2,0.07,14,1.0,1013.6,1013.8,1016.19,1014.87,3,2.11,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,5,21821,-31.5,40.5,7.11,8.0,8.89,8.0,2,1.84,12,1.0,0.89,2.81,4.73,2.81,2,3.97,12,1.0,4.55,6.47,8.4,6.47,2,4.0,12,1.0,1015.56,1016.6,1019.36,1016.61,7,3.84,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
