Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,Sx,Sy,As1,As3,As5,Am,An,As,Ad,Aht,Ax,Ay,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Qx,Qy,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ry,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Wx,Wy,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Ux,Uy,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Vx,Vy,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Px,Py,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Cx,Cy,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Xx,Xy,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Yx,Yy,Is1,Is3,Is5,Im,In,Is,Id,Iht,Ix,Iy,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Jx,Jy,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Kx,Ky,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Lx,Ly,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Mx,My,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,Nx,Ny,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B1x,B1y,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht,B2x,B2y
1811,3,80.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,2,0.0,20,1.0,0.7,0.2,-6.03,-5.54,-5.05,-5.54,2,1.01,20,1.0,0.7,0.2,-4.3,-3.53,-2.76,-3.53,2,1.59,20,1.0,0.7,0.2,1015.6,1015.6,1015.6,1015.6,1,0.0,20,1.0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,3,82.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2,0.0,30,1.0,0.8,0.8,-0.97,-0.95,-0.92,-0.95,2,0.05,30,1.0,0.8,0.8,0.24,0.31,0.38,0.31,2,0.14,30,1.0,0.8,0.8,1005.57,1006.15,1006.73,1006.15,2,1.2,30,1.0,0.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,3,82.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.8,2.27,7,2.09,14,1.0,0.5,0.7,-2.77,-1.0,-0.66,-1.99,7,2.12,14,1.0,0.5,0.7,-0.62,0.02,0.73,-0.23,7,1.11,14,1.0,0.5,0.7,1005.3,1005.3,1005.3,1005.3,2,0.0,26,1.0,0.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,3,82.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,1.0,3.99,2.18,4,3.05,24,1.0,0.2,0.6,-3.45,-0.92,-0.4,-1.88,4,2.57,24,1.0,0.2,0.6,-2.11,-0.35,-0.08,-1.06,4,1.67,24,1.0,0.2,0.6,1015.3,1015.3,1015.3,1015.3,1,0.0,24,1.0,0.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,3,86.0,-20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,30,1.0,0.3,0.3,-6.37,-6.37,-6.37,-6.37,1,0.0,30,1.0,0.3,0.3,2.07,2.07,2.07,2.07,1,0.0,30,1.0,0.3,0.3,1010.58,1012.9,1012.97,1011.8,3,1.99,30,1.0,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,3,90.0,-20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1,0.0,28,1.0,0.6,0.8,-12.21,-12.21,-12.21,-12.21,1,0.0,28,1.0,0.6,0.8,1.5,1.5,1.5,1.5,1,0.0,28,1.0,0.6,0.8,1010.01,1011.1,1011.51,1010.77,3,1.14,28,1.0,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,3,92.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78,10.8,11.82,10.8,2,2.12,28,1.0,0.9,0.2,-11.8,-10.77,-9.75,-10.77,2,2.12,28,1.0,0.9,0.2,-0.82,-0.75,-0.68,-0.75,2,0.15,28,1.0,0.9,0.2,1009.4,1009.4,1009.4,1009.4,2,0.0,28,1.0,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,3,98.0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,26,1.0,0.7,0.1,-9.19,-9.19,-9.19,-9.19,1,0.0,26,1.0,0.7,0.1,1.45,1.45,1.45,1.45,1,0.0,26,1.0,0.7,0.1,1009.2,1009.2,1009.2,1009.2,3,0.0,26,1.0,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,3,100.0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,9.3,11.35,9.43,3,2.8,24,1.0,0.8,0.9,-10.59,-8.68,-7.33,-8.95,3,2.41,24,1.0,0.8,0.9,0.9,3.33,4.07,2.5,3,2.43,24,1.0,0.8,0.9,1009.1,1009.1,1010.6,1009.83,3,1.27,24,1.0,0.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,3,102.0,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.8,2.35,1.8,2,1.13,24,1.0,0.3,0.7,-2.13,-1.61,-1.09,-1.61,2,1.08,24,1.0,0.3,0.7,-0.81,-0.26,0.28,-0.26,2,1.12,24,1.0,0.3,0.7,1009.02,1009.05,1009.08,1009.05,2,0.07,24,1.0,0.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,3,102.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,1.0,2.09,1.2,3,1.31,22,1.0,0.9,0.4,-1.41,-0.36,-0.11,-0.75,3,1.01,22,1.0,0.9,0.4,-0.64,0.0,1.21,0.28,3,1.37,22,1.0,0.9,0.4,1007.63,1009.1,1011.6,1009.4,5,2.58,22,1.0,0.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,3,104.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,6.7,6.7,5.33,3,2.37,20,1.0,0.4,0.2,-2.12,-1.28,1.24,-0.46,3,2.56,20,1.0,0.4,0.2,-6.46,-6.21,-2.64,-4.59,3,3.13,20,1.0,0.4,0.2,1005.56,1005.7,1007.82,1006.67,3,1.85,18,1.0,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,3,104.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.17,1.48,9,2.12,14,1.0,0.5,0.6,-0.9,0.0,0.27,-0.47,9,1.76,14,1.0,0.5,0.6,-1.47,0.0,0.78,-0.54,9,1.81,14,1.0,0.5,0.6,1008.59,1008.8,1010.03,1009.26,10,1.21,16,1.0,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
