Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1814,3,21771,-33.19999999999999,-29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1,0.0,14,1.0,-11.98,-11.98,-11.98,-11.98,1,0.0,14,1.0,2.77,2.77,2.77,2.77,1,0.0,14,1.0,1012.96,1016.55,1018.83,1015.93,4,4.25,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-29.69999999999999,-31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,2,0.0,16,1.0,-3.8,-0.78,2.23,-0.78,2,6.25,16,1.0,-8.43,-8.14,-7.85,-8.14,2,0.6,16,1.0,1008.97,1014.25,1023.56,1016.18,4,10.66,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-27.69999999999999,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1,0.0,16,1.0,-11.93,-11.93,-11.93,-11.93,1,0.0,16,1.0,-2.98,-2.98,-2.98,-2.98,1,0.0,16,1.0,1010.41,1014.1,1017.79,1014.1,2,7.64,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-27.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,22,1.0,-2.09,-2.09,-2.09,-2.09,1,0.0,22,1.0,-9.06,-9.06,-9.06,-9.06,1,0.0,22,1.0,1010.5,1010.5,1010.5,1010.5,1,0.0,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-27.19999999999999,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,18,1.0,-9.02,-9.02,-9.02,-9.02,1,0.0,18,1.0,-2.25,-2.25,-2.25,-2.25,1,0.0,18,1.0,1013.8,1013.8,1013.8,1013.8,1,0.0,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-25.600000000000023,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1,0.0,14,1.0,-12.21,-12.21,-12.21,-12.21,1,0.0,14,1.0,1.5,1.5,1.5,1.5,1,0.0,14,1.0,1017.1,1017.1,1022.49,1019.73,3,4.56,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-25.399999999999977,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1,0.0,18,1.0,-10.08,-10.08,-10.08,-10.08,1,0.0,18,1.0,-7.05,-7.05,-7.05,-7.05,1,0.0,18,1.0,1010.07,1012.9,1016.04,1013.05,4,4.66,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-25.100000000000023,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,20,1.0,-1.28,-1.28,-1.28,-1.28,1,0.0,20,1.0,-6.58,-6.58,-6.58,-6.58,1,0.0,20,1.0,1007.25,1008.0,1010.94,1009.07,3,2.85,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-25.100000000000023,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1,0.0,14,1.0,-12.23,-12.23,-12.23,-12.23,1,0.0,14,1.0,-1.29,-1.29,-1.29,-1.29,1,0.0,14,1.0,1023.22,1023.25,1023.28,1023.25,2,0.07,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-24.0,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1,0.0,14,1.0,-10.96,-10.96,-10.96,-10.96,1,0.0,14,1.0,-5.58,-5.58,-5.58,-5.58,1,0.0,14,1.0,1018.3,1018.3,1018.3,1018.3,1,0.0,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-23.80000000000001,-5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,30,1.0,-7.62,-7.62,-7.62,-7.62,1,0.0,30,1.0,5.33,5.33,5.33,5.33,1,0.0,30,1.0,1014.1,1014.1,1014.1,1014.1,1,0.0,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-23.600000000000023,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,20,1.0,-7.62,-7.62,-7.62,-7.62,1,0.0,20,1.0,-5.33,-5.33,-5.33,-5.33,1,0.0,20,1.0,1006.4,1006.4,1006.4,1006.4,1,0.0,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-23.5,-32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.5,0.84,0.5,2,0.71,18,1.0,-0.8,-0.47,-0.15,-0.47,2,0.67,18,1.0,0.05,0.16,0.27,0.16,2,0.23,18,1.0,1015.18,1019.8,1021.86,1018.58,4,4.87,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-23.5,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,30,1.0,-3.55,-3.55,-3.55,-3.55,1,0.0,30,1.0,5.68,5.68,5.68,5.68,1,0.0,30,1.0,1010.7,1010.7,1010.7,1010.7,1,0.0,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-23.399999999999977,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,8.0,8.89,8.0,2,1.84,12,1.0,-8.28,-6.2,-4.11,-6.2,2,4.32,12,1.0,-5.13,-3.44,-1.76,-3.44,2,3.5,12,1.0,1020.79,1025.5,1025.5,1023.2,3,3.98,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-21.899999999999977,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1,0.0,28,1.0,-1.93,-1.93,-1.93,-1.93,1,0.0,28,1.0,1.74,1.74,1.74,1.74,1,0.0,28,1.0,1006.8,1009.4,1012.0,1009.4,4,3.0,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-21.80000000000001,-35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,5.95,8.24,5.95,2,4.74,22,1.0,-7.85,-4.94,-2.03,-4.94,2,6.04,22,1.0,1.49,1.9,2.32,1.9,2,0.86,22,1.0,1016.77,1017.9,1019.52,1017.53,7,2.6,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-21.69999999999999,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,22,1.0,-1.05,-1.05,-1.05,-1.05,1,0.0,22,1.0,-6.62,-6.62,-6.62,-6.62,1,0.0,22,1.0,1007.7,1010.7,1013.7,1010.7,2,6.22,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-21.600000000000023,-33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.85,9.3,10.4,8.56,5,3.58,20,1.0,-8.45,-7.33,3.74,-3.24,5,6.88,20,1.0,3.0,5.73,7.66,5.21,5,3.16,20,1.0,1011.28,1017.55,1019.95,1016.23,6,4.84,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-21.5,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1,0.0,12,1.0,-5.39,-5.39,-5.39,-5.39,1,0.0,12,1.0,-11.06,-11.06,-11.06,-11.06,1,0.0,12,1.0,1021.44,1024.9,1027.26,1024.38,4,4.57,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-21.399999999999977,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73,9.3,11.35,8.07,3,4.97,26,1.0,-7.97,-5.47,-2.49,-5.24,3,4.03,26,1.0,4.0,7.52,8.01,6.04,3,3.21,26,1.0,1012.38,1014.5,1015.18,1013.8,3,2.14,28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-21.399999999999977,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,1.0,1.84,1.15,4,1.08,26,1.0,-1.17,-0.55,-0.12,-0.64,4,0.65,26,1.0,-1.13,0.26,0.75,-0.17,4,1.38,26,1.0,1008.04,1012.2,1012.2,1010.17,3,3.52,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-21.30000000000001,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.89,2.9,3,3.29,22,1.0,-2.28,0.24,0.24,-0.99,3,2.13,22,1.0,-4.23,-0.97,-0.97,-2.56,3,2.76,22,1.0,1007.05,1009.1,1011.15,1009.1,2,4.24,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-19.80000000000001,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,2.6,4.1,2.58,5,2.56,26,1.0,-1.56,0.0,0.73,-0.31,5,1.22,26,1.0,-0.86,0.86,3.71,1.42,5,3.27,26,1.0,1012.0,1012.9,1014.93,1013.46,5,1.78,26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-19.80000000000001,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1,0.0,24,1.0,0.63,0.63,0.63,0.63,1,0.0,24,1.0,-2.52,-2.52,-2.52,-2.52,1,0.0,24,1.0,1012.93,1014.3,1015.67,1014.3,2,2.83,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-19.399999999999977,-37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,24,1.0,-4.51,-4.51,-4.51,-4.51,1,0.0,24,1.0,-8.13,-8.13,-8.13,-8.13,1,0.0,24,1.0,1006.33,1010.75,1011.71,1009.1,4,4.21,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-17.69999999999999,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,10,1.0,6.07,6.07,6.07,6.07,1,0.0,10,1.0,-2.83,-2.83,-2.83,-2.83,1,0.0,10,1.0,1015.2,1015.95,1022.67,1018.8,4,6.24,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,3,21771,-17.19999999999999,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,8,1.0,6.07,6.07,6.07,6.07,1,0.0,8,1.0,-2.83,-2.83,-2.83,-2.83,1,0.0,8,1.0,1012.99,1015.35,1018.91,1015.93,4,4.62,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
