Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
1811,7,-47.10000000000002,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.1,2.46,5,2.47,20,1.0,0.84,0.84,3.79,2.26,5,2.49,20,1.0,-1.26,-0.54,-0.54,-0.84,5,0.42,20,1.0,1026.5,1026.5,1026.5,1026.5,1,0.0,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,7,-45.5,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,18,1.0,-3.45,-3.45,-3.45,-3.45,1,0.0,18,1.0,-5.74,-5.74,-5.74,-5.74,1,0.0,18,1.0,1024.5,1024.5,1024.5,1024.5,1,0.0,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,7,-45.5,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,6.7,2.97,9,2.88,20,1.0,-3.11,0.52,0.99,-0.45,9,2.37,20,1.0,-5.54,-0.14,0.21,-1.79,9,2.96,20,1.0,1025.93,1027.3,1028.06,1026.95,6,1.39,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,7,-43.89999999999998,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,18,1.0,-6.22,-6.22,-6.22,-6.22,1,0.0,18,1.0,-6.91,-6.91,-6.91,-6.91,1,0.0,18,1.0,1026.2,1026.2,1026.2,1026.2,1,0.0,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,7,-43.5,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,3.85,5.8,3.85,2,4.03,22,1.0,1.53,2.69,3.86,2.69,2,2.41,22,1.0,-4.28,-2.6,-0.92,-2.6,2,3.48,22,1.0,1025.24,1025.75,1026.26,1025.75,2,1.06,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,7,-43.19999999999999,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.42,1.86,8,3.13,14,1.0,-0.17,0.0,0.96,0.52,8,2.13,14,1.0,-0.55,-0.1,0.0,-1.01,8,2.78,14,1.0,1022.55,1023.3,1023.71,1023.13,3,0.86,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,7,-41.89999999999998,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,12,1.0,-6.21,-6.21,-6.21,-6.21,1,0.0,12,1.0,-2.51,-2.51,-2.51,-2.51,1,0.0,12,1.0,1024.95,1027.2,1029.45,1027.2,2,4.67,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,7,-41.80000000000001,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,6.7,9.3,6.6,5,3.39,14,1.0,-3.03,4.9,5.62,1.8,5,5.5,14,1.0,-7.02,-4.57,-0.88,-4.08,5,3.29,14,1.0,1021.68,1023.8,1023.94,1022.83,3,1.85,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,7,-41.5,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,2,0.0,24,1.0,6.03,6.05,6.06,6.05,2,0.04,24,1.0,-2.92,-2.88,-2.85,-2.88,2,0.07,24,1.0,1021.11,1021.35,1021.59,1021.35,2,0.49,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,7,-41.10000000000002,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,10.52,8.57,3,3.23,10,1.0,-7.7,-6.21,0.72,-3.55,3,6.58,10,1.0,-7.86,-5.42,-3.43,-5.64,3,3.25,10,1.0,1024.05,1024.6,1025.15,1024.6,2,1.13,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
