Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1980,2,23762,-179.9,4.7,28.3,28.3,28.3,28.3,1.0,0.0,26.0,0.0,30.0,30.0,30.0,30.0,1.0,0.0,26.0,0.0,18.97,18.97,18.97,18.97,1.0,0.0,26.0,0.0,71.1,71.1,71.1,71.1,1.0,0.0,26.0,0.0,8.7,8.7,8.7,8.7,1.0,0.0,26.0,0.0,-6.66,-6.66,-6.66,-6.66,1.0,0.0,26.0,0.0,-5.59,-5.59,-5.59,-5.59,1.0,0.0,26.0,0.0,1006.0,1006.0,1006.0,1006.0,1.0,0.0,26.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,26.0,0.0,-58.0,-58.0,-58.0,-58.0,1.0,0.0,26.0,0.0,-48.7,-48.7,-48.7,-48.7,1.0,0.0,26.0,0.0,-1.7,-1.7,-1.7,-1.7,1.0,0.0,26.0,0.0,-14.8,-14.8,-14.8,-14.8,1.0,0.0,26.0,0.0,5.28,5.28,5.28,5.28,1.0,0.0,26.0,0.0,46.0,46.0,46.0,46.0,1.0,0.0,26.0,0.0,-199.9,-199.9,-199.9,-199.9,1.0,0.0,26.0,0.0,-167.8,-167.8,-167.8,-167.8,1.0,0.0,26.0,0.0,-126.4,-126.4,-126.4,-126.4,1.0,0.0,26.0,0.0,-106.1,-106.1,-106.1,-106.1,1.0,0.0,26.0,0.0,-35.2,-35.2,-35.2,-35.2,1.0,0.0,26.0,0.0,-29.6,-29.6,-29.6,-29.6,1.0,0.0,26.0,0.0,658.5,658.5,658.5,658.5,1.0,0.0,26.0,0.0,660.0,660.0,660.0,660.0,1.0,0.0,26.0,0.0
1980,2,23762,-179.9,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,10.3,10.3,10.3,1.0,0.0,26.0,0.0,-1.79,-1.79,-1.79,-1.79,1.0,0.0,26.0,0.0,-10.14,-10.14,-10.14,-10.14,1.0,0.0,26.0,0.0,1014.0,1014.0,1014.0,1014.0,1.0,0.0,26.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,26.0,0.0,-18.4,-18.4,-18.4,-18.4,1.0,0.0,26.0,0.0,-104.5,-104.5,-104.5,-104.5,1.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.9,-42.9,-42.9,-42.9,1.0,0.0,26.0,0.0,-243.4,-243.4,-243.4,-243.4,1.0,0.0,26.0,0.0,-25.5,-25.5,-25.5,-25.5,1.0,0.0,26.0,0.0,-144.6,-144.6,-144.6,-144.6,1.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,2,23762,-179.9,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,9.73,7.22,9.0,2.44,24.0,0.1,-3.46,0.0,2.8,-0.65,9.0,3.42,24.0,0.1,-7.91,-4.6,1.67,-3.1,9.0,6.46,24.0,0.1,993.59,995.4,998.25,996.39,9.0,4.01,24.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,2,23762,-179.8,-29.1,21.71,22.8,23.28,22.5,3.0,1.18,14.0,0.7,22.96,23.3,23.3,23.13,3.0,0.29,14.0,0.7,14.14,14.63,15.78,14.95,3.0,1.24,14.0,0.7,79.5,82.2,90.3,84.8,3.0,8.2,14.0,0.7,2.6,2.6,7.17,4.83,3.0,3.87,14.0,0.7,-6.78,-1.67,-0.22,-3.46,3.0,5.05,14.0,0.7,-0.85,1.61,2.26,0.73,3.0,2.4,14.0,0.7,1010.97,1013.5,1013.7,1012.37,3.0,2.23,14.0,0.7,3.0,5.0,7.0,5.0,3.0,3.0,14.0,0.7,-59.5,-4.3,-0.6,-29.4,3.0,48.3,14.0,0.7,-1.4,6.7,12.4,5.5,3.0,10.1,14.0,0.7,-1.59,-0.5,0.32,-0.63,3.0,1.4,14.0,0.7,-4.1,-1.3,4.0,-0.1,3.0,6.1,14.0,0.7,1.77,1.8,2.39,2.07,3.0,0.51,14.0,0.7,5.3,6.9,13.6,9.4,3.0,6.4,14.0,0.7,-154.9,-38.9,-5.2,-79.1,3.0,115.0,14.0,0.7,-20.0,36.8,52.4,16.7,3.0,55.8,14.0,0.7,-109.8,-24.4,-3.5,-55.9,3.0,82.5,14.0,0.7,-11.5,26.4,32.7,10.9,3.0,35.0,14.0,0.7,-12.6,-4.4,-0.9,-6.7,3.0,8.8,14.0,0.7,-2.7,2.9,4.0,0.7,3.0,5.3,14.0,0.7,17.5,17.5,554.5,280.0,3.0,454.0,14.0,0.7,20.0,20.0,555.0,280.0,3.0,455.0,14.0,0.7
1980,2,23762,-179.8,-23.4,27.2,27.2,27.2,27.2,1.0,0.0,26.0,1.0,26.5,26.5,26.5,26.5,1.0,0.0,26.0,1.0,19.2,19.2,19.2,19.2,1.0,0.0,26.0,1.0,88.8,88.8,88.8,88.8,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,1012.5,1012.5,1012.5,1012.5,1.0,0.0,26.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.7,0.7,0.7,0.7,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,3.38,3.38,3.38,3.38,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0
1980,2,23762,-179.8,-17.1,29.66,29.8,30.28,29.97,3.0,0.47,18.0,0.7,28.32,29.0,29.68,29.0,2.0,1.41,20.0,0.5,19.53,20.19,20.86,20.19,2.0,1.38,20.0,0.5,79.5,80.2,81.0,80.2,2.0,1.5,20.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,2,23762,-179.8,47.9,2.8,2.8,2.8,2.8,1.0,0.0,26.0,0.0,4.08,4.25,4.42,4.25,2.0,0.35,14.0,0.5,4.22,4.74,5.25,4.74,2.0,1.06,14.0,0.5,81.4,89.0,96.5,89.0,2.0,15.6,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,-1.7,-1.7,-1.7,1.0,0.0,26.0,0.0,-43.7,-43.7,-43.7,-43.7,1.0,0.0,26.0,0.0,-0.62,-0.62,-0.62,-0.62,1.0,0.0,26.0,0.0,-16.0,-16.0,-16.0,-16.0,1.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,10.3,10.3,10.3,1.0,0.0,26.0,0.0,-12.2,-12.2,-12.2,-12.2,1.0,0.0,26.0,0.0,2752.0,8522.0,14291.5,8522.0,2.0,11954.0,14.0,0.5,2750.0,8520.0,14290.0,8520.0,2.0,11955.0,14.0,0.5
1980,2,23762,-179.7,-77.1,-0.5,-0.5,-0.5,-0.5,1.0,0.0,2.0,1.0,-5.0,-5.0,-5.0,-5.0,1.0,0.0,2.0,1.0,2.65,2.65,2.65,2.65,1.0,0.0,2.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,2.0,1.0,9.3,9.3,9.3,9.3,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,9.3,9.3,9.3,9.3,1.0,0.0,2.0,1.0,995.3,995.3,995.3,995.3,1.0,0.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,86.5,86.5,86.5,86.5,1.0,0.0,2.0,1.0,4.5,4.5,4.5,4.5,1.0,0.0,2.0,1.0,41.9,41.9,41.9,41.9,1.0,0.0,2.0,1.0,1.05,1.05,1.05,1.05,1.0,0.0,2.0,1.0,9.8,9.8,9.8,9.8,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,-46.5,-46.5,-46.5,-46.5,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,24.7,24.7,24.7,24.7,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,9.8,9.8,9.8,9.8,1.0,0.0,2.0,1.0,804.5,804.5,804.5,804.5,1.0,0.0,2.0,1.0,805.0,805.0,805.0,805.0,1.0,0.0,2.0,1.0
1980,2,23762,-179.7,-73.2,-0.67,-0.6,-0.53,-0.6,2.0,0.14,20.0,0.5,-1.45,-1.35,-1.25,-1.35,2.0,0.21,20.0,0.5,2.08,2.13,2.17,2.13,2.0,0.09,20.0,0.5,60.2,61.0,61.9,61.0,2.0,1.7,20.0,0.5,1.99,3.05,4.11,3.05,2.0,2.19,20.0,0.5,0.29,2.01,3.73,2.01,2.0,3.57,20.0,0.5,-1.31,-1.1,-0.9,-1.1,2.0,0.43,20.0,0.5,994.94,995.25,995.56,995.25,2.0,0.64,20.0,0.5,5.2,5.5,5.8,5.5,2.0,0.7,20.0,0.5,2.7,10.0,17.4,10.0,2.0,15.3,20.0,0.5,-3.4,-2.9,-2.4,-2.9,2.0,1.1,20.0,0.5,0.58,0.75,0.92,0.75,2.0,0.35,20.0,0.5,1.6,1.9,2.2,1.9,2.0,0.6,20.0,0.5,1.49,1.56,1.62,1.56,2.0,0.13,20.0,0.5,3.1,4.6,6.1,4.6,2.0,3.0,20.0,0.5,-4.5,-2.3,-0.2,-2.3,2.0,4.4,20.0,0.5,1.1,1.5,1.9,1.5,2.0,0.8,20.0,0.5,0.7,4.4,8.2,4.4,2.0,7.8,20.0,0.5,-2.7,-2.3,-1.9,-2.3,2.0,0.8,20.0,0.5,0.3,2.9,5.4,2.9,2.0,5.3,20.0,0.5,-2.1,-1.7,-1.4,-1.7,2.0,0.8,20.0,0.5,18.5,50.5,82.5,50.5,2.0,66.5,20.0,0.5,20.0,50.0,80.0,50.0,2.0,65.0,20.0,0.5
1980,2,23762,-179.7,-47.5,16.0,16.0,16.0,16.0,1.0,0.0,2.0,1.0,14.7,14.7,14.7,14.7,1.0,0.0,2.0,1.0,9.98,9.98,9.98,9.98,1.0,0.0,2.0,1.0,96.8,96.8,96.8,96.8,1.0,0.0,2.0,1.0,2.6,2.6,2.6,2.6,1.0,0.0,2.0,1.0,0.45,0.45,0.45,0.45,1.0,0.0,2.0,1.0,-2.56,-2.56,-2.56,-2.56,1.0,0.0,2.0,1.0,1019.1,1019.1,1019.1,1019.1,1.0,0.0,2.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,2.0,1.0,1.2,1.2,1.2,1.2,1.0,0.0,2.0,1.0,-6.7,-6.7,-6.7,-6.7,1.0,0.0,2.0,1.0,1.3,1.3,1.3,1.3,1.0,0.0,2.0,1.0,3.4,3.4,3.4,3.4,1.0,0.0,2.0,1.0,1.23,1.23,1.23,1.23,1.0,0.0,2.0,1.0,3.2,3.2,3.2,3.2,1.0,0.0,2.0,1.0,6.6,6.6,6.6,6.6,1.0,0.0,2.0,1.0,-37.6,-37.6,-37.6,-37.6,1.0,0.0,2.0,1.0,4.5,4.5,4.5,4.5,1.0,0.0,2.0,1.0,-25.6,-25.6,-25.6,-25.6,1.0,0.0,2.0,1.0,0.6,0.6,0.6,0.6,1.0,0.0,2.0,1.0,-3.2,-3.2,-3.2,-3.2,1.0,0.0,2.0,1.0,17.5,17.5,17.5,17.5,1.0,0.0,2.0,1.0,20.0,20.0,20.0,20.0,1.0,0.0,2.0,1.0
