Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1992,7,23911,-179.9,-20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,10.3,10.3,10.3,1.0,0.0,30.0,0.0,-8.92,-8.92,-8.92,-8.92,1.0,0.0,30.0,0.0,5.15,5.15,5.15,5.15,1.0,0.0,30.0,0.0,1011.4,1011.4,1011.4,1011.4,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,23911,-179.9,26.4,26.0,26.0,26.0,26.0,1.0,0.0,2.0,1.0,29.0,29.0,29.0,29.0,1.0,0.0,2.0,1.0,17.96,17.96,17.96,17.96,1.0,0.0,2.0,1.0,72.2,72.2,72.2,72.2,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1018.5,1018.5,1018.5,1018.5,1.0,0.0,2.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,-3.0,-3.0,-3.0,-3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.93,2.93,2.93,2.93,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
1992,7,23911,-179.9,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,3.0,0.0,20.0,1.0,-2.3,26.4,69.2,33.5,6.0,41.8,12.0,0.8,-76.4,-16.1,32.0,-15.7,6.0,59.4,12.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,23911,-179.8,-42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,1024.0,1024.0,1024.0,1024.0,1.0,0.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,23911,-179.8,-28.3,17.5,19.7,21.18,19.44,5.0,1.89,12.0,0.0,17.63,18.0,19.0,18.2,5.0,0.84,12.0,0.0,9.99,10.54,11.88,10.88,5.0,1.39,12.0,0.0,80.0,82.6,87.3,83.9,5.0,6.7,12.0,0.0,4.6,6.7,8.75,6.98,5.0,3.15,12.0,0.0,1.04,4.32,6.88,3.93,5.0,3.54,12.0,0.0,-0.46,2.29,7.63,3.18,5.0,5.13,12.0,0.0,1012.53,1017.0,1019.05,1016.22,5.0,4.1,12.0,0.0,3.0,4.0,6.1,4.6,5.0,2.1,12.0,0.0,3.9,19.9,62.3,32.4,5.0,40.5,12.0,0.0,-2.1,15.4,70.4,32.9,5.0,51.5,12.0,0.0,0.13,1.7,2.18,1.24,5.0,1.22,12.0,0.0,-0.1,7.8,12.2,6.0,5.0,7.8,12.0,0.0,2.56,3.11,3.96,3.19,5.0,0.9,12.0,0.0,16.2,20.8,24.5,20.5,5.0,5.4,12.0,0.0,20.5,77.8,127.9,72.7,5.0,64.2,12.0,0.0,-9.7,43.5,133.1,55.6,5.0,92.6,12.0,0.0,15.1,45.1,75.3,43.7,5.0,36.9,12.0,0.0,-8.5,25.7,74.8,30.1,5.0,56.2,12.0,0.0,3.0,14.5,20.1,12.1,5.0,11.2,12.0,0.0,-0.5,9.6,18.5,8.3,5.0,12.7,12.0,0.0,97.5,301.0,870.5,531.5,5.0,750.0,12.0,0.0,95.0,300.0,870.0,530.0,5.0,750.0,12.0,0.0
1992,7,23911,-179.8,35.9,18.2,18.2,18.2,18.2,1.0,0.0,6.0,1.0,17.0,17.0,17.0,17.0,1.0,0.0,6.0,1.0,11.31,11.31,11.31,11.31,1.0,0.0,6.0,1.0,93.8,93.8,93.8,93.8,1.0,0.0,6.0,1.0,5.7,5.7,5.7,5.7,1.0,0.0,6.0,1.0,3.66,3.66,3.66,3.66,1.0,0.0,6.0,1.0,-4.37,-4.37,-4.37,-4.37,1.0,0.0,6.0,1.0,1010.7,1010.7,1010.7,1010.7,1.0,0.0,6.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,6.0,1.0,20.9,20.9,20.9,20.9,1.0,0.0,6.0,1.0,-24.9,-24.9,-24.9,-24.9,1.0,0.0,6.0,1.0,1.2,1.2,1.2,1.2,1.0,0.0,6.0,1.0,6.8,6.8,6.8,6.8,1.0,0.0,6.0,1.0,1.71,1.71,1.71,1.71,1.0,0.0,6.0,1.0,9.7,9.7,9.7,9.7,1.0,0.0,6.0,1.0,62.3,62.3,62.3,62.3,1.0,0.0,6.0,1.0,-74.2,-74.2,-74.2,-74.2,1.0,0.0,6.0,1.0,41.4,41.4,41.4,41.4,1.0,0.0,6.0,1.0,-49.4,-49.4,-49.4,-49.4,1.0,0.0,6.0,1.0,6.2,6.2,6.2,6.2,1.0,0.0,6.0,1.0,-7.4,-7.4,-7.4,-7.4,1.0,0.0,6.0,1.0,185.0,185.0,185.0,185.0,1.0,0.0,6.0,1.0,185.0,185.0,185.0,185.0,1.0,0.0,6.0,1.0
1992,7,23911,-179.8,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,1.0,0.0,16.0,1.0,-72.1,43.2,60.3,-4.8,3.0,105.5,16.0,1.0,38.9,74.9,79.2,59.4,3.0,32.4,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,23911,-179.8,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,1.0,0.0,16.0,0.0,-3.8,33.6,66.7,31.5,3.0,51.7,14.0,0.7,18.5,58.2,85.3,52.0,3.0,49.2,14.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,23911,-179.7,-17.1,25.0,25.0,25.0,25.0,1.0,0.0,30.0,1.0,24.2,24.2,24.2,24.2,1.0,0.0,30.0,1.0,17.61,17.61,17.61,17.61,1.0,0.0,30.0,1.0,93.6,93.6,93.6,93.6,1.0,0.0,30.0,1.0,11.8,11.8,11.8,11.8,1.0,0.0,30.0,1.0,-11.09,-11.09,-11.09,-11.09,1.0,0.0,30.0,1.0,4.04,4.04,4.04,4.04,1.0,0.0,30.0,1.0,1013.5,1013.5,1013.5,1013.5,1.0,0.0,30.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,30.0,1.0,-130.8,-130.8,-130.8,-130.8,1.0,0.0,30.0,1.0,47.6,47.6,47.6,47.6,1.0,0.0,30.0,1.0,0.8,0.8,0.8,0.8,1.0,0.0,30.0,1.0,9.4,9.4,9.4,9.4,1.0,0.0,30.0,1.0,2.16,2.16,2.16,2.16,1.0,0.0,30.0,1.0,25.5,25.5,25.5,25.5,1.0,0.0,30.0,1.0,-268.3,-268.3,-268.3,-268.3,1.0,0.0,30.0,1.0,97.7,97.7,97.7,97.7,1.0,0.0,30.0,1.0,-195.3,-195.3,-195.3,-195.3,1.0,0.0,30.0,1.0,71.1,71.1,71.1,71.1,1.0,0.0,30.0,1.0,-23.9,-23.9,-23.9,-23.9,1.0,0.0,30.0,1.0,8.7,8.7,8.7,8.7,1.0,0.0,30.0,1.0,1643.0,1643.0,1643.0,1643.0,1.0,0.0,30.0,1.0,1645.0,1645.0,1645.0,1645.0,1.0,0.0,30.0,1.0
1992,7,23911,-179.7,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,5.4,5.6,5.4,2.0,0.42,10.0,1.0,-4.91,-4.86,-4.82,-4.86,2.0,0.1,10.0,1.0,-1.02,0.55,2.12,0.55,2.0,3.25,10.0,1.0,1011.05,1011.15,1011.25,1011.15,2.0,0.21,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
