Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1998,6,23982,-179.9,-34.0,19.5,19.5,19.5,19.5,1.0,0.0,8.0,1.0,19.3,19.3,19.3,19.3,1.0,0.0,8.0,1.0,12.04,12.04,12.04,12.04,1.0,0.0,8.0,1.0,87.6,87.6,87.6,87.6,1.0,0.0,8.0,1.0,5.1,5.1,5.1,5.1,1.0,0.0,8.0,1.0,-1.74,-1.74,-1.74,-1.74,1.0,0.0,8.0,1.0,-4.79,-4.79,-4.79,-4.79,1.0,0.0,8.0,1.0,1025.2,1025.2,1025.2,1025.2,1.0,0.0,8.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,8.0,1.0,-8.9,-8.9,-8.9,-8.9,1.0,0.0,8.0,1.0,-24.4,-24.4,-24.4,-24.4,1.0,0.0,8.0,1.0,0.2,0.2,0.2,0.2,1.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,1.89,1.89,1.89,1.89,1.0,0.0,8.0,1.0,9.6,9.6,9.6,9.6,1.0,0.0,8.0,1.0,-33.7,-33.7,-33.7,-33.7,1.0,0.0,8.0,1.0,-92.5,-92.5,-92.5,-92.5,1.0,0.0,8.0,1.0,-21.0,-21.0,-21.0,-21.0,1.0,0.0,8.0,1.0,-57.7,-57.7,-57.7,-57.7,1.0,0.0,8.0,1.0,-3.3,-3.3,-3.3,-3.3,1.0,0.0,8.0,1.0,-9.0,-9.0,-9.0,-9.0,1.0,0.0,8.0,1.0,132.5,132.5,132.5,132.5,1.0,0.0,8.0,1.0,135.0,135.0,135.0,135.0,1.0,0.0,8.0,1.0
1998,6,23982,-179.9,-20.9,25.0,25.0,25.0,25.0,1.0,0.0,16.0,0.0,23.0,23.0,23.0,23.0,1.0,0.0,16.0,0.0,14.59,14.59,14.59,14.59,1.0,0.0,16.0,0.0,83.7,83.7,83.7,83.7,1.0,0.0,16.0,0.0,2.6,2.6,2.6,2.6,1.0,0.0,16.0,0.0,-1.99,-1.99,-1.99,-1.99,1.0,0.0,16.0,0.0,1.67,1.67,1.67,1.67,1.0,0.0,16.0,0.0,1016.0,1016.0,1016.0,1016.0,1.0,0.0,16.0,0.0,7.0,7.0,7.0,7.0,1.0,0.0,16.0,0.0,-5.2,-5.2,-5.2,-5.2,1.0,0.0,16.0,0.0,4.3,4.3,4.3,4.3,1.0,0.0,16.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,16.0,0.0,5.2,5.2,5.2,5.2,1.0,0.0,16.0,0.0,5.13,5.13,5.13,5.13,1.0,0.0,16.0,0.0,13.3,13.3,13.3,13.3,1.0,0.0,16.0,0.0,-45.8,-45.8,-45.8,-45.8,1.0,0.0,16.0,0.0,38.4,38.4,38.4,38.4,1.0,0.0,16.0,0.0,-29.1,-29.1,-29.1,-29.1,1.0,0.0,16.0,0.0,24.4,24.4,24.4,24.4,1.0,0.0,16.0,0.0,-10.2,-10.2,-10.2,-10.2,1.0,0.0,16.0,0.0,8.6,8.6,8.6,8.6,1.0,0.0,16.0,0.0,17.5,17.5,17.5,17.5,1.0,0.0,16.0,0.0,20.0,20.0,20.0,20.0,1.0,0.0,16.0,0.0
1998,6,23982,-179.9,-19.5,25.9,25.9,25.9,25.9,1.0,0.0,4.0,1.0,25.0,25.0,25.0,25.0,1.0,0.0,4.0,1.0,16.39,16.39,16.39,16.39,1.0,0.0,4.0,1.0,83.4,83.4,83.4,83.4,1.0,0.0,4.0,1.0,7.2,7.2,7.2,7.2,1.0,0.0,4.0,1.0,-6.77,-6.77,-6.77,-6.77,1.0,0.0,4.0,1.0,2.46,2.46,2.46,2.46,1.0,0.0,4.0,1.0,1017.6,1017.6,1017.6,1017.6,1.0,0.0,4.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,4.0,1.0,-48.7,-48.7,-48.7,-48.7,1.0,0.0,4.0,1.0,17.7,17.7,17.7,17.7,1.0,0.0,4.0,1.0,0.9,0.9,0.9,0.9,1.0,0.0,4.0,1.0,6.5,6.5,6.5,6.5,1.0,0.0,4.0,1.0,4.39,4.39,4.39,4.39,1.0,0.0,4.0,1.0,31.6,31.6,31.6,31.6,1.0,0.0,4.0,1.0,-169.1,-169.1,-169.1,-169.1,1.0,0.0,4.0,1.0,61.6,61.6,61.6,61.6,1.0,0.0,4.0,1.0,-110.9,-110.9,-110.9,-110.9,1.0,0.0,4.0,1.0,40.4,40.4,40.4,40.4,1.0,0.0,4.0,1.0,-29.7,-29.7,-29.7,-29.7,1.0,0.0,4.0,1.0,10.8,10.8,10.8,10.8,1.0,0.0,4.0,1.0,373.0,373.0,373.0,373.0,1.0,0.0,4.0,1.0,375.0,375.0,375.0,375.0,1.0,0.0,4.0,1.0
1998,6,23982,-179.9,27.8,24.0,24.0,24.0,24.0,1.0,0.0,8.0,1.0,24.0,24.0,24.0,24.0,1.0,0.0,8.0,1.0,14.72,14.72,14.72,14.72,1.0,0.0,8.0,1.0,79.8,79.8,79.8,79.8,1.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,6,23982,-179.9,38.5,15.17,16.0,16.75,15.94,5.0,0.94,12.0,0.8,11.48,12.0,13.35,12.72,6.0,2.13,14.0,0.8,6.21,6.36,7.45,7.03,6.0,1.75,14.0,0.8,73.6,74.5,78.4,76.5,6.0,5.7,14.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41,4.4,4.76,4.08,5.0,1.13,12.0,0.8,7.2,13.6,23.7,15.6,5.0,10.9,12.0,0.8,4.2,5.14,5.35,4.82,5.0,0.79,12.0,0.8,11.0,16.0,26.4,18.5,5.0,11.8,12.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,5.5,9.5,5.8,5.0,5.6,12.0,0.8,-26.2,-15.1,1.4,-13.6,5.0,16.3,12.0,0.8,24.0,58.0,154.5,103.0,6.0,136.5,14.0,0.8,25.0,60.0,155.0,105.0,6.0,135.0,14.0,0.8
1998,6,23982,-179.9,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,4.0,0.0,12.0,0.5,6.9,12.2,21.4,13.9,5.0,11.0,14.0,0.6,-13.1,4.4,42.1,17.0,5.0,45.5,14.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,6,23982,-179.8,-29.9,23.0,23.0,23.0,23.0,1.0,0.0,12.0,1.0,22.0,22.0,22.0,22.0,1.0,0.0,12.0,1.0,12.36,12.36,12.36,12.36,1.0,0.0,12.0,1.0,75.6,75.6,75.6,75.6,1.0,0.0,12.0,1.0,5.1,5.1,5.1,5.1,1.0,0.0,12.0,1.0,5.02,5.02,5.02,5.02,1.0,0.0,12.0,1.0,-0.89,-0.89,-0.89,-0.89,1.0,0.0,12.0,1.0,1017.8,1017.8,1017.8,1017.8,1.0,0.0,12.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,12.0,1.0,25.6,25.6,25.6,25.6,1.0,0.0,12.0,1.0,-4.5,-4.5,-4.5,-4.5,1.0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,1.0,5.1,5.1,5.1,5.1,1.0,0.0,12.0,1.0,5.06,5.06,5.06,5.06,1.0,0.0,12.0,1.0,25.8,25.8,25.8,25.8,1.0,0.0,12.0,1.0,110.5,110.5,110.5,110.5,1.0,0.0,12.0,1.0,-19.5,-19.5,-19.5,-19.5,1.0,0.0,12.0,1.0,62.1,62.1,62.1,62.1,1.0,0.0,12.0,1.0,-10.9,-10.9,-10.9,-10.9,1.0,0.0,12.0,1.0,25.4,25.4,25.4,25.4,1.0,0.0,12.0,1.0,-4.5,-4.5,-4.5,-4.5,1.0,0.0,12.0,1.0,132.5,132.5,132.5,132.5,1.0,0.0,12.0,1.0,135.0,135.0,135.0,135.0,1.0,0.0,12.0,1.0
1998,6,23982,-179.8,-17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5.1,5.1,5.1,1.0,0.0,20.0,1.0,-4.79,-4.79,-4.79,-4.79,1.0,0.0,20.0,1.0,1.74,1.74,1.74,1.74,1.0,0.0,20.0,1.0,1016.0,1016.65,1017.0,1016.55,6.0,0.5,24.0,0.2,1.0,1.0,1.0,1.0,1.0,0.0,20.0,1.0,-24.4,-24.4,-24.4,-24.4,1.0,0.0,20.0,1.0,8.9,8.9,8.9,8.9,1.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-124.6,-124.6,-124.6,-124.6,1.0,0.0,20.0,1.0,45.4,45.4,45.4,45.4,1.0,0.0,20.0,1.0,-65.2,-65.2,-65.2,-65.2,1.0,0.0,20.0,1.0,23.7,23.7,23.7,23.7,1.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,6,23982,-179.8,21.9,26.0,26.0,26.0,26.0,1.0,0.0,22.0,0.0,25.2,25.2,25.2,25.2,1.0,0.0,22.0,0.0,16.6,16.6,16.6,16.6,1.0,0.0,22.0,0.0,83.5,83.5,83.5,83.5,1.0,0.0,22.0,0.0,5.1,5.1,5.1,5.1,1.0,0.0,22.0,0.0,-4.42,-4.42,-4.42,-4.42,1.0,0.0,22.0,0.0,2.55,2.55,2.55,2.55,1.0,0.0,22.0,0.0,1017.1,1017.1,1017.1,1017.1,1.0,0.0,22.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,22.0,0.0,-22.5,-22.5,-22.5,-22.5,1.0,0.0,22.0,0.0,13.0,13.0,13.0,13.0,1.0,0.0,22.0,0.0,0.8,0.8,0.8,0.8,1.0,0.0,22.0,0.0,4.1,4.1,4.1,4.1,1.0,0.0,22.0,0.0,4.31,4.31,4.31,4.31,1.0,0.0,22.0,0.0,22.0,22.0,22.0,22.0,1.0,0.0,22.0,0.0,-111.3,-111.3,-111.3,-111.3,1.0,0.0,22.0,0.0,64.3,64.3,64.3,64.3,1.0,0.0,22.0,0.0,-73.3,-73.3,-73.3,-73.3,1.0,0.0,22.0,0.0,42.3,42.3,42.3,42.3,1.0,0.0,22.0,0.0,-19.1,-19.1,-19.1,-19.1,1.0,0.0,22.0,0.0,11.0,11.0,11.0,11.0,1.0,0.0,22.0,0.0,132.5,132.5,132.5,132.5,1.0,0.0,22.0,0.0,135.0,135.0,135.0,135.0,1.0,0.0,22.0,0.0
1998,6,23982,-179.8,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,3.85,5.14,3.93,6.0,2.03,14.0,0.8,-0.94,0.78,1.84,0.4,6.0,2.8,14.0,0.8,-4.32,-1.46,0.81,-1.99,6.0,3.14,14.0,0.8,1019.08,1021.7,1023.93,1021.38,6.0,4.65,14.0,0.8,6.0,6.5,8.0,6.8,6.0,1.0,14.0,0.8,-4.3,1.9,10.6,1.5,6.0,12.6,14.0,0.8,-20.8,-4.5,1.4,-11.4,6.0,20.4,14.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.9,9.3,21.9,1.1,6.0,42.2,14.0,0.8,-50.5,-17.8,10.6,-22.7,6.0,37.2,14.0,0.8,-9.9,5.0,11.6,-0.5,6.0,25.1,14.0,0.8,-26.7,-9.4,6.1,-11.7,6.0,19.7,14.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
